date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2015-09-15,2015,Sep,2014-2015,1,MV:15 of 24 missing:1 of 24 flagged,3,17.486,17.504,17.31276389,15.843,18.39
2015-09-16,2015,Sep,2014-2015,1,,2,13.401,14.62025,14.97130729,12.968,19.603
2015-09-17,2015,Sep,2014-2015,1,,2,13.858,13.449,13.51565104,13.305,13.906
2015-09-18,2015,Sep,2014-2015,1,,2,13.305,13.443,13.45832813,13.233,13.858
2015-09-19,2015,Sep,2014-2015,1,,2,13.137,13.161,13.173125,13.137,13.329
2015-09-20,2015,Sep,2014-2015,1,,2,13.088,12.92,12.89998785,12.654,13.137
2015-09-21,2015,Sep,2014-2015,1,,2,12.992,13.23,13.23034028,12.992,13.425
2015-09-22,2015,Sep,2014-2015,1,,2,12.751,12.947,12.94232813,12.751,13.088
2015-09-23,2015,Sep,2014-2015,1,,2,12.823,12.751,12.75925,12.678,12.847
2015-09-24,2015,Sep,2014-2015,1,,2,12.92,12.829,12.83817882,12.751,12.92
2015-09-25,2015,Sep,2014-2015,1,,2,12.727,12.847,12.8516059,12.678,12.968
2015-09-26,2015,Sep,2014-2015,1,,2,12.558,12.642,12.57423785,11.929,12.751
2015-09-27,2015,Sep,2014-2015,1,,2,12.509,12.67225,12.67562674,12.509,12.871
2015-09-28,2015,Sep,2014-2015,1,,2,12.678,12.534,12.62484549,12.389,13.137
2015-09-29,2015,Sep,2014-2015,1,,2,12.437,12.534,12.53989063,12.364,13.088
2015-09-30,2015,Sep,2014-2015,1,,2,12.413,12.446,12.47282639,12.316,13.016
2015-10-01,2015,Oct,2015-2016,1,,2,12.34,12.385875,12.42593229,12.316,13.088
2015-10-02,2015,Oct,2015-2016,1,,2,12.292,12.219,12.15020833,11.492,12.775
2015-10-03,2015,Oct,2015-2016,1,,2,12.389,12.243,12.1674566,11.613,12.63
2015-10-04,2015,Oct,2015-2016,1,,2,12.389,12.292,12.29322917,12.074,12.534
2015-10-05,2015,Oct,2015-2016,1,,2,12.437,12.364,12.36247222,12.195,12.534
2015-10-06,2015,Oct,2015-2016,1,,2,12.05,12.2435,12.26679688,11.88,12.509
2015-10-07,2015,Oct,2015-2016,1,,2,11.856,11.807,11.88187847,11.734,12.268
2015-10-08,2015,Oct,2015-2016,1,,2,12.171,12.122,12.13151563,11.856,12.413
2015-10-09,2015,Oct,2015-2016,1,,2,12.461,12.346,12.36663542,12.171,12.678
2015-10-10,2015,Oct,2015-2016,1,,2,12.098,12.413,12.40963021,12.05,12.485
2015-10-11,2015,Oct,2015-2016,1,,2,11.856,12.071,12.05652431,11.856,12.243
2015-10-12,2015,Oct,2015-2016,1,,2,12.025,11.8805,11.88210243,11.637,12.025
2015-10-13,2015,Oct,2015-2016,1,,2,12.219,12.004,12.11294792,11.977,12.34
2015-10-14,2015,Oct,2015-2016,1,,2,11.929,11.974,12.00975347,11.88,12.243
2015-10-15,2015,Oct,2015-2016,1,,2,11.953,11.941,11.97650694,11.856,12.292
2015-10-16,2015,Oct,2015-2016,1,,2,11.88,11.88,11.87645313,11.734,11.977
2015-10-17,2015,Oct,2015-2016,1,,2,11.977,11.856,11.83927604,11.686,12.05
2015-10-18,2015,Oct,2015-2016,1,,2,11.832,11.832,11.80539757,11.613,11.977
2015-10-19,2015,Oct,2015-2016,1,,2,11.929,11.856,11.87903993,11.832,12.074
2015-10-20,2015,Oct,2015-2016,1,,2,11.613,11.637,11.70775,11.565,11.929
2015-10-21,2015,Oct,2015-2016,1,,2,12.001,11.668,11.77333333,11.54,12.171
2015-10-22,2015,Oct,2015-2016,1,,2,11.953,11.8895,11.88613889,11.686,12.074
2015-10-23,2015,Oct,2015-2016,1,,2,12.122,12.03125,11.95388715,11.637,12.147
2015-10-24,2015,Oct,2015-2016,1,,2,12.122,12.177,12.19941667,12.098,12.413
2015-10-25,2015,Oct,2015-2016,1,,2,12.147,12.059,12.10842882,11.783,12.534
2015-10-26,2015,Oct,2015-2016,1,,2,11.783,11.734,11.74550694,11.565,12.147
2015-10-27,2015,Oct,2015-2016,1,,2,11.929,11.658875,11.67536458,11.005,12.292
2015-10-28,2015,Oct,2015-2016,1,,2,11.807,11.783,11.79882292,11.637,12.147
2015-10-29,2015,Oct,2015-2016,1,,2,11.807,11.807,11.81433333,11.686,12.05
2015-10-30,2015,Oct,2015-2016,1,,2,12.05,12.019125,11.9924809,11.759,12.34
2015-10-31,2015,Oct,2015-2016,1,,2,11.953,11.953,11.94815451,11.734,12.147
2015-11-01,2015,Nov,2015-2016,1,,2,11.856,11.759,11.80013368,11.637,11.977
2015-11-02,2015,Nov,2015-2016,1,,2,11.686,11.734,11.73728819,11.565,11.88
2015-11-03,2015,Nov,2015-2016,1,,2,11.516,11.7375,11.74737847,11.492,11.856
2015-11-04,2015,Nov,2015-2016,1,,2,11.662,11.37,11.43879514,11.321,11.759
2015-11-05,2015,Nov,2015-2016,1,,2,11.224,11.662,11.64726736,11.175,11.783
2015-11-06,2015,Nov,2015-2016,1,,2,11.224,11.001875,11.0416875,10.883,11.224
2015-11-07,2015,Nov,2015-2016,1,,2,10.956,11.123875,11.12242361,10.956,11.224
2015-11-08,2015,Nov,2015-2016,1,,2,11.273,11.050125,11.07542882,10.761,11.54
2015-11-09,2015,Nov,2015-2016,1,,2,10.834,10.858,10.91252604,10.59,11.273
2015-11-10,2015,Nov,2015-2016,1,,2,10.369,10.418,10.41549479,10.075,10.834
2015-11-11,2015,Nov,2015-2016,1,,2,9.977,10.1885,10.28938889,9.829,10.858
2015-11-12,2015,Nov,2015-2016,1,,2,10.467,10.207,10.03728819,9.583,10.467
2015-11-13,2015,Nov,2015-2016,1,,2,9.952,10.384375,10.38699826,9.854,11.029
2015-11-14,2015,Nov,2015-2016,1,,2,9.78,10.053625,10.00971528,9.485,10.394
2015-11-15,2015,Nov,2015-2016,1,,2,9.509,9.86025,9.865637153,9.509,10.149
