date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2015-11-13,2015,Nov,2015-2016,1,,2,9.977,9.9705,10.00636111,9.46,10.59
2015-11-14,2015,Nov,2015-2016,1,,2,9.657,9.672625,9.763229167,9.41,10.222
2015-11-15,2015,Nov,2015-2016,1,,2,9.386,9.611,9.612609375,9.386,9.731
2015-11-16,2015,Nov,2015-2016,1,,2,9.435,9.524625,9.538907986,9.287,9.928
2015-11-17,2015,Nov,2015-2016,1,,2,9.756,9.648,9.736616319,9.4475,10.369
2015-11-18,2015,Nov,2015-2016,1,,2,9.163,9.354875,9.410682292,9.163,9.903
2015-11-19,2015,Nov,2015-2016,1,,2,8.916,9.015,9.001310764,8.866,9.163
2015-11-20,2015,Nov,2015-2016,1,,2,8.792,8.568,8.558201389,8.27,8.916
2015-11-21,2015,Nov,2015-2016,1,,2,8.717,8.767,8.721824653,8.444,8.891
2015-11-22,2015,Nov,2015-2016,1,,2,9.632,8.9315,8.922717014,8.494,9.632
2015-11-23,2015,Nov,2015-2016,1,,2,9.163,9.682,9.601105903,8.99,9.805
2015-11-24,2015,Nov,2015-2016,1,,2,8.693,8.7295,8.776642361,8.27,9.312
2015-11-25,2015,Nov,2015-2016,1,,2,8.419,8.693,8.620961806,8.195,8.891
2015-11-26,2015,Nov,2015-2016,1,,2,8.095,8.254375,8.232430556,7.845,8.717
2015-11-27,2015,Nov,2015-2016,1,,2,8.369,8.22,8.127503472,7.368,8.593
2015-11-28,2015,Nov,2015-2016,1,,2,8.27,8.534,8.467137153,7.92,8.767
2015-11-29,2015,Nov,2015-2016,1,,2,8.02,7.97625,7.969635417,7.67,8.394
2015-11-30,2015,Nov,2015-2016,1,,2,8.17,7.945,8.02271875,7.795,8.469
2015-12-01,2015,Dec,2015-2016,1,,2,8.469,8.444,8.424307292,8.045,8.593
2015-12-02,2015,Dec,2015-2016,1,,2,8.693,8.652375,8.676979167,8.394,9.114
2015-12-03,2015,Dec,2015-2016,1,,2,8.767,8.974375,8.89546875,8.618,9.064
2015-12-04,2015,Dec,2015-2016,1,,2,8.767,8.941,8.897597222,8.643,9.015
2015-12-05,2015,Dec,2015-2016,1,,2,8.742,8.72325,8.731994792,8.643,8.817
2015-12-06,2015,Dec,2015-2016,1,,2,8.941,8.817,8.824932292,8.693,8.941
2015-12-07,2015,Dec,2015-2016,1,,2,8.866,8.9775,8.969401042,8.866,9.015
2015-12-08,2015,Dec,2015-2016,1,,2,8.916,8.891,8.889711806,8.792,8.965
2015-12-09,2015,Dec,2015-2016,1,,2,8.841,8.965,8.945373264,8.767,9.04
2015-12-10,2015,Dec,2015-2016,1,,2,8.742,8.742,8.727762153,8.419,8.891
2015-12-11,2015,Dec,2015-2016,1,,2,8.593,8.6555,8.634355903,8.469,8.742
2015-12-12,2015,Dec,2015-2016,1,,2,8.717,8.714,8.755034722,8.494,9.064
2015-12-13,2015,Dec,2015-2016,1,,2,8.27,8.6055,8.517491319,7.795,8.792
2015-12-14,2015,Dec,2015-2016,1,,2,7.945,8.1825,8.092654514,7.368,8.295
2015-12-15,2015,Dec,2015-2016,1,,2,8.419,8.531,8.453670139,7.9575,8.817
2015-12-16,2015,Dec,2015-2016,1,,2,8.07,8.2945,8.236793403,7.795,8.519
2015-12-17,2015,Dec,2015-2016,1,,2,7.544,7.67,7.699149306,7.419,8.0575
2015-12-18,2015,Dec,2015-2016,1,,2,7.544,7.710625,7.749548611,7.519,8.02
2015-12-19,2015,Dec,2015-2016,1,,2,7.82,7.7325,7.732576389,7.393,8.045
2015-12-20,2015,Dec,2015-2016,1,,2,7.67,7.795,7.897628472,7.619,8.344
2015-12-21,2015,Dec,2015-2016,1,,2,7.569,7.6065,7.599293403,7.268,7.82
2015-12-22,2015,Dec,2015-2016,1,,2,7.67,7.645,7.645248264,7.569,7.745
2015-12-23,2015,Dec,2015-2016,1,,2,7.67,7.779375,7.888923611,7.67,8.27
2015-12-24,2015,Dec,2015-2016,1,,2,7.72,7.754375,7.763510417,7.242,8.095
2015-12-25,2015,Dec,2015-2016,1,,2,7.368,7.569,7.56975,6.914,7.945
2015-12-26,2015,Dec,2015-2016,1,,2,7.67,7.2425,7.114482639,5.437,7.895
2015-12-27,2015,Dec,2015-2016,1,,2,8.27,8.191875,8.150958333,7.444,8.469
2015-12-28,2015,Dec,2015-2016,1,,2,8.045,8.22,8.200175347,8.02,8.344
2015-12-29,2015,Dec,2015-2016,1,,2,7.82,7.979375,7.941876736,7.569,8.145
2015-12-30,2015,Dec,2015-2016,1,,2,7.318,7.50025,7.451663194,7.091,7.845
2015-12-31,2015,Dec,2015-2016,1,,2,6.535,6.635875,6.687963542,6.408,7.318
2016-01-01,2016,Jan,2015-2016,1,,2,5.745,6.1785,6.136871528,5.745,6.522
2016-01-02,2016,Jan,2015-2016,1,,2,5.642,5.82425,5.809602431,5.437,6.051
2016-01-03,2016,Jan,2015-2016,1,,2,5.821,5.565,5.601168403,5.308,5.872
2016-01-04,2016,Jan,2015-2016,1,,2,5.77,5.869,5.892220486,5.77,6
2016-01-05,2016,Jan,2015-2016,1,,2,5.821,5.847,5.899071181,5.642,6.204
2016-01-06,2016,Jan,2015-2016,1,,2,6.051,6,6.141489583,5.565,7.142
2016-01-07,2016,Jan,2015-2016,1,,2,6.535,6.535,6.532590278,6.0895,6.94
2016-01-08,2016,Jan,2015-2016,1,,2,6.484,6.505875,6.525595486,6.179,6.813
2016-01-09,2016,Jan,2015-2016,1,,2,6.788,6.70875,6.688472222,6.331,7.167
2016-01-10,2016,Jan,2015-2016,1,,2,6.687,6.88275,6.844730903,6.509,7.116
2016-01-11,2016,Jan,2015-2016,1,,2,7.368,7.053,6.978706597,6.179,7.444
2016-01-12,2016,Jan,2015-2016,1,,2,7.318,7.327375,7.27703125,7.041,7.419
2016-01-13,2016,Jan,2015-2016,1,,2,7.318,7.393,7.364236111,7.217,7.444
2016-01-14,2016,Jan,2015-2016,1,,2,7.368,7.4815,7.461350694,7.318,7.544
2016-01-15,2016,Jan,2015-2016,1,,2,7.167,7.238875,7.246112847,7.041,7.444
2016-01-16,2016,Jan,2015-2016,1,,2,7.142,7.142,7.146376736,6.99,7.217
2016-01-17,2016,Jan,2015-2016,1,,2,7.519,7.217,7.276651042,7.091,7.619
2016-01-18,2016,Jan,2015-2016,1,,2,7.845,7.73875,7.709163194,7.444,7.97
2016-01-19,2016,Jan,2015-2016,1,,2,7.795,7.795,7.704496528,7.494,7.87
2016-01-20,2016,Jan,2015-2016,1,,2,7.695,7.544,7.520527778,7.242,7.7825
2016-01-21,2016,Jan,2015-2016,1,,2,7.67,7.490875,7.489140625,7.268,7.82
2016-01-22,2016,Jan,2015-2016,1,,2,7.97,7.741875,7.750305556,7.594,7.995
2016-01-23,2016,Jan,2015-2016,1,,2,7.645,7.698125,7.730862847,7.569,7.97
2016-01-24,2016,Jan,2015-2016,1,,2,7.494,7.544,7.539359375,7.242,7.695
2016-01-25,2016,Jan,2015-2016,1,,2,7.67,7.553375,7.546958333,7.368,7.745
2016-01-26,2016,Jan,2015-2016,1,,2,8.07,7.960625,7.922083333,7.645,8.07
2016-01-27,2016,Jan,2015-2016,1,,2,8.494,8.272625,8.244631944,7.845,8.519
2016-01-28,2016,Jan,2015-2016,1,,2,8.469,8.515875,8.501862847,8.444,8.543
2016-01-29,2016,Jan,2015-2016,1,,2,7.87,8.344,8.291595486,7.745,8.469
2016-01-30,2016,Jan,2015-2016,1,,2,7.72,7.685625,7.718503472,7.469,8.095
2016-01-31,2016,Jan,2015-2016,1,,2,7.795,7.82625,7.829071181,7.72,7.945
2016-02-01,2016,Feb,2015-2016,1,,2,7.469,7.729375,7.724809028,7.469,7.945
2016-02-02,2016,Feb,2015-2016,1,,2,7.544,7.494,7.538008681,7.393,7.72
2016-02-03,2016,Feb,2015-2016,1,,2,7.519,7.519,7.529946181,7.142,7.695
2016-02-04,2016,Feb,2015-2016,1,,2,7.97,7.679375,7.685015625,7.494,7.97
2016-02-05,2016,Feb,2015-2016,1,,2,7.995,7.998125,8.010234375,7.82,8.22
2016-02-06,2016,Feb,2015-2016,1,,2,7.945,7.77625,7.742295139,7.419,7.995
2016-02-07,2016,Feb,2015-2016,1,,2,7.945,7.848125,7.735944444,7.318,8.02
2016-02-08,2016,Feb,2015-2016,1,,2,8.145,8.0825,8.084354167,7.92,8.344
2016-02-09,2016,Feb,2015-2016,1,,2,8.195,8.145,8.106892361,7.97,8.195
2016-02-10,2016,Feb,2015-2016,1,,2,8.27,8.22,8.224467014,8.12,8.344
2016-02-11,2016,Feb,2015-2016,1,,2,8.12,8.07625,8.128072917,8.045,8.27
2016-02-12,2016,Feb,2015-2016,1,,2,8.419,8.288625,8.306175347,8.1325,8.494
2016-02-13,2016,Feb,2015-2016,1,,2,8.095,8.12,8.120875,7.895,8.419
2016-02-14,2016,Feb,2015-2016,1,,2,8.07,8.095,8.098168403,8.045,8.145
2016-02-15,2016,Feb,2015-2016,1,,2,7.77,8.023125,8.008888889,7.77,8.095
2016-02-16,2016,Feb,2015-2016,1,,2,8.145,8.145,8.096085069,7.745,8.27
2016-02-17,2016,Feb,2015-2016,1,,2,8.22,8.195,8.179855903,7.92,8.394
2016-02-18,2016,Feb,2015-2016,1,,2,8.369,8.3565,8.375887153,8.22,8.593
2016-02-19,2016,Feb,2015-2016,1,,2,8.319,8.347125,8.39196875,8.27,8.568
2016-02-20,2016,Feb,2015-2016,1,,2,8.245,8.245,8.244065972,8.095,8.344
2016-02-21,2016,Feb,2015-2016,1,,2,8.295,8.1075,8.116857639,7.845,8.419
2016-02-22,2016,Feb,2015-2016,1,,2,8.344,8.27,8.232414931,7.87,8.469
2016-02-23,2016,Feb,2015-2016,1,,2,8.27,8.307,8.344684028,8.045,8.643
2016-02-24,2016,Feb,2015-2016,1,,2,8.817,8.693,8.588376736,8.27,8.817
2016-02-25,2016,Feb,2015-2016,1,,2,8.941,8.84725,8.844701389,8.668,8.99
2016-02-26,2016,Feb,2015-2016,1,,2,9.064,9.0025,9.029730903,8.941,9.114
2016-02-27,2016,Feb,2015-2016,1,,2,8.965,9.015,8.965095486,8.693,9.139
2016-02-28,2016,Feb,2015-2016,1,,2,9.089,8.99,9.004569444,8.916,9.089
2016-02-29,2016,Feb,2015-2016,1,,2,8.965,8.965,8.970826389,8.767,9.114
2016-03-01,2016,Mar,2015-2016,1,,2,8.618,8.705,8.740164931,8.568,8.99
2016-03-02,2016,Mar,2015-2016,1,,2,8.767,8.742,8.701727431,8.519,8.792
2016-03-03,2016,Mar,2015-2016,1,,2,8.767,8.693,8.728965278,8.643,8.841
2016-03-04,2016,Mar,2015-2016,1,,2,8.866,8.838,8.826015625,8.717,8.916
2016-03-05,2016,Mar,2015-2016,1,,2,8.742,8.841,8.861020833,8.742,9.015
2016-03-06,2016,Mar,2015-2016,1,,2,8.693,8.742,8.758217014,8.693,8.866
2016-03-07,2016,Mar,2015-2016,1,,2,8.817,8.668,8.6926875,8.394,8.866
2016-03-08,2016,Mar,2015-2016,1,,2,8.618,8.664875,8.615567708,8.344,8.817
2016-03-09,2016,Mar,2015-2016,1,,2,8.618,8.571125,8.538576389,8.195,8.668
2016-03-10,2016,Mar,2015-2016,1,,2,8.519,8.602375,8.582421875,8.444,8.717
2016-03-11,2016,Mar,2015-2016,1,,2,8.419,8.347125,8.327680556,8.095,8.543
2016-03-12,2016,Mar,2015-2016,1,,2,8.17,8.2575,8.196119792,7.87,8.419
2016-03-13,2016,Mar,2015-2016,1,,2,8.295,8.245,8.261914931,8.07,8.419
2016-03-14,2016,Mar,2015-2016,1,,2,8.095,8.2575,8.188402778,7.745,8.319
2016-03-15,2016,Mar,2015-2016,1,,2,8.12,8.116875,8.103984375,8.02,8.17
2016-03-16,2016,Mar,2015-2016,1,,2,8.668,8.59925,8.484284722,8.095,8.866
2016-03-17,2016,Mar,2015-2016,1,,2,8.742,8.664875,8.674385417,7.995,9.188
2016-03-18,2016,Mar,2015-2016,1,,2,8.866,8.739,8.734340278,8.245,9.089
2016-03-19,2016,Mar,2015-2016,1,,2,8.866,8.8415,8.851083333,8.742,9.04
2016-03-20,2016,Mar,2015-2016,1,,2,8.916,8.87225,8.848545139,8.742,8.916
2016-03-21,2016,Mar,2015-2016,1,,2,9.064,8.941,8.994513889,8.891,9.188
2016-03-22,2016,Mar,2015-2016,1,,2,9.089,9.179,9.232741319,9.064,9.583
2016-03-23,2016,Mar,2015-2016,1,,2,8.792,8.891,8.894980903,8.767,9.089
2016-03-24,2016,Mar,2015-2016,1,,2,8.792,8.732625,8.711319444,8.494,8.792
2016-03-25,2016,Mar,2015-2016,1,,2,9.114,8.8665,8.88034375,8.568,9.213
2016-03-26,2016,Mar,2015-2016,1,,2,8.99,9.064,8.962243056,8.742,9.114
2016-03-27,2016,Mar,2015-2016,1,,2,8.866,8.82,8.782743056,8.519,9.015
2016-03-28,2016,Mar,2015-2016,1,,2,9.015,8.887875,8.846039931,8.568,9.064
2016-03-29,2016,Mar,2015-2016,1,,2,9.262,9.052,9.054265625,8.742,9.287
2016-03-30,2016,Mar,2015-2016,1,,2,9.558,9.324,9.369493056,8.965,9.583
2016-03-31,2016,Mar,2015-2016,1,,2,10.418,9.887875,9.85225,9.509,10.418
2016-04-01,2016,Apr,2015-2016,1,,2,10.736,10.558875,10.59368403,10.369,10.858
2016-04-02,2016,Apr,2015-2016,1,,2,10.81,10.8035,10.85632986,10.541,11.273
2016-04-03,2016,Apr,2015-2016,1,,2,10.418,10.7945,10.77195139,10.418,11.127
2016-04-04,2016,Apr,2015-2016,1,,2,9.977,10.124375,10.16127951,9.952,10.467
2016-04-05,2016,Apr,2015-2016,1,,2,9.262,9.46,9.578713542,9.262,9.977
2016-04-06,2016,Apr,2015-2016,1,,2,9.386,9.287,9.302333333,9.188,9.41
2016-04-07,2016,Apr,2015-2016,1,,2,9.78,9.3395,9.366461806,9.238,9.854
2016-04-08,2016,Apr,2015-2016,1,,2,9.854,9.79875,9.795649306,9.509,10.075
2016-04-09,2016,Apr,2015-2016,1,,2,9.485,9.46,9.493258681,9.139,9.879
2016-04-10,2016,Apr,2015-2016,1,,2,9.558,9.534,9.538623264,9.41,9.657
2016-04-11,2016,Apr,2015-2016,1,,2,9.706,9.706,9.66075,9.534,9.756
2016-04-12,2016,Apr,2015-2016,1,,2,9.485,9.608,9.607793403,9.485,9.731
2016-04-13,2016,Apr,2015-2016,1,,2,9.534,9.534,9.498394097,9.336,9.78
2016-04-14,2016,Apr,2015-2016,1,,2,9.952,9.589125,9.702732639,9.41,10.051
2016-04-15,2016,Apr,2015-2016,1,,2,9.706,9.903,9.881670139,9.706,9.952
2016-04-16,2016,Apr,2015-2016,1,,2,9.632,9.657,9.661447917,9.583,9.731
2016-04-17,2016,Apr,2015-2016,1,,2,9.682,9.657,9.665795139,9.608,9.756
2016-04-18,2016,Apr,2015-2016,1,,2,9.657,9.756,9.793064236,9.657,10.026
2016-04-19,2016,Apr,2015-2016,1,,2,9.706,9.7,9.702373264,9.558,10.075
2016-04-20,2016,Apr,2015-2016,1,,2,10.1,9.977,10.02376042,9.706,10.394
2016-04-21,2016,Apr,2015-2016,1,,2,10.32,10.3815,10.36803472,10.1,10.59
2016-04-22,2016,Apr,2015-2016,1,,2,10.516,10.366125,10.38439583,10.198,10.663
2016-04-23,2016,Apr,2015-2016,1,,2,10.736,10.7485,10.71654167,10.443,10.858
2016-04-24,2016,Apr,2015-2016,1,,2,10.81,10.773,10.77639236,10.492,11.078
2016-04-25,2016,Apr,2015-2016,1,,2,10.687,10.733,10.73298438,10.565,10.932
2016-04-26,2016,Apr,2015-2016,1,,2,10.296,10.32,10.37872049,10.271,10.687
2016-04-27,2016,Apr,2015-2016,1,,2,10.712,10.638,10.496375,10.198,10.761
2016-04-28,2016,Apr,2015-2016,1,,2,10.222,10.5195,10.50551042,10.222,10.736
2016-04-29,2016,Apr,2015-2016,1,,2,10.736,10.49775,10.40336458,10.124,10.736
2016-04-30,2016,Apr,2015-2016,1,,2,10.418,10.513375,10.52838542,10.296,10.834
2016-05-01,2016,May,2015-2016,1,,2,10.785,10.604625,10.61943924,10.32,10.956
2016-05-02,2016,May,2015-2016,1,,2,11.078,11.03525,11.09326215,10.7975,11.54
2016-05-03,2016,May,2015-2016,1,,2,10.638,11.062375,11.04286111,10.638,11.273
2016-05-04,2016,May,2015-2016,1,,2,10.663,10.675,10.81347743,10.565,11.273
2016-05-05,2016,May,2015-2016,1,,2,10.785,10.632,10.75040625,10.516,11.2
2016-05-06,2016,May,2015-2016,1,,2,10.98,10.9195,10.96570313,10.614,11.54
2016-05-07,2016,May,2015-2016,1,,2,10.858,10.834,10.84427431,10.565,11.127
2016-05-08,2016,May,2015-2016,1,,2,10.736,10.785,10.78101042,10.516,11.127
2016-05-09,2016,May,2015-2016,1,,2,10.663,10.77,10.74034201,10.345,11.078
2016-05-10,2016,May,2015-2016,1,,2,10.736,10.74225,10.71131076,10.369,10.932
2016-05-11,2016,May,2015-2016,1,,2,10.59,10.638,10.71113542,10.369,11.127
2016-05-12,2016,May,2015-2016,1,,2,10.541,10.541,10.65959896,10.345,11.273
2016-05-13,2016,May,2015-2016,1,,2,10.858,10.761,10.70637326,10.345,11.224
2016-05-14,2016,May,2015-2016,1,,2,12.606,11.44,11.54032639,10.834,12.703
2016-05-15,2016,May,2015-2016,1,,2,12.413,12.70275,12.68826563,12.364,13.04
2016-05-16,2016,May,2015-2016,1,,2,12.63,12.603,12.65394271,12.34,13.112
2016-05-17,2016,May,2015-2016,1,,2,11.88,12.4215,12.37777431,11.88,12.727
2016-05-18,2016,May,2015-2016,1,,2,12.195,11.868,12.00262674,11.759,12.389
2016-05-19,2016,May,2015-2016,1,,2,11.637,12.05,12.01885764,11.637,12.195
2016-05-20,2016,May,2015-2016,1,,2,11.686,11.7495,11.77306076,11.346,12.195
2016-05-21,2016,May,2015-2016,1,,2,12.05,11.856,11.86689583,11.613,12.171
2016-05-22,2016,May,2015-2016,1,,2,12.34,12.2435,12.21055208,11.88,12.461
2016-05-23,2016,May,2015-2016,1,,2,11.686,11.913375,12.02184375,11.686,12.389
2016-05-24,2016,May,2015-2016,1,,2,11.88,11.731,11.75342014,11.637,11.929
2016-05-25,2016,May,2015-2016,1,,2,11.783,11.92275,11.89599479,11.613,12.195
2016-05-26,2016,May,2015-2016,1,,2,11.759,11.88,11.84014583,11.565,12.098
2016-05-27,2016,May,2015-2016,1,,2,11.953,11.904,11.79918403,11.467,11.977
2016-05-28,2016,May,2015-2016,1,,2,12.122,12.05,12.00016493,11.734,12.243
2016-05-29,2016,May,2015-2016,1,,2,12.799,12.615,12.45949826,11.977,12.92
2016-05-30,2016,May,2015-2016,1,,2,11.929,12.6785,12.63885069,11.88,13.305
2016-05-31,2016,May,2015-2016,1,,2,12.606,12.2375,12.29380382,11.88,12.775
2016-06-01,2016,Jun,2015-2016,1,,2,12.968,12.85,12.92197569,12.606,13.305
2016-06-02,2016,Jun,2015-2016,1,,2,13.016,13.049,13.05591667,12.727,13.353
2016-06-03,2016,Jun,2015-2016,1,,2,12.799,12.941,12.86736979,12.413,13.112
2016-06-04,2016,Jun,2015-2016,1,,2,11.904,12.228,12.30101215,11.904,12.968
2016-06-05,2016,Jun,2015-2016,1,,2,12.485,12.252375,12.25068576,11.807,12.703
2016-06-06,2016,Jun,2015-2016,1,,2,12.558,12.639,12.59753993,12.243,13.016
2016-06-07,2016,Jun,2015-2016,1,,2,11.929,12.189,12.24664757,11.88,12.751
2016-06-08,2016,Jun,2015-2016,1,,2,12.292,12.337125,12.22780729,11.856,12.461
2016-06-09,2016,Jun,2015-2016,1,,2,12.316,12.449,12.53234722,12.243,13.04
2016-06-10,2016,Jun,2015-2016,1,,2,12.05,11.88,11.88937153,11.662,12.316
2016-06-11,2016,Jun,2015-2016,1,,2,13.112,12.648,12.55173958,12.025,13.161
2016-06-12,2016,Jun,2015-2016,1,,2,12.944,13.016,12.98321528,12.847,13.112
2016-06-13,2016,Jun,2015-2016,1,,2,12.799,12.947,13.0447309,12.799,13.377
2016-06-14,2016,Jun,2015-2016,1,,2,12.63,12.654,12.6703559,12.437,12.896
2016-06-15,2016,Jun,2015-2016,1,,2,12.823,12.763,12.76336632,12.509,13.064
2016-06-16,2016,Jun,2015-2016,1,,2,12.703,12.784,12.77176389,12.654,12.896
2016-06-17,2016,Jun,2015-2016,1,,2,12.847,12.742,12.83928472,12.63,13.161
2016-06-18,2016,Jun,2015-2016,1,,2,12.727,12.6,12.58692361,12.292,12.847
2016-06-19,2016,Jun,2015-2016,1,,2,12.992,13.164,13.11463715,12.678,13.425
2016-06-20,2016,Jun,2015-2016,1,,2,12.727,12.902,12.97359896,12.703,13.425
2016-06-21,2016,Jun,2015-2016,1,,2,12.871,12.968,12.9700625,12.739,13.112
2016-06-22,2016,Jun,2015-2016,1,,2,12.534,12.922625,12.90756424,12.534,13.064
2016-06-23,2016,Jun,2015-2016,1,,2,12.606,12.533875,12.51692361,12.292,12.678
2016-06-24,2016,Jun,2015-2016,1,,2,13.594,13.266,13.1061875,12.606,13.618
2016-06-25,2016,Jun,2015-2016,1,,2,13.353,13.377,13.39234896,13.281,13.594
2016-06-26,2016,Jun,2015-2016,1,,2,12.992,13.314,13.34832813,12.896,13.954
2016-06-27,2016,Jun,2015-2016,1,,2,13.69,13.392,13.32457986,12.847,13.906
2016-06-28,2016,Jun,2015-2016,1,,2,13.618,13.651,13.67359722,13.353,14.194
2016-06-29,2016,Jun,2015-2016,1,,2,13.882,13.84,13.95594444,13.497,14.745
2016-06-30,2016,Jun,2015-2016,1,,2,14.409,14.46,14.5207934,13.906,14.936
2016-07-01,2016,Jul,2015-2016,1,,2,14.337,14.403,14.49663194,14.122,15.055
2016-07-02,2016,Jul,2015-2016,1,,2,13.786,14.236,14.14573438,13.786,14.337
