date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2017-01-11,2017,Jan,2016-2017,1,,2,6.978,6.965375,6.949939236,6.775,7.179
2017-01-12,2017,Jan,2016-2017,1,,2,6.978,6.877,6.886597222,6.775,7.079
2017-01-13,2017,Jan,2016-2017,1,,2,6.775,6.877,6.886866319,6.775,7.079
2017-01-14,2017,Jan,2016-2017,1,,2,7.079,6.978,6.963305556,6.775,7.179
2017-01-15,2017,Jan,2016-2017,1,,2,7.28,7.179,7.203289931,7.079,7.381
2017-01-16,2017,Jan,2016-2017,1,,2,7.782,7.381,7.410579861,7.28,7.782
2017-01-17,2017,Jan,2016-2017,1,,2,7.782,7.857,7.858645833,7.682,7.983
2017-01-18,2017,Jan,2016-2017,1,,2,7.782,7.782,7.778527778,7.682,7.882
2017-01-19,2017,Jan,2016-2017,1,,2,7.782,7.782,7.784777778,7.782,7.882
2017-01-20,2017,Jan,2016-2017,1,,2,7.582,7.7445,7.757326389,7.481,7.983
2017-01-21,2017,Jan,2016-2017,1,,2,7.381,7.682,7.650890625,7.381,7.782
2017-01-22,2017,Jan,2016-2017,1,,2,7.381,7.582,7.538527778,7.381,7.782
2017-01-23,2017,Jan,2016-2017,1,,2,7.28,7.406,7.405251736,7.179,7.582
2017-01-24,2017,Jan,2016-2017,1,,2,7.179,7.28,7.275967014,7.179,7.381
2017-01-25,2017,Jan,2016-2017,1,,2,7.381,7.216875,7.24109375,7.079,7.481
2017-01-26,2017,Jan,2016-2017,1,,2,7.381,7.368375,7.355666667,7.28,7.582
2017-01-27,2017,Jan,2016-2017,1,,2,7.882,7.782,7.738720486,7.381,7.882
2017-01-28,2017,Jan,2016-2017,1,,2,7.983,7.882,7.890921875,7.782,8.182
2017-01-29,2017,Jan,2016-2017,1,,2,7.983,7.882,7.852270833,7.582,8.082
2017-01-30,2017,Jan,2016-2017,1,,2,7.682,7.682,7.698286458,7.179,8.082
2017-01-31,2017,Jan,2016-2017,1,,2,7.682,7.28,7.373298611,7.079,7.882
2017-02-01,2017,Feb,2016-2017,1,,2,7.179,7.25475,7.311491319,7.079,7.782
2017-02-02,2017,Feb,2016-2017,1,,2,7.079,7.1665,7.1368125,7.079,7.179
2017-02-03,2017,Feb,2016-2017,1,,2,6.573,6.674,6.710114583,6.471,7.079
2017-02-04,2017,Feb,2016-2017,1,,2,6.471,6.458375,6.418489583,6.268,6.573
2017-02-05,2017,Feb,2016-2017,1,,2,6.37,6.268,6.280911458,6.064,6.471
2017-02-06,2017,Feb,2016-2017,1,,2,6.268,6.064,6.106649306,5.86,6.471
2017-02-07,2017,Feb,2016-2017,1,,2,6.166,5.962,5.950802083,5.757,6.268
2017-02-08,2017,Feb,2016-2017,1,,2,6.064,5.86,5.894704861,5.757,6.166
2017-02-09,2017,Feb,2016-2017,1,,2,6.37,6.064,6.117302083,5.962,6.37
2017-02-10,2017,Feb,2016-2017,1,,2,6.573,6.37,6.378536458,6.268,6.775
2017-02-11,2017,Feb,2016-2017,1,,2,6.471,6.37,6.433434028,6.268,6.674
2017-02-12,2017,Feb,2016-2017,1,,2,7.381,6.978,7.00334375,6.471,7.381
2017-02-13,2017,Feb,2016-2017,1,,2,7.28,7.28,7.278182292,6.978,7.381
2017-02-14,2017,Feb,2016-2017,1,,2,7.179,7.179,7.241598958,7.179,7.381
2017-02-15,2017,Feb,2016-2017,1,,2,7.28,7.28,7.297345486,7.179,7.481
2017-02-16,2017,Feb,2016-2017,1,,2,7.28,7.28,7.284208333,7.179,7.381
2017-02-17,2017,Feb,2016-2017,1,,2,7.179,7.2295,7.213710069,7.079,7.28
2017-02-18,2017,Feb,2016-2017,1,,2,7.179,7.28,7.241423611,7.179,7.28
2017-02-19,2017,Feb,2016-2017,1,,2,7.079,7.179,7.176479167,6.978,7.28
2017-02-20,2017,Feb,2016-2017,1,,2,7.179,7.179,7.150354167,6.877,7.28
2017-02-21,2017,Feb,2016-2017,1,,2,7.179,7.179,7.143583333,7.079,7.179
2017-02-22,2017,Feb,2016-2017,1,,2,7.079,7.079,7.097076389,6.978,7.179
2017-02-23,2017,Feb,2016-2017,1,,2,6.877,6.978,6.98115625,6.877,7.079
2017-02-24,2017,Feb,2016-2017,1,,2,6.877,6.877,6.823229167,6.674,6.978
2017-02-25,2017,Feb,2016-2017,1,,2,6.674,6.775,6.761574653,6.674,6.978
2017-02-26,2017,Feb,2016-2017,1,,2,6.978,6.775,6.760666667,6.573,6.978
2017-02-27,2017,Feb,2016-2017,1,,2,6.674,6.8005,6.815263889,6.573,7.079
2017-02-28,2017,Feb,2016-2017,1,,2,6.674,6.674,6.709895833,6.573,6.978
2017-03-01,2017,Mar,2016-2017,1,,2,6.674,6.775,6.785152778,6.471,7.079
2017-03-02,2017,Mar,2016-2017,1,,2,6.877,6.775,6.821369792,6.674,6.978
2017-03-03,2017,Mar,2016-2017,1,,2,6.775,7.0285,7.014329861,6.775,7.28
2017-03-04,2017,Mar,2016-2017,1,,2,6.674,6.877,6.892203125,6.674,7.079
2017-03-05,2017,Mar,2016-2017,1,,2,6.573,6.674,6.718619792,6.471,6.877
2017-03-06,2017,Mar,2016-2017,1,,2,6.471,6.573,6.572163194,6.37,6.775
2017-03-07,2017,Mar,2016-2017,1,,2,6.674,6.471,6.466564236,6.268,6.775
2017-03-08,2017,Mar,2016-2017,1,,2,6.775,6.53475,6.568949653,6.37,6.978
2017-03-09,2017,Mar,2016-2017,1,,2,6.775,6.37,6.445083333,6.166,6.775
2017-03-10,2017,Mar,2016-2017,1,,2,6.775,6.37,6.433722222,6.166,6.775
2017-03-11,2017,Mar,2016-2017,1,,2,6.775,6.471,6.525388889,6.37,6.877
2017-03-12,2017,Mar,2016-2017,1,,2,6.877,6.7245,6.742072917,6.573,6.877
2017-03-13,2017,Mar,2016-2017,1,,2,7.28,7.079,7.065439236,6.877,7.28
2017-03-14,2017,Mar,2016-2017,1,,2,7.179,7.179,7.195321181,7.079,7.28
2017-03-15,2017,Mar,2016-2017,1,,2,6.877,7.079,7.074385417,6.877,7.28
2017-03-16,2017,Mar,2016-2017,1,,2,6.877,6.978,6.968881944,6.877,7.079
2017-03-17,2017,Mar,2016-2017,1,,2,6.978,6.978,7.009387153,6.877,7.079
2017-03-18,2017,Mar,2016-2017,1,,2,6.978,6.978,6.968756944,6.674,7.079
2017-03-19,2017,Mar,2016-2017,1,,2,6.877,7.079,7.048307292,6.877,7.179
2017-03-20,2017,Mar,2016-2017,1,,2,7.079,7.041125,6.987809028,6.674,7.179
2017-03-21,2017,Mar,2016-2017,1,,2,6.978,6.978,7.021661458,6.978,7.079
2017-03-22,2017,Mar,2016-2017,1,,2,6.978,6.978,6.967472222,6.775,7.079
2017-03-23,2017,Mar,2016-2017,1,,2,6.978,6.978,6.982208333,6.877,7.079
2017-03-24,2017,Mar,2016-2017,1,,2,6.978,6.978,6.980104167,6.978,7.079
2017-03-25,2017,Mar,2016-2017,1,,2,7.079,6.978,7.030380208,6.877,7.179
2017-03-26,2017,Mar,2016-2017,1,,2,7.079,6.978,7.028451389,6.978,7.179
2017-03-27,2017,Mar,2016-2017,1,,2,7.179,7.079,7.044423611,6.978,7.179
2017-03-28,2017,Mar,2016-2017,1,,2,7.481,7.216875,7.205378472,7.079,7.481
2017-03-29,2017,Mar,2016-2017,1,,2,7.481,7.3305,7.356173611,7.079,7.582
2017-03-30,2017,Mar,2016-2017,1,,2,7.481,7.481,7.481159722,7.28,7.782
2017-03-31,2017,Mar,2016-2017,1,,2,7.481,7.582,7.544090278,7.481,7.682
2017-04-01,2017,Apr,2016-2017,1,,2,7.582,7.481,7.504671875,7.481,7.582
2017-04-02,2017,Apr,2016-2017,1,,2,7.983,7.782,7.833685764,7.582,8.082
2017-04-03,2017,Apr,2016-2017,1,,2,7.782,7.782,7.784432292,7.481,7.983
2017-04-04,2017,Apr,2016-2017,1,,2,7.682,7.782,7.775923611,7.682,7.882
2017-04-05,2017,Apr,2016-2017,1,,2,8.082,7.882,7.896118056,7.682,8.082
2017-04-06,2017,Apr,2016-2017,1,,2,7.782,7.983,7.972125,7.782,8.082
2017-04-07,2017,Apr,2016-2017,1,MV:9 of 24 missing:1 of 24 flagged,3,,7.782,7.786461445,7.682,7.882
2017-04-08,2017,Apr,2016-2017,1,,9,,,,,
2017-04-09,2017,Apr,2016-2017,1,,9,,,,,
2017-04-10,2017,Apr,2016-2017,1,,9,,,,,
2017-04-11,2017,Apr,2016-2017,1,,9,,,,,
2017-04-12,2017,Apr,2016-2017,1,,9,,,,,
2017-04-13,2017,Apr,2016-2017,1,,9,,,,,
2017-04-14,2017,Apr,2016-2017,1,,9,,,,,
2017-04-15,2017,Apr,2016-2017,1,,9,,,,,
2017-04-16,2017,Apr,2016-2017,1,,9,,,,,
2017-04-17,2017,Apr,2016-2017,1,,9,,,,,
2017-04-18,2017,Apr,2016-2017,1,,9,,,,,
2017-04-19,2017,Apr,2016-2017,1,,9,,,,,
2017-04-20,2017,Apr,2016-2017,1,,9,,,,,
2017-04-21,2017,Apr,2016-2017,1,,9,,,,,
2017-04-22,2017,Apr,2016-2017,1,,9,,,,,
2017-04-23,2017,Apr,2016-2017,1,,9,,,,,
2017-04-24,2017,Apr,2016-2017,1,,9,,,,,
2017-04-25,2017,Apr,2016-2017,1,,9,,,,,
2017-04-26,2017,Apr,2016-2017,1,,9,,,,,
2017-04-27,2017,Apr,2016-2017,1,,9,,,,,
2017-04-28,2017,Apr,2016-2017,1,,9,,,,,
2017-04-29,2017,Apr,2016-2017,1,,9,,,,,
2017-04-30,2017,Apr,2016-2017,1,,9,,,,,
2017-05-01,2017,May,2016-2017,1,,9,,,,,
2017-05-02,2017,May,2016-2017,1,,9,,,,,
2017-05-03,2017,May,2016-2017,1,,9,,,,,
2017-05-04,2017,May,2016-2017,1,,9,,,,,
2017-05-05,2017,May,2016-2017,1,,9,,,,,
2017-05-06,2017,May,2016-2017,1,,9,,,,,
2017-05-07,2017,May,2016-2017,1,,9,,,,,
2017-05-08,2017,May,2016-2017,1,,9,,,,,
2017-05-09,2017,May,2016-2017,1,,9,,,,,
2017-05-10,2017,May,2016-2017,1,,9,,,,,
2017-05-11,2017,May,2016-2017,1,,9,,,,,
2017-05-12,2017,May,2016-2017,1,,9,,,,,
2017-05-13,2017,May,2016-2017,1,,9,,,,,
2017-05-14,2017,May,2016-2017,1,,9,,,,,
2017-05-15,2017,May,2016-2017,1,,9,,,,,
2017-05-16,2017,May,2016-2017,1,,9,,,,,
2017-05-17,2017,May,2016-2017,1,,9,,,,,
2017-05-18,2017,May,2016-2017,1,,9,,,,,
2017-05-19,2017,May,2016-2017,1,,9,,,,,
2017-05-20,2017,May,2016-2017,1,,9,,,,,
2017-05-21,2017,May,2016-2017,1,,9,,,,,
2017-05-22,2017,May,2016-2017,1,,9,,,,,
2017-05-23,2017,May,2016-2017,1,,9,,,,,
2017-05-24,2017,May,2016-2017,1,,9,,,,,
2017-05-25,2017,May,2016-2017,1,,9,,,,,
2017-05-26,2017,May,2016-2017,1,,9,,,,,
2017-05-27,2017,May,2016-2017,1,,9,,,,,
2017-05-28,2017,May,2016-2017,1,,9,,,,,
2017-05-29,2017,May,2016-2017,1,,9,,,,,
2017-05-30,2017,May,2016-2017,1,,9,,,,,
2017-05-31,2017,May,2016-2017,1,,9,,,,,
2017-06-01,2017,Jun,2016-2017,1,,9,,,,,
2017-06-02,2017,Jun,2016-2017,1,,9,,,,,
2017-06-03,2017,Jun,2016-2017,1,,9,,,,,
2017-06-04,2017,Jun,2016-2017,1,,9,,,,,
2017-06-05,2017,Jun,2016-2017,1,,9,,,,,
2017-06-06,2017,Jun,2016-2017,1,,9,,,,,
2017-06-07,2017,Jun,2016-2017,1,,9,,,,,
2017-06-08,2017,Jun,2016-2017,1,,9,,,,,
2017-06-09,2017,Jun,2016-2017,1,,9,,,,,
2017-06-10,2017,Jun,2016-2017,1,,9,,,,,
2017-06-11,2017,Jun,2016-2017,1,,9,,,,,
2017-06-12,2017,Jun,2016-2017,1,,9,,,,,
2017-06-13,2017,Jun,2016-2017,1,,9,,,,,
2017-06-14,2017,Jun,2016-2017,1,,9,,,,,
2017-06-15,2017,Jun,2016-2017,1,,9,,,,,
2017-06-16,2017,Jun,2016-2017,1,,9,,,,,
2017-06-17,2017,Jun,2016-2017,1,,9,,,,,
2017-06-18,2017,Jun,2016-2017,1,,9,,,,,
2017-06-19,2017,Jun,2016-2017,1,,9,,,,,
2017-06-20,2017,Jun,2016-2017,1,,9,,,,,
2017-06-21,2017,Jun,2016-2017,1,,9,,,,,
2017-06-22,2017,Jun,2016-2017,1,,9,,,,,
2017-06-23,2017,Jun,2016-2017,1,,9,,,,,
2017-06-24,2017,Jun,2016-2017,1,,9,,,,,
2017-06-25,2017,Jun,2016-2017,1,,9,,,,,
2017-06-26,2017,Jun,2016-2017,1,,9,,,,,
2017-06-27,2017,Jun,2016-2017,1,,9,,,,,
2017-06-28,2017,Jun,2016-2017,1,,9,,,,,
2017-06-29,2017,Jun,2016-2017,1,,9,,,,,
2017-06-30,2017,Jun,2016-2017,1,,9,,,,,
2017-07-01,2017,Jul,2016-2017,1,,9,,,,,
2017-07-02,2017,Jul,2016-2017,1,,9,,,,,
2017-07-03,2017,Jul,2016-2017,1,,9,,,,,
2017-07-04,2017,Jul,2016-2017,1,,9,,,,,
2017-07-05,2017,Jul,2016-2017,1,,9,,,,,
2017-07-06,2017,Jul,2016-2017,1,,9,,,,,
2017-07-07,2017,Jul,2016-2017,1,,9,,,,,
2017-07-08,2017,Jul,2016-2017,1,,9,,,,,
2017-07-09,2017,Jul,2016-2017,1,,9,,,,,
2017-07-10,2017,Jul,2016-2017,1,,9,,,,,
2017-07-11,2017,Jul,2016-2017,1,,9,,,,,
2017-07-12,2017,Jul,2016-2017,1,,9,,,,,
2017-07-13,2017,Jul,2016-2017,1,,9,,,,,
2017-07-14,2017,Jul,2016-2017,1,,9,,,,,
2017-07-15,2017,Jul,2016-2017,1,,9,,,,,
2017-07-16,2017,Jul,2016-2017,1,,9,,,,,
2017-07-17,2017,Jul,2016-2017,1,,9,,,,,
2017-07-18,2017,Jul,2016-2017,1,,9,,,,,
2017-07-19,2017,Jul,2016-2017,1,,9,,,,,
2017-07-20,2017,Jul,2016-2017,1,,9,,,,,
2017-07-21,2017,Jul,2016-2017,1,,9,,,,,
2017-07-22,2017,Jul,2016-2017,1,,9,,,,,
2017-07-23,2017,Jul,2016-2017,1,,9,,,,,
2017-07-24,2017,Jul,2016-2017,1,,9,,,,,
2017-07-25,2017,Jul,2016-2017,1,,9,,,,,
2017-07-26,2017,Jul,2016-2017,1,,9,,,,,
2017-07-27,2017,Jul,2016-2017,1,,9,,,,,
2017-07-28,2017,Jul,2016-2017,1,,9,,,,,
2017-07-29,2017,Jul,2016-2017,1,,9,,,,,
2017-07-30,2017,Jul,2016-2017,1,,9,,,,,
2017-07-31,2017,Jul,2016-2017,1,,9,,,,,
2017-08-01,2017,Aug,2016-2017,1,,9,,,,,
2017-08-02,2017,Aug,2016-2017,1,,9,,,,,
2017-08-03,2017,Aug,2016-2017,1,,9,,,,,
2017-08-04,2017,Aug,2016-2017,1,,9,,,,,
2017-08-05,2017,Aug,2016-2017,1,,9,,,,,
2017-08-06,2017,Aug,2016-2017,1,,9,,,,,
2017-08-07,2017,Aug,2016-2017,1,,9,,,,,
2017-08-08,2017,Aug,2016-2017,1,,9,,,,,
2017-08-09,2017,Aug,2016-2017,1,,9,,,,,
2017-08-10,2017,Aug,2016-2017,1,,9,,,,,
2017-08-11,2017,Aug,2016-2017,1,,9,,,,,
2017-08-12,2017,Aug,2016-2017,1,,9,,,,,
2017-08-13,2017,Aug,2016-2017,1,,9,,,,,
2017-08-14,2017,Aug,2016-2017,1,,9,,,,,
2017-08-15,2017,Aug,2016-2017,1,,9,,,,,
2017-08-16,2017,Aug,2016-2017,1,,9,,,,,
2017-08-17,2017,Aug,2016-2017,1,,9,,,,,
2017-08-18,2017,Aug,2016-2017,1,,9,,,,,
2017-08-19,2017,Aug,2016-2017,1,,9,,,,,
2017-08-20,2017,Aug,2016-2017,1,,9,,,,,
2017-08-21,2017,Aug,2016-2017,1,,9,,,,,
2017-08-22,2017,Aug,2016-2017,1,,9,,,,,
2017-08-23,2017,Aug,2016-2017,1,,9,,,,,
2017-08-24,2017,Aug,2016-2017,1,,9,,,,,
2017-08-25,2017,Aug,2016-2017,1,,9,,,,,
2017-08-26,2017,Aug,2016-2017,1,,9,,,,,
2017-08-27,2017,Aug,2016-2017,1,,9,,,,,
2017-08-28,2017,Aug,2016-2017,1,,9,,,,,
2017-08-29,2017,Aug,2016-2017,1,,9,,,,,
2017-08-30,2017,Aug,2016-2017,1,,9,,,,,
2017-08-31,2017,Aug,2016-2017,1,,9,,,,,
2017-09-01,2017,Sep,2016-2017,1,,9,,,,,
2017-09-02,2017,Sep,2016-2017,1,,9,,,,,
2017-09-03,2017,Sep,2016-2017,1,,9,,,,,
2017-09-04,2017,Sep,2016-2017,1,,9,,,,,
2017-09-05,2017,Sep,2016-2017,1,,9,,,,,
2017-09-06,2017,Sep,2016-2017,1,,9,,,,,
2017-09-07,2017,Sep,2016-2017,1,,9,,,,,
2017-09-08,2017,Sep,2016-2017,1,,9,,,,,
2017-09-09,2017,Sep,2016-2017,1,,9,,,,,
2017-09-10,2017,Sep,2016-2017,1,,9,,,,,
2017-09-11,2017,Sep,2016-2017,1,,9,,,,,
2017-09-12,2017,Sep,2016-2017,1,,9,,,,,
2017-09-13,2017,Sep,2016-2017,1,,9,,,,,
2017-09-14,2017,Sep,2016-2017,1,,9,,,,,
2017-09-15,2017,Sep,2016-2017,1,,9,,,,,
2017-09-16,2017,Sep,2016-2017,1,,9,,,,,
2017-09-17,2017,Sep,2016-2017,1,,9,,,,,
2017-09-18,2017,Sep,2016-2017,1,,9,,,,,
2017-09-19,2017,Sep,2016-2017,1,,9,,,,,
2017-09-20,2017,Sep,2016-2017,1,,9,,,,,
2017-09-21,2017,Sep,2016-2017,1,,9,,,,,
2017-09-22,2017,Sep,2016-2017,1,,9,,,,,
2017-09-23,2017,Sep,2016-2017,1,,9,,,,,
2017-09-24,2017,Sep,2016-2017,1,MV:22 of 24 missing:1 of 24 flagged,3,12.787,12.787,12.787,12.787,12.787
2017-09-25,2017,Sep,2016-2017,1,,2,12.883,12.859,12.83275694,12.69,12.883
2017-09-26,2017,Sep,2016-2017,1,,2,12.883,12.883,12.90590278,12.883,12.98
2017-09-27,2017,Sep,2016-2017,1,,2,13.076,13.016,13.0464566,12.883,13.461
2017-09-28,2017,Sep,2016-2017,1,,2,13.076,13.076,13.09689583,12.98,13.365
2017-09-29,2017,Sep,2016-2017,1,,2,13.365,13.269,13.24776215,13.076,13.461
2017-09-30,2017,Sep,2016-2017,1,,2,13.365,13.197,13.2175,13.076,13.365
2017-10-01,2017,Oct,2017-2018,1,,2,13.076,13.112375,13.10291146,12.883,13.365
