date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2016-11-30,2016,Nov,2016-2017,1,,2,9.965,10.063,10.01759549,9.472,10.357
2016-12-01,2016,Dec,2016-2017,1,,2,9.768,9.669,9.692821181,9.373,10.063
2016-12-02,2016,Dec,2016-2017,1,,2,10.455,10.259,10.19920313,9.669,10.455
2016-12-03,2016,Dec,2016-2017,1,,2,10.063,10.455,10.40190278,9.866,10.553
2016-12-04,2016,Dec,2016-2017,1,,2,9.077,9.6695,9.613059028,8.978,10.161
2016-12-05,2016,Dec,2016-2017,1,,2,8.978,9.10175,9.190991319,8.978,9.669
2016-12-06,2016,Dec,2016-2017,1,,2,8.082,8.182,8.406652778,7.782,8.978
2016-12-07,2016,Dec,2016-2017,1,,2,8.082,8.082,8.132013889,7.983,8.382
2016-12-08,2016,Dec,2016-2017,1,,2,8.082,8.082,8.0820625,7.782,8.182
2016-12-09,2016,Dec,2016-2017,1,,2,8.779,8.382,8.342762153,7.682,8.779
2016-12-10,2016,Dec,2016-2017,1,,2,8.481,8.232,8.134600694,6.978,8.879
2016-12-11,2016,Dec,2016-2017,1,,2,8.182,8.40675,8.300560764,7.28,8.879
2016-12-12,2016,Dec,2016-2017,1,,2,9.077,8.779,8.753522569,8.082,9.176
2016-12-13,2016,Dec,2016-2017,1,,2,9.077,9.015125,9.001965278,8.382,9.176
2016-12-14,2016,Dec,2016-2017,1,,2,9.176,9.077,8.995848958,7.582,9.176
2016-12-15,2016,Dec,2016-2017,1,,2,8.779,9.077,8.705550347,7.381,9.176
2016-12-16,2016,Dec,2016-2017,1,,2,9.077,8.717125,8.71778125,7.782,9.176
2016-12-17,2016,Dec,2016-2017,1,,2,8.978,8.879,8.758380208,7.28,9.077
2016-12-18,2016,Dec,2016-2017,1,,2,8.68,8.879,8.873684028,8.68,9.077
2016-12-19,2016,Dec,2016-2017,1,,2,7.882,8.7915,8.647246528,7.682,9.077
2016-12-20,2016,Dec,2016-2017,1,,2,8.978,8.879,8.709555556,7.9325,9.077
2016-12-21,2016,Dec,2016-2017,1,,2,8.382,8.879,8.880569444,8.382,8.978
2016-12-22,2016,Dec,2016-2017,1,,2,8.779,8.779,8.737137153,8.282,8.978
2016-12-23,2016,Dec,2016-2017,1,,2,8.779,8.7915,8.824138889,8.779,8.879
2016-12-24,2016,Dec,2016-2017,1,,2,8.879,8.779,8.814951389,8.68,8.879
2016-12-25,2016,Dec,2016-2017,1,,2,8.779,8.779,8.78475,8.68,8.879
2016-12-26,2016,Dec,2016-2017,1,,2,8.879,8.7915,8.80675,8.581,8.879
2016-12-27,2016,Dec,2016-2017,1,,2,8.978,8.879,8.903578125,8.879,9.077
2016-12-28,2016,Dec,2016-2017,1,,2,8.581,8.978,8.842126736,8.481,9.077
2016-12-29,2016,Dec,2016-2017,1,,2,8.879,8.581,8.608565972,8.481,8.879
2016-12-30,2016,Dec,2016-2017,1,,2,8.481,8.68,8.619059028,7.983,8.879
2016-12-31,2016,Dec,2016-2017,1,,2,8.481,8.5685,8.539208333,7.882,8.779
2017-01-01,2017,Jan,2016-2017,1,,2,7.782,7.544125,7.629491319,6.877,8.581
2017-01-02,2017,Jan,2016-2017,1,,2,7.28,7.682,7.613482639,6.978,7.983
2017-01-03,2017,Jan,2016-2017,1,,2,7.381,7.481,7.463498264,6.674,7.782
2017-01-04,2017,Jan,2016-2017,1,,2,8.182,8.182,8.127963542,7.481,8.282
2017-01-05,2017,Jan,2016-2017,1,,2,8.182,8.182,8.166763889,7.782,8.282
2017-01-06,2017,Jan,2016-2017,1,,2,7.782,8.082,8.045361111,7.782,8.182
2017-01-07,2017,Jan,2016-2017,1,,2,7.179,7.456,7.508560764,7.179,7.983
2017-01-08,2017,Jan,2016-2017,1,,2,6.877,7.3935,7.405920139,6.877,7.983
2017-01-09,2017,Jan,2016-2017,1,,2,6.775,6.978,6.971128472,6.471,7.582
2017-01-10,2017,Jan,2016-2017,1,,2,7.481,7.292625,7.273545139,6.775,7.782
2017-01-11,2017,Jan,2016-2017,1,,2,7.782,7.582,7.606262153,7.481,7.782
2017-01-12,2017,Jan,2016-2017,1,,2,7.582,7.632,7.635090278,7.381,7.882
2017-01-13,2017,Jan,2016-2017,1,,2,7.582,7.481,7.493729167,7.381,7.582
2017-01-14,2017,Jan,2016-2017,1,,2,7.582,7.481,7.521020833,7.381,7.582
2017-01-15,2017,Jan,2016-2017,1,,2,7.582,7.481,7.504208333,7.381,7.582
2017-01-16,2017,Jan,2016-2017,1,,2,7.481,7.481,7.491050347,7.381,7.582
2017-01-17,2017,Jan,2016-2017,1,,2,7.582,7.5315,7.493144097,7.381,7.582
2017-01-18,2017,Jan,2016-2017,1,,2,7.682,7.582,7.648493056,7.582,7.782
2017-01-19,2017,Jan,2016-2017,1,,2,7.682,7.682,7.679222222,7.582,7.782
2017-01-20,2017,Jan,2016-2017,1,,2,7.782,7.782,7.770020833,7.682,7.782
2017-01-21,2017,Jan,2016-2017,1,,2,7.682,7.732,7.737729167,7.682,7.782
2017-01-22,2017,Jan,2016-2017,1,,2,7.682,7.682,7.687555556,7.682,7.782
2017-01-23,2017,Jan,2016-2017,1,,2,7.582,7.682,7.627125,7.381,7.682
2017-01-24,2017,Jan,2016-2017,1,,2,7.079,7.191625,7.293338542,7.079,7.682
2017-01-25,2017,Jan,2016-2017,1,,2,6.978,7.015875,7.073300347,6.978,7.381
2017-01-26,2017,Jan,2016-2017,1,,2,7.179,7.079,7.123171875,6.978,7.481
2017-01-27,2017,Jan,2016-2017,1,,2,7.28,7.28,7.262984375,7.179,7.481
2017-01-28,2017,Jan,2016-2017,1,,2,7.28,7.381,7.383444444,7.28,7.481
2017-01-29,2017,Jan,2016-2017,1,,2,7.682,7.582,7.500774306,7.28,7.682
2017-01-30,2017,Jan,2016-2017,1,,2,7.381,7.544125,7.515230903,6.877,7.682
2017-01-31,2017,Jan,2016-2017,1,,2,7.179,7.481,7.297503472,6.37,7.682
2017-02-01,2017,Feb,2016-2017,1,,2,7.381,7.481,7.388565972,6.877,7.582
2017-02-02,2017,Feb,2016-2017,1,,2,7.582,7.582,7.524991319,7.28,7.582
2017-02-03,2017,Feb,2016-2017,1,,2,6.37,7.3935,7.198076389,6.37,7.582
2017-02-04,2017,Feb,2016-2017,1,,2,6.471,6.2935,6.292401042,5.037,7.179
2017-02-05,2017,Feb,2016-2017,1,,2,5.45,5.8725,5.951001736,5.244,6.674
2017-02-06,2017,Feb,2016-2017,1,,2,5.037,5.48825,5.245244792,3.998,5.655
2017-02-07,2017,Feb,2016-2017,1,,2,6.573,5.179625,5.412916667,3.998,7.179
2017-02-08,2017,Feb,2016-2017,1,,2,5.962,6.02575,5.700227431,3.683,7.179
2017-02-09,2017,Feb,2016-2017,1,,2,7.179,5.71875,5.887185764,5.141,7.28
2017-02-10,2017,Feb,2016-2017,1,,2,7.179,6.95275,6.933375,6.573,7.179
2017-02-11,2017,Feb,2016-2017,1,,2,7.079,7.079,7.080395833,6.978,7.179
2017-02-12,2017,Feb,2016-2017,1,,2,6.573,6.877,6.850100694,6.573,7.079
2017-02-13,2017,Feb,2016-2017,1,,2,6.978,6.674,6.711248264,6.573,7.079
2017-02-14,2017,Feb,2016-2017,1,,2,7.079,7.041125,7.037359375,6.877,7.179
2017-02-15,2017,Feb,2016-2017,1,,2,7.179,7.179,7.169902778,7.079,7.28
2017-02-16,2017,Feb,2016-2017,1,,2,7.28,7.28,7.271310764,7.179,7.481
2017-02-17,2017,Feb,2016-2017,1,,2,7.28,7.28,7.284909722,7.179,7.381
2017-02-18,2017,Feb,2016-2017,1,,2,7.381,7.368375,7.336616319,7.28,7.481
2017-02-19,2017,Feb,2016-2017,1,,2,7.381,7.381,7.384444444,7.28,7.481
2017-02-20,2017,Feb,2016-2017,1,,2,7.381,7.381,7.394888889,7.381,7.481
2017-02-21,2017,Feb,2016-2017,1,,2,7.481,7.481,7.435736111,7.381,7.582
2017-02-22,2017,Feb,2016-2017,1,,2,7.582,7.481,7.507477431,7.481,7.582
2017-02-23,2017,Feb,2016-2017,1,,2,7.481,7.481,7.456876736,6.775,7.582
2017-02-24,2017,Feb,2016-2017,1,,2,7.582,7.2675,7.112178819,5.86,7.582
2017-02-25,2017,Feb,2016-2017,1,,2,6.978,6.965375,6.809388889,5.962,7.582
2017-02-26,2017,Feb,2016-2017,1,,2,7.079,7.0915,6.915595486,5.552,7.381
2017-02-27,2017,Feb,2016-2017,1,,2,7.079,7.179,7.100215278,6.775,7.28
2017-02-28,2017,Feb,2016-2017,1,,2,7.28,7.179,7.157317708,6.978,7.481
2017-03-01,2017,Mar,2016-2017,1,,2,7.481,7.292625,7.310456597,7.079,7.481
2017-03-02,2017,Mar,2016-2017,1,,2,7.381,7.179,7.169708333,6.978,7.481
2017-03-03,2017,Mar,2016-2017,1,,2,7.381,7.381,7.345194444,7.179,7.481
2017-03-04,2017,Mar,2016-2017,1,,2,7.381,7.368375,7.241659722,6.674,7.481
2017-03-05,2017,Mar,2016-2017,1,,2,7.28,7.381,7.326467014,6.978,7.481
2017-03-06,2017,Mar,2016-2017,1,,2,6.978,7.2295,7.150385417,6.674,7.381
2017-03-07,2017,Mar,2016-2017,1,,2,7.079,7.041125,7.002234375,6.775,7.28
2017-03-08,2017,Mar,2016-2017,1,,2,6.877,7.28,7.215392361,6.877,7.481
2017-03-09,2017,Mar,2016-2017,1,,2,6.674,7.153875,6.998227431,6.064,7.481
2017-03-10,2017,Mar,2016-2017,1,,2,6.268,6.6235,6.675024306,6.268,7.381
2017-03-11,2017,Mar,2016-2017,1,,2,6.37,6.3445,6.349003472,6.064,7.079
2017-03-12,2017,Mar,2016-2017,1,,2,6.471,6.471,6.432949653,6.37,6.471
2017-03-13,2017,Mar,2016-2017,1,,2,6.978,6.598,6.649008681,6.37,7.079
2017-03-14,2017,Mar,2016-2017,1,,2,7.079,6.877,6.899720486,6.674,7.079
2017-03-15,2017,Mar,2016-2017,1,,2,7.079,6.978,6.996236111,6.877,7.079
2017-03-16,2017,Mar,2016-2017,1,,2,7.079,7.079,7.036916667,6.877,7.079
2017-03-17,2017,Mar,2016-2017,1,,2,7.079,7.079,7.09775,7.079,7.179
2017-03-18,2017,Mar,2016-2017,1,,2,7.179,7.079,7.111465278,7.079,7.179
2017-03-19,2017,Mar,2016-2017,1,,2,7.381,7.179,7.16778125,7.079,7.481
2017-03-20,2017,Mar,2016-2017,1,,2,7.28,7.28,7.253522569,7.179,7.381
2017-03-21,2017,Mar,2016-2017,1,,2,7.28,7.28,7.263222222,6.978,7.381
2017-03-22,2017,Mar,2016-2017,1,,2,7.179,7.179,7.060133681,6.573,7.28
2017-03-23,2017,Mar,2016-2017,1,,2,7.079,7.079,7.076097222,6.674,7.28
2017-03-24,2017,Mar,2016-2017,1,,2,7.079,7.079,7.060444444,6.775,7.179
2017-03-25,2017,Mar,2016-2017,1,,2,7.179,7.179,7.160090278,7.079,7.28
2017-03-26,2017,Mar,2016-2017,1,,2,7.179,7.179,7.167902778,6.978,7.28
2017-03-27,2017,Mar,2016-2017,1,,2,7.179,7.179,7.179,7.179,7.179
2017-03-28,2017,Mar,2016-2017,1,,2,7.179,7.179,7.176916667,7.079,7.179
2017-03-29,2017,Mar,2016-2017,1,,2,7.28,7.179,7.220907986,7.179,7.28
2017-03-30,2017,Mar,2016-2017,1,,2,7.28,7.28,7.274388889,7.179,7.28
2017-03-31,2017,Mar,2016-2017,1,,2,7.381,7.381,7.372151042,7.28,7.481
2017-04-01,2017,Apr,2016-2017,1,,2,7.381,7.381,7.390027778,7.381,7.481
2017-04-02,2017,Apr,2016-2017,1,,2,7.481,7.481,7.459465278,7.381,7.682
2017-04-03,2017,Apr,2016-2017,1,,2,7.682,7.6695,7.676470486,7.381,7.983
2017-04-04,2017,Apr,2016-2017,1,,2,7.882,7.983,7.947444444,7.682,8.082
2017-04-05,2017,Apr,2016-2017,1,,2,7.782,7.882,7.861375,7.782,7.983
2017-04-06,2017,Apr,2016-2017,1,,2,7.782,7.782,7.782,7.782,7.782
2017-04-07,2017,Apr,2016-2017,1,,2,7.882,7.857,7.833215278,7.582,7.882
2017-04-08,2017,Apr,2016-2017,1,,2,7.882,7.882,7.909159722,7.782,8.182
2017-04-09,2017,Apr,2016-2017,1,,2,7.882,7.882,7.879243056,7.782,8.082
2017-04-10,2017,Apr,2016-2017,1,,2,7.983,7.882,7.904199653,7.882,8.082
2017-04-11,2017,Apr,2016-2017,1,,2,7.882,7.882,7.912321181,7.882,8.082
2017-04-12,2017,Apr,2016-2017,1,,2,8.282,7.882,7.965548611,7.882,8.68
2017-04-13,2017,Apr,2016-2017,1,,2,8.879,8.3695,8.377942708,7.882,9.077
2017-04-14,2017,Apr,2016-2017,1,,2,8.581,8.3195,8.455545139,7.983,9.077
2017-04-15,2017,Apr,2016-2017,1,,2,8.779,8.2195,8.379413194,8.082,8.978
2017-04-16,2017,Apr,2016-2017,1,,2,8.082,8.182,8.205321181,8.082,9.077
2017-04-17,2017,Apr,2016-2017,1,,2,8.779,8.182,8.365199653,8.082,9.472
2017-04-18,2017,Apr,2016-2017,1,,2,8.481,8.8165,8.826170139,8.082,9.472
2017-04-19,2017,Apr,2016-2017,1,,2,8.779,8.581,8.823072917,8.282,9.571
2017-04-20,2017,Apr,2016-2017,1,,2,8.68,8.68,8.721553819,8.481,9.373
2017-04-21,2017,Apr,2016-2017,1,,2,9.176,8.779,8.830138889,8.581,9.176
2017-04-22,2017,Apr,2016-2017,1,,2,8.779,9.015125,9.438904514,8.68,10.944
2017-04-23,2017,Apr,2016-2017,1,,2,8.978,8.978,9.238918403,8.779,10.553
2017-04-24,2017,Apr,2016-2017,1,,2,9.176,9.1265,9.24784375,8.879,10.651
2017-04-25,2017,Apr,2016-2017,1,,2,8.879,9.188375,9.367737847,8.879,10.357
2017-04-26,2017,Apr,2016-2017,1,,2,8.978,9.077,9.226612847,8.879,10.259
2017-04-27,2017,Apr,2016-2017,1,,2,8.978,9.077,9.0928125,8.978,9.275
2017-04-28,2017,Apr,2016-2017,1,,2,9.176,9.176,9.211739583,8.978,9.965
2017-04-29,2017,Apr,2016-2017,1,,2,9.472,9.237875,9.216333333,8.978,9.472
2017-04-30,2017,Apr,2016-2017,1,,2,8.978,9.176,9.178677083,8.978,9.472
2017-05-01,2017,May,2016-2017,1,,2,9.176,9.176,9.145329861,8.978,9.373
2017-05-02,2017,May,2016-2017,1,,2,9.275,9.2255,9.347043403,9.077,9.768
2017-05-03,2017,May,2016-2017,1,,2,9.472,9.533875,9.522373264,9.176,9.768
2017-05-04,2017,May,2016-2017,1,,2,9.571,9.571,9.578571181,9.373,9.965
2017-05-05,2017,May,2016-2017,1,,2,9.866,9.571,9.621501736,9.472,9.965
2017-05-06,2017,May,2016-2017,1,,2,9.768,9.866,9.837100694,9.571,9.965
2017-05-07,2017,May,2016-2017,1,,2,9.669,9.768,9.818359375,9.571,10.455
2017-05-08,2017,May,2016-2017,1,,2,9.669,9.768,9.794381944,9.669,10.161
2017-05-09,2017,May,2016-2017,1,,2,9.669,9.669,9.688361111,9.571,9.768
2017-05-10,2017,May,2016-2017,1,,2,9.768,9.80475,9.859696181,9.571,10.846
2017-05-11,2017,May,2016-2017,1,,2,9.768,9.965,10.20401389,9.669,11.139
2017-05-12,2017,May,2016-2017,1,,2,9.965,10.063,10.13379688,9.768,11.139
2017-05-13,2017,May,2016-2017,1,,2,10.063,10.161,10.18096181,9.571,10.944
2017-05-14,2017,May,2016-2017,1,,2,9.965,10.063,10.05674653,9.571,10.357
2017-05-15,2017,May,2016-2017,1,,2,9.965,9.89075,9.95425,9.571,10.357
2017-05-16,2017,May,2016-2017,1,,2,10.063,9.866,9.85846875,9.669,10.357
2017-05-17,2017,May,2016-2017,1,,2,10.553,10.063,10.28286458,9.866,11.625
2017-05-18,2017,May,2016-2017,1,,2,10.259,10.259,10.34085764,9.866,11.528
2017-05-19,2017,May,2016-2017,1,,2,9.965,10.063,10.11368403,9.768,10.748
2017-05-20,2017,May,2016-2017,1,,2,10.846,10.39375,10.35796354,9.768,11.236
2017-05-21,2017,May,2016-2017,1,,2,11.041,10.46725,10.64045313,9.768,12.207
2017-05-22,2017,May,2016-2017,1,,2,9.866,10.161,10.21481076,9.373,11.334
2017-05-23,2017,May,2016-2017,1,,2,10.063,10.161,10.27929688,9.768,11.722
2017-05-24,2017,May,2016-2017,1,,2,9.965,10.357,10.27753125,9.866,10.651
2017-05-25,2017,May,2016-2017,1,,2,9.768,10.07525,10.15341146,9.472,11.625
2017-05-26,2017,May,2016-2017,1,,2,10.063,10.0385,10.22181424,9.176,12.401
2017-05-27,2017,May,2016-2017,1,,2,9.571,9.656875,9.733041667,8.978,11.722
2017-05-28,2017,May,2016-2017,1,,2,10.063,9.373,9.442736111,8.68,10.748
2017-05-29,2017,May,2016-2017,1,,2,9.866,9.817,9.866536458,9.077,10.748
2017-05-30,2017,May,2016-2017,1,,2,10.944,9.373,9.566746528,8.978,10.944
2017-05-31,2017,May,2016-2017,1,,2,8.978,9.49675,9.74290625,8.879,11.139
2017-06-01,2017,Jun,2016-2017,1,,2,10.455,10.17325,10.00815799,8.978,11.041
2017-06-02,2017,Jun,2016-2017,1,,2,10.455,10.259,10.30391667,10.063,10.553
2017-06-03,2017,Jun,2016-2017,1,,2,10.357,10.357,10.39732292,10.161,10.553
2017-06-04,2017,Jun,2016-2017,1,,2,10.259,10.49175,10.53054514,10.259,11.139
2017-06-05,2017,Jun,2016-2017,1,,2,10.944,10.553,10.65122049,10.259,11.528
2017-06-06,2017,Jun,2016-2017,1,,2,10.846,11.199625,11.24729514,10.259,13.269
2017-06-07,2017,Jun,2016-2017,1,,2,10.651,10.9925,11.33999132,10.259,13.461
2017-06-08,2017,Jun,2016-2017,1,,2,11.334,11.211875,11.35034201,10.357,13.942
2017-06-09,2017,Jun,2016-2017,1,,2,11.431,11.431,11.46894965,11.041,12.304
2017-06-10,2017,Jun,2016-2017,1,,2,11.041,11.443125,11.52697569,10.944,12.401
2017-06-11,2017,Jun,2016-2017,1,,2,10.161,11.041,11.08622917,10.161,12.11
2017-06-12,2017,Jun,2016-2017,1,,2,10.553,10.63875,10.69157639,9.965,12.11
2017-06-13,2017,Jun,2016-2017,1,,2,10.748,10.46725,10.56474479,9.965,12.304
2017-06-14,2017,Jun,2016-2017,1,,2,10.455,10.553,10.68436979,9.669,12.69
2017-06-15,2017,Jun,2016-2017,1,,2,10.748,10.74825,10.8270191,10.063,11.431
2017-06-16,2017,Jun,2016-2017,1,,2,10.748,10.943875,10.91371528,10.651,11.334
2017-06-17,2017,Jun,2016-2017,1,,2,10.944,10.944,10.99398611,10.748,11.916
2017-06-18,2017,Jun,2016-2017,1,,2,12.69,11.758375,11.90309375,10.846,13.076
2017-06-19,2017,Jun,2016-2017,1,,2,10.944,11.211875,11.51954514,10.748,12.883
2017-06-20,2017,Jun,2016-2017,1,,2,11.236,10.944,10.96202083,10.651,11.334
2017-06-21,2017,Jun,2016-2017,1,,2,11.236,11.334,11.38925,10.846,12.497
2017-06-22,2017,Jun,2016-2017,1,,2,12.013,11.6735,11.64893576,10.944,12.883
2017-06-23,2017,Jun,2016-2017,1,,2,11.334,12.170625,12.44272049,10.748,14.421
2017-06-24,2017,Jun,2016-2017,1,,2,11.334,12.049375,12.43620833,11.041,15.282
2017-06-25,2017,Jun,2016-2017,1,,2,11.334,11.916,11.99278472,11.236,14.709
2017-06-26,2017,Jun,2016-2017,1,,2,11.431,11.625,11.68177604,11.139,13.846
2017-06-27,2017,Jun,2016-2017,1,,2,11.041,11.431,11.46674653,10.748,13.461
2017-06-28,2017,Jun,2016-2017,1,,2,11.528,11.029,11.03936285,10.259,12.207
2017-06-29,2017,Jun,2016-2017,1,,2,11.722,10.809375,10.90394097,10.259,12.497
2017-06-30,2017,Jun,2016-2017,1,,2,11.431,10.98025,11.02561632,10.259,12.883
2017-07-01,2017,Jul,2016-2017,1,,2,10.455,10.882625,11.29476389,10.161,13.75
2017-07-02,2017,Jul,2016-2017,1,,2,11.041,10.8705,10.95462847,10.161,13.461
2017-07-03,2017,Jul,2016-2017,1,,2,11.139,11.139,11.19194097,10.846,11.819
2017-07-04,2017,Jul,2016-2017,1,,2,11.625,11.24825,11.42532292,10.748,12.98
2017-07-05,2017,Jul,2016-2017,1,,2,10.944,11.903875,12.25800174,10.651,14.709
2017-07-06,2017,Jul,2016-2017,1,,2,11.236,11.661375,11.65611111,10.455,14.23
2017-07-07,2017,Jul,2016-2017,1,,2,10.944,11.163125,11.23491667,10.357,13.076
2017-07-08,2017,Jul,2016-2017,1,,2,11.236,11.139,11.25570139,10.259,13.461
2017-07-09,2017,Jul,2016-2017,1,,2,11.041,11.07775,11.14469965,10.651,12.207
2017-07-10,2017,Jul,2016-2017,1,,2,10.651,11.07775,11.02149653,10.357,11.625
2017-07-11,2017,Jul,2016-2017,1,,2,11.334,10.93175,11.17064063,10.455,12.69
2017-07-12,2017,Jul,2016-2017,1,,2,11.139,10.956125,10.96602604,10.455,12.69
2017-07-13,2017,Jul,2016-2017,1,,2,11.236,11.05325,11.07213021,10.651,11.722
2017-07-14,2017,Jul,2016-2017,1,,2,11.722,11.45525,11.44388542,10.846,12.401
2017-07-15,2017,Jul,2016-2017,1,,2,11.625,11.831125,11.8376684,10.944,13.076
2017-07-16,2017,Jul,2016-2017,1,,2,11.625,11.540125,11.58113889,11.041,12.207
2017-07-17,2017,Jul,2016-2017,1,,2,11.916,11.74625,11.77199479,11.334,12.69
2017-07-18,2017,Jul,2016-2017,1,,2,11.916,13.004125,13.00458333,11.625,15.378
2017-07-19,2017,Jul,2016-2017,1,,2,12.594,13.19675,13.22633681,11.236,15.378
2017-07-20,2017,Jul,2016-2017,1,,2,11.819,12.81075,12.93694271,11.431,15.855
2017-07-21,2017,Jul,2016-2017,1,,2,12.401,12.786625,12.91140625,11.8675,15.187
2017-07-22,2017,Jul,2016-2017,1,,2,12.013,13.028,12.91429861,11.916,14.517
2017-07-23,2017,Jul,2016-2017,1,,2,12.207,12.2555,12.24674653,11.625,12.883
2017-07-24,2017,Jul,2016-2017,1,,2,12.11,12.34025,12.42884896,11.625,13.75
2017-07-25,2017,Jul,2016-2017,1,,2,11.722,12.170625,12.47278472,11.334,14.996
2017-07-26,2017,Jul,2016-2017,1,,2,11.334,12.025125,12.11700694,11.041,14.709
2017-07-27,2017,Jul,2016-2017,1,,2,12.013,11.916,11.92934896,11.139,13.654
2017-07-28,2017,Jul,2016-2017,1,,2,12.013,11.89175,12.00406944,11.236,13.173
2017-07-29,2017,Jul,2016-2017,1,,2,12.401,12.32825,12.49599306,11.139,14.709
2017-07-30,2017,Jul,2016-2017,1,,2,12.497,12.497,12.42952083,11.236,13.75
2017-07-31,2017,Jul,2016-2017,1,,2,12.497,12.497,12.46964583,12.11,12.883
2017-08-01,2017,Aug,2016-2017,1,,2,12.98,12.9555,13.1792934,12.11,15.569
2017-08-02,2017,Aug,2016-2017,1,,2,11.819,13.256875,13.41582118,11.819,16.141
2017-08-03,2017,Aug,2016-2017,1,,2,11.916,12.702375,12.92335243,11.625,15.569
