Cast PK,Cruise,Station,Station Longitude,Station Latitude,Latitude,Longitude,Distance from station,Location Flag,Bottom depth (m),Raw Data PK,Data PK,Cast Direction Flag,Measurement time,Depth (m),Depth flag,Drop speed (m/s),Conductivity (mS/cm),Conductivity flag,Temperature (deg C),Temperature flag,Pressure (dbar),Pressure flag,Uncorrected Pressure (dbar),PAR (umol m-2 s-1),PAR flag,Fluorometry Chlorophyll (ug/L),Fluorometry Chlorophyll flag,CDOM (ppb),CDOM flag,Turbidity (FTU),Turbidity flag,pH,pH flag,Backscatter (Beta),Backscatter flag,Dissolved O2 (mL/L),Dissolved O2 (mL/L) flag,Dissolved O2 (%),Dissolved O2 (%) flag,Dissolved O2 (umol/L),Dissolved O2 (umol/L) flag,SB RINKO Dissolved O2 (mL/L),SB RINKO Dissolved O2 flag,Salinity (PSU),Salinity flag,Specific conductivity,Specific conductivity flag,Speed of sound (m/s),Speed of sound flag,C Star (volts),C Star (volts) flag,C Star (counts),C Star (counts) flag,Beam Attenuation 650nm (1/m),Beam Attenuation flag,SB RINKO DO (volts),SB RINKO temp (volts),Backscatter (counts),Fluorometry Chlorophyll (counts),CDOM (counts),Bin Statistics for Static Casts
4416,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,5.855070071,,9651066,d,2015-06-13 15:05:41.834,5.009,,1.151,35.04885,,10.5535,,5,,,85.461,,2.8581,,,,0.936,,,,,,8.2589,,,,,,,,31.4205,,,,,,,,,,,,,,,,,
4505,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.847464637,,9620788,d,2015-07-04 09:39:57.917,0.87,,0.972,37.32368,,13.1422,,1,,,940.076,,0.8253,,,,0.529,,,,,,7.5654,,,,,,,,31.4322,,,,,,,,,,,,,,,,,
4505,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.847464637,,9620789,d,2015-07-04 09:39:58.834,1.94,,1.302,36.86406,,12.4872,,2,,,622.399,,0.9483,,,,3.424,,,,,,7.4088,,,,,,,,31.5435,,,,,,,,,,,,,,,,,
4505,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.847464637,,9620790,d,2015-07-04 09:39:59.667,3.043,,1.283,36.62449,,12.2519,,3,,,466.628,,1.5629,,,,3.964,,,,,,7.2453,,,,,,,,31.5124,,,,,,,,,,,,,,,,,
4505,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.847464637,,9620791,d,2015-07-04 09:40:00.500,4.049,,1.137,36.52539,,12.1502,,4,,,330.755,,2.9908,,,,0.958,,,,,,6.9176,,,,,,,,31.5026,,,,,,,,,,,,,,,,,
4505,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.847464637,,9620792,d,2015-07-04 09:40:01.333,4.966,,1.104,36.48246,,12.0657,,5,,,226.513,,4.1963,,,,0.955,,,,,,6.5709,,,,,,,,31.5324,,,,,,,,,,,,,,,,,
4505,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.847464637,,9620793,d,2015-07-04 09:40:02.167,5.928,,1.208,36.32314,,11.7655,,6,,,174.818,,4.0702,,,,0.922,,,,,,6.3607,,,,,,,,31.633,,,,,,,,,,,,,,,,,
4602,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.808797392,,9596392,d,2015-07-23 09:00:27.000,0.974,,1.105,36.7099,,12.3546,,1,,,235.513,,1.9424,,,,16.003,,,,,,6.8827,,,,,,,,31.5084,,,,,,,,,,,,,,,,,
4602,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.808797392,,9596393,d,2015-07-23 09:00:27.834,2.003,,1.296,36.54762,,12.1398,,2,,,151.618,,2.9465,,,,10.972,,,,,,6.6985,,,,,,,,31.5335,,,,,,,,,,,,,,,,,
4602,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.808797392,,9596394,d,2015-07-23 09:00:28.583,2.987,,1.323,36.57069,,12.1582,,3,,,109.618,,3.5946,,,,1.481,,,,,,6.6411,,,,,,,,31.5397,,,,,,,,,,,,,,,,,
4602,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.808797392,,9596395,d,2015-07-23 09:00:29.333,3.964,,1.267,36.58114,,12.1476,,4,,,84.647,,3.6104,,,,1.213,,,,,,6.5921,,,,,,,,31.5584,,,,,,,,,,,,,,,,,
4602,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.808797392,,9596396,d,2015-07-23 09:00:30.167,4.984,,1.182,36.51209,,12.0563,,5,,,65.254,,4.614,,,,1.021,,,,,,6.5481,,,,,,,,31.5687,,,,,,,,,,,,,,,,,
4602,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,6.808797392,,9596397,d,2015-07-23 09:00:31.000,5.933,,1.113,36.43913,,11.9929,,6,,,50.757,,3.4485,,,,1.009,,,,,,6.5241,,,,,,,,31.5518,,,,,,,,,,,,,,,,,
4777,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,5.834261095,,9730869,d,2015-04-25 16:00:10.499,0.962,,1.218,33.55564,,10.8052,,1,,,67.869,,-0.0287,,,,25.836,,,,,,8.5502,,,,,,,,29.7359,,,,,,,,,,,,,,,,,
4777,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,5.834261095,,9730870,d,2015-04-25 16:00:11.249,1.935,,1.341,33.37862,,10.3505,,2,,,76.965,,0.4768,,,,10.448,,,,,,8.2611,,,,,,,,29.9316,,,,,,,,,,,,,,,,,
4777,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,5.834261095,,9730871,d,2015-04-25 16:00:12.000,2.982,,1.389,33.10071,,10.0421,,3,,,122.415,,0.7785,,,,6.217,,,,,,8.2373,,,,,,,,29.9086,,,,,,,,,,,,,,,,,
4777,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,5.834261095,,9730872,d,2015-04-25 16:00:12.750,3.997,,1.298,33.03135,,9.9439,,4,,,251.923,,1.3214,,,,1.707,,,,,,8.3093,,,,,,,,29.9199,,,,,,,,,,,,,,,,,
4777,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,5.834261095,,9730873,d,2015-04-25 16:00:13.499,4.903,,1.176,32.96534,,9.8497,,5,,,234.876,,1.8069,,,,1.053,,,,,,8.35,,,,,,,,29.9313,,,,,,,,,,,,,,,,,
4814,SEA2015,SEA11,-128.2476,51.8091,51.80905,-128.2475667,6.01950257,,6.632611124,,9621289,d,2015-07-01 14:50:20.916,0.939,,1.017,38.20456,,14.6731,,1,,,97.865,,0.8296,,,,10.241,,,,,,7.7186,,,,,,,,30.9987,,,,,,,,,,,,,,,,,
4814,SEA2015,SEA11,-128.2476,51.8091,51.80905,-128.2475667,6.01950257,,6.632611124,,9621290,d,2015-07-01 14:50:22.166,2.085,,0.591,37.96049,,14.4621,,2,,,93.455,,0.9568,,,,1.04,,,,,,7.7451,,,,,,,,30.9457,,,,,,,,,,,,,,,,,
4814,SEA2015,SEA11,-128.2476,51.8091,51.80905,-128.2475667,6.01950257,,6.632611124,,9621291,d,2015-07-01 14:50:24.083,3.016,,0.427,37.79805,,14.2698,,3,,,108.875,,1.1439,,,,1.018,,,,,,7.759,,,,,,,,30.9515,,,,,,,,,,,,,,,,,
4814,SEA2015,SEA11,-128.2476,51.8091,51.80905,-128.2475667,6.01950257,,6.632611124,,9621292,d,2015-07-01 14:50:26.083,3.999,,0.57,37.7032,,14.1372,,4,,,142.739,,1.3611,,,,0.796,,,,,,7.7781,,,,,,,,30.9709,,,,,,,,,,,,,,,,,
4814,SEA2015,SEA11,-128.2476,51.8091,51.80905,-128.2475667,6.01950257,,6.632611124,,9621293,d,2015-07-01 14:50:28.000,4.981,,0.469,37.51971,,13.8925,,5,,,187.32,,1.9182,,,,0.811,,,,,,7.9327,,,,,,,,30.9993,,,,,,,,,,,,,,,,,
4814,SEA2015,SEA11,-128.2476,51.8091,51.80905,-128.2475667,6.01950257,,6.632611124,,9621294,d,2015-07-01 14:50:30.167,5.97,,0.439,37.52444,,13.8181,,6,,,235.86,,2.2673,,,,0.818,,,,,,8.3061,,,,,,,,31.0634,,,,,,,,,,,,,,,,,
4814,SEA2015,SEA11,-128.2476,51.8091,51.80905,-128.2475667,6.01950257,,6.632611124,,9621295,d,2015-07-01 14:50:32.083,6.604,,0.378,37.55567,,13.7972,,7,,,244.237,,2.343,,,,0.848,,,,,,8.4523,,,,,,,,31.1088,,,,,,,,,,,,,,,,,
4997,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,7.214138081,,9575513,d,2015-08-13 09:13:46.583,0.883,,0.917,38.67166,,16.7281,,1,,,264.257,,2.4708,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,10.78,,,,,,6.4688,,,,,,,,29.8287,,,,,,,,,,,,,,,,,
4997,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,7.214138081,,9575514,d,2015-08-13 09:13:47.500,1.946,,1.328,38.68423,,16.7375,,2,,,199.821,,2.7485,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.843,,,,,,6.2024,,,,,,,,29.8321,,,,,,,,,,,,,,,,,
4997,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,7.214138081,,9575515,d,2015-08-13 09:13:48.250,2.943,,1.314,38.90439,,16.8245,,3,,,152.615,,2.9636,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.582,,,,,,6.0518,,,,,,,,29.9557,,,,,,,,,,,,,,,,,
4997,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,7.214138081,,9575516,d,2015-08-13 09:13:49.000,3.92,,1.272,39.12849,,16.8033,,4,,,116.527,,3.0449,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.683,,,,,,5.9462,,,,,,,,30.1636,,,,,,,,,,,,,,,,,
4997,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,7.214138081,,9575517,d,2015-08-13 09:13:49.833,4.95,,1.225,39.15643,,16.1079,,5,,,85.466,,3.2669,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.728,,,,,,5.9088,,,,,,,,30.7177,,,,,,,,,,,,,,,,,
4997,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,7.214138081,,9575518,d,2015-08-13 09:13:50.667,5.98,,1.248,38.87075,,15.3274,,6,,,63.176,,3.4624,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.324,,,,,,5.933,,,,,,,,31.0746,,,,,,,,,,,,,,,,,
4997,Macro2015,MACRO1,-128.2545,51.8035,51.8035,-128.2544667,2.29927711,,7.214138081,,9575519,d,2015-08-13 09:13:51.750,7.058,,1.244,38.85887,,15.2049,,7,,,57.031,,3.6942,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.193,,,,,,5.9521,,,,,,,,31.1608,,,,,,,,,,,,,,,,,
5945,QCS_V2,MACRO1,-128.2545,51.8035,51.80356373,-128.2543127,14.73790286,,6.509483199,,9334223,d,2016-06-16 12:28:37.750,1.051,,0.704,36.17223,,12.1862,,1,,,194.175,,0.9755,,,,1.303,,,,,,6.7241,,,,,,,,31.1355,,,,,,,,,,,,,,,,,
5945,QCS_V2,MACRO1,-128.2545,51.8035,51.80356373,-128.2543127,14.73790286,,6.509483199,,9334224,d,2016-06-16 12:28:39.166,1.932,,0.707,36.15872,,12.1585,,2,,,155.918,,1.0831,,,,1.112,,,,,,6.6066,,,,,,,,31.1453,,,,,,,,,,,,,,,,,
5945,QCS_V2,MACRO1,-128.2545,51.8035,51.80356373,-128.2543127,14.73790286,,6.509483199,,9334225,d,2016-06-16 12:28:40.333,2.97,,1.032,36.14748,,12.1331,,3,,,123.335,,1.2877,,,,0.764,,,,,,6.6019,,,,,,,,31.1553,,,,,,,,,,,,,,,,,
5945,QCS_V2,MACRO1,-128.2545,51.8035,51.80356373,-128.2543127,14.73790286,,6.509483199,,9334226,d,2016-06-16 12:28:41.416,3.952,,0.789,36.12729,,12.1,,4,,,95.856,,1.4307,,,,0.688,,,,,,6.5934,,,,,,,,31.1632,,,,,,,,,,,,,,,,,
5945,QCS_V2,MACRO1,-128.2545,51.8035,51.80356373,-128.2543127,14.73790286,,6.509483199,,9334227,d,2016-06-16 12:29:20.565,4.543,,0.558,36.07928,,12.0318,,5,,,64.246,,0.9977,,,,0.659,,,,,,6.4123,,,,,,,,31.1736,,,,,,,,,,,,,,,,,
5945,QCS_V2,MACRO1,-128.2545,51.8035,51.80356373,-128.2543127,14.73790286,,6.509483199,,9334228,d,2016-06-16 12:29:54.333,6.22,,0.588,36.05021,,11.9835,,6,,,49.806,,1.1291,,,,0.685,,,,,,6.3858,,,,,,,,31.1857,,,,,,,,,,,,,,,,,
5946,QCS_V2,MACRO1,-128.2545,51.8035,51.80374149,-128.2545511,27.09875763,,4.485475802,,9334216,d,2016-06-16 12:34:45.417,0.979,,0.889,36.14049,,12.2503,,1,,,214.666,,0.8897,,,,3.968,,,,,,6.8248,,,,,,,,31.052,,,,,,,,,,,,,,,,,
5946,QCS_V2,MACRO1,-128.2545,51.8035,51.80374149,-128.2545511,27.09875763,,4.485475802,,9334217,d,2016-06-16 12:34:46.417,1.992,,1.115,36.19434,,12.2007,,2,,,176.579,,1.2395,,,,3.402,,,,,,6.6222,,,,,,,,31.1442,,,,,,,,,,,,,,,,,
5946,QCS_V2,MACRO1,-128.2545,51.8035,51.80374149,-128.2545511,27.09875763,,4.485475802,,9334218,d,2016-06-16 12:34:47.333,2.996,,1.009,36.1563,,12.1432,,3,,,137.466,,1.4866,,,,1.097,,,,,,6.5941,,,,,,,,31.1553,,,,,,,,,,,,,,,,,
5946,QCS_V2,MACRO1,-128.2545,51.8035,51.80374149,-128.2545511,27.09875763,,4.485475802,,9334219,d,2016-06-16 12:34:48.583,4.08,,0.91,36.12202,,12.0853,,4,,,118.39,,1.3683,,,,0.725,,,,,,6.5816,,,,,,,,31.1705,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334176,d,2016-06-16 12:51:19.416,1.017,,0.76,36.04288,,12.1465,,1,,,145.749,,2.0077,,,,3.205,,,,,,6.9007,,,,,,,,31.0448,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334177,d,2016-06-16 12:51:20.750,1.973,,0.708,36.04325,,12.1431,,2,,,106.467,,2.1338,,,,2.432,,,,,,6.7481,,,,,,,,31.0476,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334178,d,2016-06-16 12:51:21.916,2.934,,0.949,36.0453,,12.143,,3,,,77.553,,2.2807,,,,0.913,,,,,,6.7399,,,,,,,,31.0493,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334179,d,2016-06-16 12:51:23.000,3.942,,0.848,36.04629,,12.1434,,4,,,58.077,,2.5392,,,,0.843,,,,,,6.7333,,,,,,,,31.0495,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334180,d,2016-06-16 12:51:24.250,4.942,,0.84,36.05682,,12.1464,,5,,,46.127,,2.2397,,,,0.795,,,,,,6.7261,,,,,,,,31.0566,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334181,d,2016-06-16 12:51:25.416,5.992,,0.897,36.06593,,12.1482,,6,,,36.82,,2.5157,,,,0.892,,,,,,6.717,,,,,,,,31.0635,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334182,d,2016-06-16 12:51:26.583,6.951,,0.816,36.07142,,12.1513,,7,,,30.197,,2.6409,,,,0.724,,,,,,6.702,,,,,,,,31.0658,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334183,d,2016-06-16 12:51:27.750,7.985,,0.937,36.079,,12.1511,,8,,,24.636,,2.3254,,,,0.807,,,,,,6.6842,,,,,,,,31.0728,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334184,d,2016-06-16 12:51:56.750,9.125,,0.79,36.08493,,12.1385,,9,,,20.762,,2.2558,,,,0.688,,,,,,6.6676,,,,,,,,31.0886,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334185,d,2016-06-16 12:52:25.833,9.846,,0.83,36.07629,,12.1106,,10,,,16.887,,2.0562,,,,0.712,,,,,,6.644,,,,,,,,31.1031,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334186,d,2016-06-16 12:52:27.166,10.889,,0.723,36.07781,,12.11,,11,,,13.799,,2.5215,,,,0.697,,,,,,6.6404,,,,,,,,31.1047,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334187,d,2016-06-16 12:52:28.333,11.86,,1.043,36.0797,,12.1107,,12,,,11.545,,2.5048,,,,0.703,,,,,,6.6367,,,,,,,,31.1055,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334188,d,2016-06-16 12:52:29.333,12.881,,0.898,36.0785,,12.1072,,13,,,9.497,,1.9958,,,,0.693,,,,,,6.6344,,,,,,,,31.1068,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334189,d,2016-06-16 12:52:52.167,14.074,,0.599,36.07902,,12.1062,,14,,,7.839,,1.8706,,,,0.691,,,,,,6.6313,,,,,,,,31.1078,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334190,d,2016-06-16 12:53:15.166,14.868,,0.692,36.07804,,12.107,,15,,,6.392,,1.9841,,,,0.678,,,,,,6.6224,,,,,,,,31.1058,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334191,d,2016-06-16 12:53:16.500,15.876,,0.88,36.07556,,12.0991,,16,,,5.363,,1.9634,,,,0.694,,,,,,6.6087,,,,,,,,31.1096,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334192,d,2016-06-16 12:53:17.500,16.85,,1.021,36.05831,,12.0648,,17,,,4.52,,1.7668,,,,0.687,,,,,,6.596,,,,,,,,31.1212,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334193,d,2016-06-16 12:53:18.500,17.806,,0.941,36.05038,,12.0535,,18,,,3.796,,2.1432,,,,0.729,,,,,,6.5852,,,,,,,,31.1226,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334194,d,2016-06-16 12:53:44.666,18.631,,0.525,36.04819,,12.048,,19,,,3.123,,1.8948,,,,0.668,,,,,,6.5525,,,,,,,,31.1247,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334195,d,2016-06-16 12:54:11.083,19.791,,0.582,36.04285,,12.0405,,20,,,2.722,,1.7781,,,,0.655,,,,,,6.546,,,,,,,,31.1255,,,,,,,,,,,,,,,,,
5947,QCS_V2,KFPC06,-128.233617,51.811267,51.81148747,-128.2336547,24.66830415,,20.63367768,,9334196,d,2016-06-16 12:54:21.333,20.524,,0.609,36.04211,,12.0384,,21,,,2.471,,1.5666,,,,0.65,,,,,,6.5422,,,,,,,,31.1263,,,,,,,,,,,,,,,,,
5948,QCS_V2,KFPC06,-128.233617,51.811267,51.81128394,-128.2341625,37.66518942,,15.05541867,,9334146,d,2016-06-16 13:01:31.999,1.044,,0.864,35.91722,,12.156,,1,,,88.375,,1.8013,,,,28.71,,,,,,6.9842,,,,,,,,30.9169,,,,,,,,,,,,,,,,,
5948,QCS_V2,KFPC06,-128.233617,51.811267,51.81128394,-128.2341625,37.66518942,,15.05541867,,9334147,d,2016-06-16 13:01:33.083,2.034,,0.977,36.06936,,12.1564,,2,,,72.964,,1.9652,,,,4.532,,,,,,6.7357,,,,,,,,31.0615,,,,,,,,,,,,,,,,,
5948,QCS_V2,KFPC06,-128.233617,51.811267,51.81128394,-128.2341625,37.66518942,,15.05541867,,9334148,d,2016-06-16 13:01:34.083,3.028,,0.946,36.08346,,12.1581,,3,,,56.809,,2.0116,,,,2.139,,,,,,6.714,,,,,,,,31.0732,,,,,,,,,,,,,,,,,
5948,QCS_V2,KFPC06,-128.233617,51.811267,51.81128394,-128.2341625,37.66518942,,15.05541867,,9334149,d,2016-06-16 13:01:35.166,3.94,,0.804,36.08532,,12.1575,,4,,,46.545,,2.136,,,,0.889,,,,,,6.7095,,,,,,,,31.0751,,,,,,,,,,,,,,,,,
5948,QCS_V2,KFPC06,-128.233617,51.811267,51.81128394,-128.2341625,37.66518942,,15.05541867,,9334150,d,2016-06-16 13:01:36.250,4.908,,0.985,36.08603,,12.1528,,5,,,38.393,,2.2137,,,,0.753,,,,,,6.7044,,,,,,,,31.0793,,,,,,,,,,,,,,,,,
5948,QCS_V2,KFPC06,-128.233617,51.811267,51.81128394,-128.2341625,37.66518942,,15.05541867,,9334151,d,2016-06-16 13:01:37.416,5.969,,0.817,36.08655,,12.1516,,6,,,31.19,,2.3719,,,,0.737,,,,,,6.6964,,,,,,,,31.0803,,,,,,,,,,,,,,,,,
5948,QCS_V2,KFPC06,-128.233617,51.811267,51.81128394,-128.2341625,37.66518942,,15.05541867,,9334152,d,2016-06-16 13:01:38.583,6.948,,0.957,36.08737,,12.148,,7,,,26.176,,2.5462,,,,0.779,,,,,,6.6831,,,,,,,,31.0838,,,,,,,,,,,,,,,,,
