Cast PK,Cruise,Station,Station Longitude,Station Latitude,Latitude,Longitude,Distance from station,Location Flag,Bottom depth (m),Raw Data PK,Data PK,Cast Direction Flag,Measurement time,Depth (m),Depth flag,Drop speed (m/s),Conductivity (mS/cm),Conductivity flag,Temperature (deg C),Temperature flag,Pressure (dbar),Pressure flag,Uncorrected Pressure (dbar),PAR (umol m-2 s-1),PAR flag,Fluorometry Chlorophyll (ug/L),Fluorometry Chlorophyll flag,CDOM (ppb),CDOM flag,Turbidity (FTU),Turbidity flag,pH,pH flag,Backscatter (Beta),Backscatter flag,Dissolved O2 (mL/L),Dissolved O2 (mL/L) flag,Dissolved O2 (%),Dissolved O2 (%) flag,Dissolved O2 (umol/L),Dissolved O2 (umol/L) flag,SB RINKO Dissolved O2 (mL/L),SB RINKO Dissolved O2 flag,Salinity (PSU),Salinity flag,Specific conductivity,Specific conductivity flag,Speed of sound (m/s),Speed of sound flag,C Star (volts),C Star (volts) flag,C Star (counts),C Star (counts) flag,Beam Attenuation 650nm (1/m),Beam Attenuation flag,SB RINKO DO (volts),SB RINKO temp (volts),Backscatter (counts),Fluorometry Chlorophyll (counts),CDOM (counts),Bin Statistics for Static Casts
3840,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.536924971,,9837821,d,2015-01-20 15:24:25.249,0.961,,1.013,27.05058,,7.3859,,1,,,18.562,,0.9303,,,,132.108,,,,,,8.7832,,,,,,,,25.8097,,,,,,,,,,,,,,,,,
3840,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.536924971,,9837822,d,2015-01-20 15:24:26.250,1.943,,0.961,28.09809,,7.4214,,2,,,11.757,,0.8052,,,,26.756,,,,,,8.5064,,,,,,,,26.8729,,,,,,,,,,,,,,,,,
3840,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.536924971,,9837823,d,2015-01-20 15:24:27.249,2.901,,1.009,29.19907,,7.6184,,3,,,6.323,,0.7428,,,,5.352,,,,,,8.2622,,,,,,,,27.8764,,,,,,,,,,,,,,,,,
3840,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.536924971,,9837824,d,2015-01-20 15:24:28.249,3.98,,1.094,30.81409,,8.019,,4,,,3.984,,0.5641,,,,0.844,,,,,,8.0543,,,,,,,,29.2453,,,,,,,,,,,,,,,,,
3840,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.536924971,,9837825,d,2015-01-20 15:24:29.166,4.964,,1.058,31.44979,,8.1869,,5,,,2.926,,0.4859,,,,0.52,,,,,,7.8912,,,,,,,,29.7708,,,,,,,,,,,,,,,,,
3840,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.536924971,,9837826,d,2015-01-20 15:24:30.083,5.888,,0.975,31.57648,,8.2326,,6,,,2.258,,0.3995,,,,0.435,,,,,,7.7708,,,,,,,,29.8642,,,,,,,,,,,,,,,,,
3840,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.536924971,,9837827,d,2015-01-20 15:24:31.166,6.946,,0.972,31.62378,,8.2503,,7,,,1.811,,0.3757,,,,0.421,,,,,,7.6867,,,,,,,,29.8983,,,,,,,,,,,,,,,,,
3842,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.519307472,,9837666,d,2015-01-21 08:22:43.917,0.973,,1.034,28.4652,,7.2629,,1,,,0.818,,0.8463,,,,68.275,,,,,,7.9745,,,,,,,,27.3854,,,,,,,,,,,,,,,,,
3842,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.519307472,,9837667,d,2015-01-21 08:22:44.834,1.987,,1.149,28.80386,,7.3835,,2,,,0.364,,0.7485,,,,11.998,,,,,,7.6591,,,,,,,,27.6476,,,,,,,,,,,,,,,,,
3842,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.519307472,,9837668,d,2015-01-21 08:22:45.751,2.993,,1.026,29.80097,,7.6827,,3,,,0.194,,0.7562,,,,3.375,,,,,,7.4829,,,,,,,,28.4589,,,,,,,,,,,,,,,,,
3842,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.519307472,,9837669,d,2015-01-21 08:22:46.834,3.957,,0.851,30.40665,,7.8303,,4,,,0.125,,0.6861,,,,0.766,,,,,,7.312,,,,,,,,28.9752,,,,,,,,,,,,,,,,,
3842,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.519307472,,9837670,d,2015-01-21 08:22:47.917,4.907,,0.917,30.58514,,7.8819,,5,,,0.092,,0.6008,,,,0.538,,,,,,7.2105,,,,,,,,29.1198,,,,,,,,,,,,,,,,,
3842,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.519307472,,9837671,d,2015-01-21 08:22:48.917,5.883,,1.027,30.67259,,7.9148,,6,,,0.061,,0.5881,,,,0.498,,,,,,7.1533,,,,,,,,29.184,,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836267,d,2015-01-21 13:01:02.250,4.152,,0.608,31.00297,SVC: conductivity_hakai_no_soak_test,7.963,SVC: temperature_hakai_no_soak_test,4,,,16.537,,0.5823,,,,0.942,,,,,,7.151,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,29.4916,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836268,d,2015-01-21 13:01:03.166,4.856,,0.838,31.16865,SVC: conductivity_hakai_no_soak_test,8.0587,SVC: temperature_hakai_no_soak_test,5,,,13.467,,0.4858,,,,0.553,,,,,,7.1069,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,29.5846,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836269,d,2015-01-21 13:01:04.250,5.891,,0.994,31.27238,SVC: conductivity_hakai_no_soak_test,8.103,SVC: temperature_hakai_no_soak_test,6,,,11.582,,0.4426,,,,0.467,,,,,,7.0222,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,29.6556,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836270,d,2015-01-21 13:01:05.333,6.947,,0.949,31.69344,SVC: conductivity_hakai_no_soak_test,8.2566,SVC: temperature_hakai_no_soak_test,7,,,9.304,,0.4316,,,,0.443,,,,,,6.9191,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,29.9656,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836271,d,2015-01-21 13:01:06.416,7.987,,0.988,31.93094,SVC: conductivity_hakai_no_soak_test,8.3465,SVC: temperature_hakai_no_soak_test,8,,,7.852,,0.3724,,,,0.413,,,,,,6.822,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.1367,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836272,d,2015-01-21 13:01:07.416,8.988,,0.984,32.01743,SVC: conductivity_hakai_no_soak_test,8.3802,SVC: temperature_hakai_no_soak_test,9,,,6.658,,0.3267,,,,0.415,,,,,,6.7579,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.1977,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836273,d,2015-01-21 13:01:08.500,9.94,,0.838,32.02464,SVC: conductivity_hakai_no_soak_test,8.3818,SVC: temperature_hakai_no_soak_test,10,,,5.562,,0.3204,,,,0.408,,,,,,6.7168,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.2035,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836274,d,2015-01-21 13:01:09.833,10.965,,0.647,32.04746,SVC: conductivity_hakai_no_soak_test,8.3859,SVC: temperature_hakai_no_soak_test,11,,,4.614,,0.3416,,,,0.393,,,,,,6.6858,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.2233,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836275,d,2015-01-21 13:01:11.250,11.888,,0.698,32.07942,SVC: conductivity_hakai_no_soak_test,8.4009,SVC: temperature_hakai_no_soak_test,12,,,3.967,,0.3255,,,,0.405,,,,,,6.661,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.2434,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836276,d,2015-01-21 13:01:12.500,12.859,,0.92,32.11078,SVC: conductivity_hakai_no_soak_test,8.4219,SVC: temperature_hakai_no_soak_test,13,,,3.324,,0.3222,,,,0.398,,,,,,6.6279,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.2577,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836277,d,2015-01-21 13:01:13.583,13.927,,0.931,32.20401,SVC: conductivity_hakai_no_soak_test,8.4693,SVC: temperature_hakai_no_soak_test,14,,,2.743,,0.2963,,,,0.41,,,,,,6.5949,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.3137,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836278,d,2015-01-21 13:01:14.583,14.855,,1,32.21603,SVC: conductivity_hakai_no_soak_test,8.4789,SVC: temperature_hakai_no_soak_test,15,,,2.353,,0.2871,,,,0.412,,,,,,6.5677,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.3176,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836279,d,2015-01-21 13:01:15.666,15.914,,0.887,32.25724,SVC: conductivity_hakai_no_soak_test,8.4976,SVC: temperature_hakai_no_soak_test,16,,,1.967,,0.2735,,,,0.418,,,,,,6.5441,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.344,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836280,d,2015-01-21 13:01:16.750,16.867,,0.93,32.27088,SVC: conductivity_hakai_no_soak_test,8.505,SVC: temperature_hakai_no_soak_test,17,,,1.701,,0.2684,,,,0.426,,,,,,6.5286,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.3514,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836281,d,2015-01-21 13:01:17.749,17.808,,0.961,32.29755,SVC: conductivity_hakai_no_soak_test,8.5207,SVC: temperature_hakai_no_soak_test,18,,,1.45,,0.2616,,,,0.441,,,,,,6.5216,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.3652,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836282,d,2015-01-21 13:01:18.749,18.824,,1.041,32.3962,SVC: conductivity_hakai_no_soak_test,8.5647,SVC: temperature_hakai_no_soak_test,19,,,1.239,,0.2778,,,,0.457,,,,,,6.5191,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.4296,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836283,d,2015-01-21 13:01:19.833,19.842,,0.873,32.44576,SVC: conductivity_hakai_no_soak_test,8.5843,SVC: temperature_hakai_no_soak_test,20,,,1.042,,0.2751,,,,0.452,,,,,,6.522,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.4638,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836284,d,2015-01-21 13:01:20.999,20.872,,0.872,32.46079,SVC: conductivity_hakai_no_soak_test,8.5898,SVC: temperature_hakai_no_soak_test,21,,,0.865,,0.2685,,,,0.434,,,,,,6.5303,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.4742,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836285,d,2015-01-21 13:01:22.166,21.863,,0.827,32.48205,SVC: conductivity_hakai_no_soak_test,8.5992,SVC: temperature_hakai_no_soak_test,22,,,0.749,,0.2937,,,,0.436,,,,,,6.5359,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.4878,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836286,d,2015-01-21 13:01:23.250,22.805,,0.942,32.54942,SVC: conductivity_hakai_no_soak_test,8.6306,SVC: temperature_hakai_no_soak_test,23,,,0.652,,0.2784,,,,0.429,,,,,,6.5342,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.5303,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836287,d,2015-01-21 13:01:24.250,23.747,,0.928,32.58178,SVC: conductivity_hakai_no_soak_test,8.6464,SVC: temperature_hakai_no_soak_test,24,,,0.555,,0.2925,,,,0.421,,,,,,6.5308,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.5499,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836288,d,2015-01-21 13:01:25.416,24.738,,0.796,32.59105,SVC: conductivity_hakai_no_soak_test,8.6511,SVC: temperature_hakai_no_soak_test,25,,,0.504,,0.3001,,,,0.435,,,,,,6.5281,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.555,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836289,d,2015-01-21 13:01:26.749,25.751,,0.746,32.6123,SVC: conductivity_hakai_no_soak_test,8.6601,SVC: temperature_hakai_no_soak_test,26,,,0.426,,0.35,,,,0.438,,,,,,6.5226,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.5688,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3847,KWAK2014,KC4,-128.1149,51.6545,51.6545,-128.1149,0,,27.15363245,,9836290,d,2015-01-21 13:01:28.083,26.817,,0.876,32.63626,SVC: conductivity_hakai_no_soak_test,8.6719,SVC: temperature_hakai_no_soak_test,27,,,0.42,,0.2728,,,,0.43,,,,,,6.5179,SVC: dissolved_oxygen_ml_l_hakai_no_soak_test,,,,,,,30.5833,SVC: salinity_hakai_no_soak_test,,,,,,,,,,,,,,,,
3851,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.987833298,,9835967,d,2015-01-22 08:24:16.583,0.988,,1.227,29.42531,,7.6008,,1,,,1.815,,0.9356,,,,401.588,,,,,,8.6964,,,,,,,,28.1305,,,,,,,,,,,,,,,,,
3851,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.987833298,,9835968,d,2015-01-22 08:24:17.500,2.016,,0.896,30.79419,,8.0362,,2,,,1.267,,0.6924,,,,57.937,,,,,,8.3686,,,,,,,,29.2082,,,,,,,,,,,,,,,,,
3851,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.987833298,,9835969,d,2015-01-22 08:24:18.834,2.99,,0.686,32.19372,,8.4741,,3,,,0.873,,0.4399,,,,3.01,,,,,,8.0214,,,,,,,,30.3035,,,,,,,,,,,,,,,,,
3851,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.987833298,,9835970,d,2015-01-22 08:24:20.167,4.007,,0.784,32.31856,,8.5326,,4,,,0.699,,0.3161,,,,0.63,,,,,,7.7955,,,,,,,,30.3828,,,,,,,,,,,,,,,,,
3851,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.987833298,,9835971,d,2015-01-22 08:24:21.500,4.94,,0.684,32.39201,,8.5633,,5,,,0.562,,0.3335,,,,0.551,,,,,,7.6791,,,,,,,,30.4324,,,,,,,,,,,,,,,,,
3851,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.987833298,,9835972,d,2015-01-22 08:24:22.917,5.877,,0.859,32.44063,,8.5843,,6,,,0.507,,0.2742,,,,0.558,,,,,,7.627,,,,,,,,30.4646,,,,,,,,,,,,,,,,,
3859,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,9.279669273,,9835532,d,2015-01-23 15:27:06.500,0.918,,0.884,31.42334,,8.6362,,1,,,26.811,,0.9192,,,,43.839,,,,,,8.149,,,,,,,,29.3683,,,,,,,,,,,,,,,,,
3859,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,9.279669273,,9835533,d,2015-01-23 15:27:07.500,1.981,,1.165,31.61953,,8.5839,,2,,,17.78,,0.6052,,,,6.289,,,,,,7.4304,,,,,,,,29.6143,,,,,,,,,,,,,,,,,
3859,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,9.279669273,,9835534,d,2015-01-23 15:27:08.417,2.984,,1.023,32.0756,,8.5882,,3,,,12.459,,0.5368,,,,2.031,,,,,,7.0796,,,,,,,,30.0832,,,,,,,,,,,,,,,,,
3859,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,9.279669273,,9835535,d,2015-01-23 15:27:09.417,3.963,,0.962,32.33984,,8.5981,,4,,,9.508,,0.4294,,,,1.27,,,,,,7.0428,,,,,,,,30.3487,,,,,,,,,,,,,,,,,
3859,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,9.279669273,,9835536,d,2015-01-23 15:27:10.417,4.932,,0.973,32.38665,,8.6034,,5,,,7.677,,0.3457,,,,0.577,,,,,,7.1672,,,,,,,,30.3923,,,,,,,,,,,,,,,,,
3859,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,9.279669273,,9835537,d,2015-01-23 15:27:11.417,5.904,,0.97,32.43319,,8.6174,,6,,,6.295,,0.3163,,,,0.453,,,,,,7.1373,,,,,,,,30.4283,,,,,,,,,,,,,,,,,
