chkd_n_11,chk__11B,chkd_n_4,chkd__4A,chkd_n_6,chkd_n_6A,chkd_n_8,chkd_s_1,chkd__10,chkd_s_11,chkd__13,chkd_s_5,chkd_s_6A,chkd__6B,chkd__7A,chkd__7B,chkd__8A,chkd__8B,chkd_s_9,gs_st__1,gs_sth_s_10,gs_sth_s_11,gs_s__12,gs_sth_s_4,gs_sth_s_6,gs_sth_s_7,gs_st__8,gs_st__9,gs_sth_w_10,gs_sth_w_11,gs_s__13,gs_st__2,gs_st__3,gs_sth_w_4,gs_st__5,gs_sth_w_6,gs_sth_w_7,mcml__10,mcml__11,mcmllns_n_12,mcmllns_n_3,mcmllns_n_4,mcmllns_n_6,mcmllns_n_7,mcmllns_n_8,mcmll__9,mcmllns_s_12,mcmll__2,mcmllns_s_3,mcmllns_s_4,mcmll__5,mcmllns_s_6,mcmllns_s_7,mcmllns_s_8,trqt_n_1,trqt_n_12,trqt_n_2,trqt_n_3,trqt_n_4,trqt_n_5,trqt_n_7,trqt_n_8,trqt_n_9,trqt__10,trqt__11,trqt_s_12,trqt__13,trqt_s_2,trqt_s_4,trqt_s_5,trqt__6A,trqt__6B,trqt_s_7,trqt_s_9
0,0.7000654878847413,0.4241486068111455,0.3271889400921659,0.44089012517385257,0.49184149184149184,0.728310502283105,0.4972375690607735,0.6359600443951166,0.6928982725527831,0.5235109717868338,0.36142625607779577,0.4506769825918762,0.6933333333333334,0.8149466192170819,0.48325358851674644,0.2643171806167401,0.3130434782608696,0.29923273657289,0.8119122257053292,0.7178683385579937,0.8996579247434435,0.88296488946684,0.6942675159235668,0.8826979472140762,0.8040160642570281,0.8372379778051788,0.8651026392961877,0.8613861386138614,0.8596491228070176,0.8081395348837209,0.8608058608058609,0.8776978417266187,0.6976127320954907,0.9391634980988594,0.5894736842105263,0.8768115942028986,0.46397694524495675,0.6492450638792102,0.6893203883495146,0.8201581027667985,0.8267605633802817,0.8240418118466899,0.7745454545454545,0.6619718309859155,0.5347432024169184,0.6753246753246753,0.47757255936675463,0.5113636363636364,0.5703971119133574,0.5773809523809523,0.722972972972973,0.5707964601769911,0.5921908893709328,0.9256505576208178,0.5084745762711864,0.7785467128027682,0.7104377104377104,0.6320474777448071,0.44080604534005036,0.9172932330827067,0.6842105263157895,0.5622317596566524,0.6771300448430493,0.5091383812010444,0.8190286094477711,0.7766895200783546,0.6393989983305509,0.8488294314381271,0.8457680250783699,0.8125960061443932,0.835812016656752,0.725,0.7323008849557522
0.7000654878847413,0,0.5375375375375375,0.7673778389538886,0.46950517836593786,0.7596685082872928,0.12378202814868279,0.8508327299058653,0.44895833333333335,0.6584415584415585,0.5365117682558841,0.5709046454767727,0.66796875,0.9302501895375285,0.9584615384615385,0.7940153096729298,0.7311608961303462,0.7241379310344828,0.8056737588652483,0.9133034379671151,0.9118086696562033,0.7837552742616034,0.8169730152522487,0.9414853713428357,0.8720588235294118,0.7667844522968198,0.7715846994535519,0.8764705882352941,0.7538461538461538,0.9539877300613497,0.8796771826852531,0.9736842105263158,0.969159599074788,0.8796561604584527,0.9875195007800313,0.8870621872766261,0.9706563706563707,0.8653001464128843,0.575531914893617,0.5873563218390805,0.7088399605652317,0.6736367363673637,0.6778957083525612,0.6413402548371874,0.58,0.8874074074074074,0.920120572720422,0.8311874105865522,0.8716265499635303,0.64907819453274,0.8966789667896679,0.9376425855513308,0.7362338545207342,0.7337837837837838,0.984472049689441,0.8718135469774217,0.9480122324159022,0.9346504559270516,0.9070796460176991,0.809322033898305,0.9828793774319066,0.5829545454545455,0.8114478114478114,0.5781990521327014,0.8216833095577746,0.6399682791435368,0.5872549019607843,0.6353522867737948,0.7136038186157518,0.7146136189747513,0.6742783283067644,0.697037037037037,0.6007770762506071,0.6162246489859594
0.4241486068111455,0.5375375375375375,0,0.6188811188811189,0.19486581096849476,0.4074074074074074,0.5873015873015873,0.588,0.3666987487969201,0.5599393019726859,0.2551546391752577,0.28741721854304636,0.4717557251908397,0.7945205479452054,0.8806682577565632,0.49280575539568344,0.3344594594594595,0.3712374581939799,0.48582230623818523,0.75054704595186,0.737417943107221,0.8522167487684729,0.8782816229116945,0.8230088495575221,0.7703549060542797,0.8481561822125814,0.8356164383561644,0.7620041753653445,0.8172043010752689,0.8628841607565012,0.7178423236514523,0.9172749391727494,0.9230769230769231,0.7009708737864078,0.9600997506234414,0.7335907335907336,0.927536231884058,0.7731958762886598,0.7917917917917918,0.8393480791618161,0.8751156336725254,0.9037227214377407,0.9097978227060654,0.875605815831987,0.8258977149075082,0.7611940298507462,0.7802690582959642,0.7833655705996132,0.7387755102040816,0.7832369942196532,0.7215189873417721,0.815668202764977,0.8169491525423729,0.8297161936560935,0.9459459459459459,0.7642276422764228,0.8501170960187353,0.8114942528735632,0.7810526315789473,0.77196261682243,0.9504950495049505,0.838452787258248,0.804635761589404,0.8413878562577447,0.8042226487523992,0.8513101767215113,0.818809318377912,0.8344640434192673,0.9154929577464789,0.9088286208886325,0.8777777777777778,0.8779549202858714,0.7945670628183361,0.8541266794625719
0.3271889400921659,0.7673778389538886,0.6188811188811189,0,0.6093023255813953,0.36901408450704226,0.7949940405244339,0.5416666666666666,0.7847642079806529,0.6778523489932886,0.7163120567375887,0.5395948434622467,0.5846501128668171,0.6017699115044248,0.748792270531401,0.5406976744186046,0.49473684210526314,0.5492227979274611,0.6151419558359621,0.7551020408163265,0.6,0.8854296388542964,0.8866120218579235,0.7083333333333334,0.7902621722846442,0.8172502134927413,0.8724559023066486,0.8052434456928839,0.8270676691729323,0.7535545023696683,0.7111111111111111,0.8190954773869347,0.7843137254901961,0.5841584158415841,0.9153439153439153,0.42483660130718953,0.801980198019802,0.31868131868131866,0.5628970775095299,0.6012364760432767,0.8358974358974359,0.787518573551263,0.7653631284916201,0.7115009746588694,0.5756718528995757,0.4085603112840467,0.5384615384615384,0.20655737704918034,0.3381294964028777,0.42083333333333334,0.46564885496183206,0.6306306306306306,0.37566137566137564,0.3798449612403101,0.8974358974358975,0.39285714285714285,0.6930232558139535,0.6233183856502242,0.5209125475285171,0.2631578947368421,0.8854166666666666,0.6071964017991005,0.37755102040816324,0.5596638655462185,0.29449838187702265,0.7886634009797061,0.73389651531151,0.5047619047619047,0.8057705840957072,0.8067061143984221,0.7785016286644951,0.8046048537647791,0.6956521739130435,0.6457831325301204
0.44089012517385257,0.46950517836593786,0.19486581096849476,0.6093023255813953,0,0.55,0.5262353540499236,0.6404886561954625,0.23741007194244604,0.4890710382513661,0.09540636042402827,0.21256038647342995,0.32967032967032966,0.8199608610567515,0.8943089430894309,0.5294117647058824,0.4045112781954887,0.3919523099850969,0.5481727574750831,0.7773584905660378,0.7735849056603774,0.6746323529411765,0.7632933104631218,0.8514285714285714,0.6847826086956522,0.6991758241758241,0.649706457925636,0.6956521739130435,0.5740514075887393,0.8790322580645161,0.7045045045045045,0.9256198347107438,0.918200408997955,0.717687074829932,0.9662447257383966,0.7292724196277496,0.917864476386037,0.7526881720430108,0.7723880597014925,0.8175965665236051,0.8630872483221477,0.882280809319436,0.8896247240618101,0.8520213577421816,0.8004032258064516,0.7490774907749077,0.7957610789980732,0.752542372881356,0.7087033747779752,0.7620915032679738,0.7440585009140768,0.8382642998027613,0.7858220211161387,0.7976190476190477,0.9583333333333334,0.727433628318584,0.868,0.8307086614173228,0.7700729927007299,0.743421052631579,0.9538784067085954,0.8109243697478992,0.7754800590841949,0.8136363636363636,0.7777777777777778,0.8751458576429405,0.8652597402597403,0.8123456790123457,0.89917936694021106,0.8914728682170543,0.8770654329147389,0.8847780126849895,0.820943245403677,0.8295964125560538
0.49184149184149184,0.7596685082872928,0.4074074074074074,0.36901408450704226,0.55,0,0.7919904363419008,0.5123674911660777,0.7128953771289538,0.4117647058823529,0.6207513416815742,0.4052044609665427,0.4794520547945205,0.5927601809954751,0.7524752475247525,0.3805309734513274,0.45066666666666666,0.41732283464566927,0.6217948717948718,0.5416666666666666,0.5083333333333333,0.8120300751879699,0.860178204249486,0.6680851063829787,0.5725190839694656,0.8096054888507719,0.7868852459016393,0.5648854961832062,0.74573055028463,0.7184466019417476,0.4867924528301887,0.8350515463917526,0.8391959798994975,0.4899328859060403,0.9130434782608695,0.5149501661129569,0.8477157360406091,0.5447761194029851,0.7212276214833759,0.7663551401869159,0.8940874035989718,0.8821774794929157,0.8802619270346118,0.8374142997061704,0.7606837606837606,0.5158730158730159,0.5720524017467249,0.5866666666666667,0.48717948717948717,0.6631578947368421,0.4708171206225681,0.6405529953917051,0.67828418230563,0.7015706806282722,0.8947368421052632,0.5345454545454545,0.6952380952380952,0.6238532110091743,0.5503875968992248,0.5849056603773585,0.893048128342246,0.7673716012084593,0.6640826873385013,0.7627118644067796,0.625,0.8286516853932584,0.7770700636942676,0.7461538461538462,0.8954802259887006,0.8891820580474934,0.8462796402289452,0.8601747815230961,0.7565036420395421,0.8012121212121213
0.728310502283105,0.12378202814868279,0.5873015873015873,0.7949940405244339,0.5262353540499236,0.7919904363419008,0,0.8692403486924035,0.39766899766899766,0.713314447592068,0.59192348565356,0.62493283181085435,0.7115275411697899,0.9404145077720207,0.9659016393442623,0.8219013237063778,0.7656065959952886,0.7582159624413145,0.8324159021406727,0.9181062060140754,0.9206653870761357,0.6463932107496464,0.7045291157440691,0.9435173299101413,0.8902208201892744,0.6480514262756127,0.6282238442822384,0.8902208201892744,0.6345945945945946,0.960758665794637,0.8954659949622166,0.974950560316414,0.9710906701708278,0.8889574336829118,0.9893828798938288,0.896551724137931,0.9723684210526315,0.8830923947203017,0.6190023752969122,0.6366412213740458,0.7356181150550796,0.7169669669669669,0.7081939799331104,0.6783276450511946,0.6237037037037036,0.9022222222222223,0.9304123711340206,0.8496611213801601,0.8847117794486216,0.6885428253615128,0.9088607594936708,0.9454545454545454,0.7676886792452831,0.7653958944281525,0.9867812293456708,0.8873591989987485,0.9556425309849967,0.9441920830629461,0.9190385831752056,0.8330286410725167,0.9854304635761589,0.6322418136020151,0.8432748538011696,0.6278097229482488,0.8438844499078058,0.6781943938842373,0.6114790286975718,0.6701030927835051,0.7364001460387003,0.7337090524832688,0.7046347211311862,0.721025641025641,0.6409807355516638,0.6564245810055865
0.4972375690607735,0.8508327299058653,0.588,0.5416666666666666,0.6404886561954625,0.5123674911660777,0.8692403486924035,0,0.7298013245033113,0.5733333333333334,0.5813008130081301,0.554140127388535,0.4393530997304582,0.4675324675324675,0.6148148148148148,0.23529411764705882,0.3246753246753247,0.34394904458598724,0.3795918367346939,0.5491329479768786,0.4682080924855491,0.8632010943912448,0.9238505747126436,0.5119047619047619,0.6512820512820513,0.916287534121929,0.8466165413533835,0.6410256410256411,0.7913043478260869,0.5539568345323741,0.5151515151515151,0.7952755905511811,0.7272727272727273,0.5844155844155844,0.8632478632478633,0.7350427350427351,0.7384615384615385,0.8507462686567164,0.8321678321678322,0.8956521739130435,0.9052183173588925,0.945054945054945,0.9620758483033932,0.9182389937106918,0.8645669291338582,0.827027027027027,0.7777777777777778,0.8540772532188842,0.7475728155339806,0.8137254901960784,0.6947368421052632,0.7866666666666666,0.9019607843137255,0.9238095238095239,0.8048780487804879,0.8076923076923077,0.8181818181818182,0.8940397350993378,0.8534031413612565,0.8087649402390438,0.85,0.892436974789916,0.86875,0.904397705544933,0.9071729957805907,0.9366249078850405,0.9428571428571428,0.8940397350993378,0.9540400296515937,0.9420289855072463,0.9429065743944637,0.9413680781758957,0.883668903803132,0.9023746701846965
0.6359600443951166,0.44895833333333335,0.3666987487969201,0.7847642079806529,0.23741007194244604,0.7128953771289538,0.39766899766899766,0.7298013245033113,0,0.5864332603938731,0.25897187196896215,0.4158415841584158,0.46593406593406594,0.8672438672438673,0.9258160237388724,0.6473489519112207,0.5537190082644629,0.5287221570926143,0.6607142857142857,0.8426966292134831,0.8342696629213483,0.49606299212598426,0.6488865872604868,0.8896746817538896,0.771117166212534,0.5958485958485958,0.4568106312292359,0.771117166212534,0.3713713713713714,0.911504424778761,0.7829036635006784,0.9519519519519519,0.9523099850968704,0.7896103896103897,0.975609756097561,0.8680465717981889,0.9551569506726457,0.9027027027027027,0.8628389154704944,0.9102333931777379,0.8998758791890774,0.9327082184225042,0.9493835171966256,0.9129269926322839,0.8875638841567292,0.9005524861878453,0.891583452211127,0.9041450777202072,0.876510067114094,0.883843717001056,0.8737997256515775,0.8984034833091437,0.9171597633136095,0.9250585480093677,0.972809667673716,0.8848728246318608,0.906158357771261,0.9130434782608695,0.9095890410958904,0.8835443037974684,0.9696509863429439,0.8994708994708994,0.9068684516880093,0.9133709981167608,0.9149484536082474,0.9240506329113924,0.9306930693069307,0.9173387096774194,0.9459745762711864,0.9356136820925554,0.9339233038348083,0.9286403085824494,0.8939288206559665,0.9074787972243639
0.6928982725527831,0.6584415584415585,0.5599393019726859,0.6778523489932886,0.4890710382513661,0.4117647058823529,0.713314447592068,0.5733333333333334,0.5864332603938731,0,0.4377880184331797,0.3746031746031746,0.29056603773584905,0.7124600638977636,0.8163265306122449,0.4617169373549884,0.6231263383297645,0.5010570824524313,0.698019801980198,0.6506024096385542,0.6867469879518072,0.6539325842696629,0.8014184397163121,0.7553516819571865,0.519774011299435,0.7678855325914149,0.6189320388349514,0.519774011299435,0.5218093699515347,0.7986577181208053,0.5238095238095238,0.8881118881118881,0.8831615120274914,0.6512820512820513,0.9420289855072463,0.811704834605598,0.889273356401384,0.9,0.8352402745995423,0.9128065395095368,0.9106529209621993,0.9274249825540823,0.9638242894056848,0.9029649595687331,0.8639798488664987,0.8895348837209303,0.8753894080996885,0.9030612244897959,0.8410958904109589,0.855379188712522,0.8166189111747851,0.883495145631068,0.9268817204301075,0.9409282700421941,0.9148936170212766,0.8528610354223434,0.8940397350993378,0.9225806451612903,0.8971428571428571,0.8341463414634146,0.921146953405018,0.8938992042440318,0.8663883089770354,0.9178885630498533,0.9242424242424242,0.8403693931398417,0.8239845261121856,0.9248366013071896,0.9562334217506632,0.9427860696517413,0.9224334600760457,0.9043683589138135,0.8366571699905033,0.906215921483097
