chkd_n_1,chkd_n_2,chkd_n_3,chkd_n_4,chkd_n_5,chkd_s_1,chkd_s_2,chkd_s_3,chkd_s_4,chkd_s_5,chkd_s_6,gs_nrt_1,gs_nrt_2,gs_nrt_3,gs_nrt_4,gs_nrt_5,gs_nrt_6,gs_sth_s_1,gs_sth_s_2,gs_sth_s_3,gs_sth_s_4,gs_sth_s_5,gs_sth_s_6,gs_sth_w_1,gs_sth_w_2,gs_sth_w_3,gs_sth_w_4,gs_sth_w_5,gs_sth_w_6,mcmllns_n_1,mcmllns_n_2,mcmllns_n_3,mcmllns_n_4,mcmllns_n_5,mcmllns_n_6,mcmllns_s_1,mcmllns_s_2,mcmllns_s_3,mcmllns_s_4,mcmllns_s_5,mcmllns_s_6,trqt_n_2,trqt_n_3,trqt_n_4,trqt_n_5,trqt_n_6,trqt_s_1,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6
0,0.30327868852459017,0.7671641791044777,0.3027027027027027,0.18164435946462715,0.24819277108433735,0.41530054644808745,0.521875,0.3170731707317073,0.48031496062992124,0.357630979498861,0.4789915966386555,0.7525083612040134,0.43859649122807015,0.6645569620253164,0.6813559322033899,0.7969924812030075,0.8314176245210728,0.8217054263565892,0.6105610561056105,0.7948717948717948,0.375,0.8217054263565892,0.6151419558359621,0.6649214659685864,0.4666666666666667,0.8716981132075472,0.7134146341463414,0.72,0.7027027027027027,0.5029585798816568,0.6,0.3691275167785235,0.888,0.6011904761904762,0.8061674008810573,0.6797488226059655,0.7621283255086072,0.7897810218978102,0.7859327217125383,0.9173184357541899,0.8264150943396227,0.6790123456790124,0.7508650519031141,0.7719869706840391,0.8597785977859779,0.7655677655677655,0.9346938775510204,0.9271255060728745,0.6527331189710611,0.8155619596541787,0.7867647058823529
0.30327868852459017,0,0.7769911504424779,0.3282051282051282,0.3996316758747698,0.46206896551724136,0.533678756476684,0.6303030303030303,0.4015748031496063,0.5797579757975797,0.5381263616557734,0.5362903225806451,0.8244514106583072,0.4701670644391408,0.7261904761904762,0.6952380952380952,0.8041958041958042,0.8505338078291815,0.841726618705036,0.6346749226006192,0.7815699658703071,0.4838709677419355,0.8345323741007195,0.6261127596439169,0.6268656716417911,0.46285714285714286,0.8245614035087719,0.7816091954022989,0.79375,0.7538461538461538,0.5363128491620112,0.6657534246575343,0.5717344753747323,0.8962962962962963,0.6629213483146067,0.8438818565400844,0.7047184170471842,0.7814871016691958,0.8156028368794326,0.8501440922190202,0.9387978142076503,0.9017543859649123,0.7093023255813954,0.8252427184466019,0.8348623853211009,0.8556701030927835,0.8225255972696246,0.939622641509434,0.9250936329588015,0.7099697885196374,0.8583106267029973,0.8493150684931506
0.7671641791044777,0.7769911504424779,0,0.8402029169308814,0.7445086705202312,0.8014796547472256,0.8906547997457088,0.5744450460205739,0.6081229418221734,0.45038167938931295,0.7837181044957473,0.8597742127153892,0.9641434262948207,0.8642590286425903,0.9422193040052528,0.9414114513981359,0.9606245756958588,0.9673024523160763,0.974061433447099,0.9258278145695364,0.9608108108108108,0.8742783835792175,0.9686006825938567,0.9278215223097113,0.9169288860918817,0.8841899804814574,0.9755434782608695,0.949185667752443,0.9548772395487723,0.9391249207355739,0.8990291262135922,0.9201030927835051,0.8198307134220073,0.9794097460535347,0.9209332469215813,0.9542444310656231,0.8947939262472885,0.9230769230769231,0.9302325581395349,0.9621903520208605,0.9714557564224549,0.9796195652173914,0.9399085564990203,0.9625668449197861,0.9630118890356671,0.9715832205683356,0.9662162162162162,0.9862258953168044,0.9876203576341128,0.9367588932806324,0.9665379665379665,0.9702501690331304
0.3027027027027027,0.3282051282051282,0.8402029169308814,0,0.37411764705882355,0.45741324921135645,0.3805970149253731,0.6826568265682657,0.504835589941973,0.6662452591656132,0.5835777126099707,0.5714285714285714,0.7810945273631841,0.521594684385382,0.6238532110091743,0.5736040609137056,0.7380952380952381,0.7423312883435583,0.7375,0.44390243902439025,0.7028571428571428,0.4645669291338583,0.75,0.5616438356164384,0.5633802816901409,0.31896551724137934,0.8323353293413174,0.6956521739130435,0.7029702970297029,0.6985294117647058,0.4583333333333333,0.5465587044534413,0.5931232091690545,0.8026315789473685,0.5294117647058824,0.8258426966292135,0.7365491651205937,0.7634011090573013,0.7989778534923339,0.7729257641921398,0.9297365119196989,0.8682634730538922,0.6548672566371682,0.7591623036649214,0.7894736842105263,0.8034682080924855,0.76,0.8639455782312925,0.8791946308724832,0.6056338028169014,0.8473895582329317,0.7931034482758621
0.18164435946462715,0.3996316758747698,0.7445086705202312,0.37411764705882355,0,0.2936170212765957,0.4916864608076009,0.48201438848920863,0.3044776119402985,0.4788135593220339,0.3319838056680162,0.4764595103578154,0.7853107344632768,0.5154185022026432,0.6873315363881402,0.7428571428571429,0.8130841121495327,0.8670886075949367,0.865814696485623,0.6703910614525139,0.823170731707317,0.4742014742014742,0.853035143769968,0.6720430107526881,0.6979405034324943,0.5376623376623376,0.88125,0.7389033942558747,0.7408450704225352,0.7176470588235294,0.5470737913486005,0.63,0.4103585657370518,0.9016393442622951,0.6419437340153452,0.8035363457760314,0.6878612716763006,0.7665706051873199,0.7891891891891892,0.7958115183246073,0.911578947368421,0.83125,0.7044854881266491,0.7674418604651163,0.7790055248618785,0.8650306748466258,0.8048780487804879,0.9466666666666667,0.9403973509933775,0.6666666666666666,0.8159203980099502,0.8165137614678899
0.24819277108433735,0.46206896551724136,0.8014796547472256,0.45741324921135645,0.2936170212765957,0,0.5207667731629393,0.48211243611584326,0.4092526690391459,0.5956937799043063,0.20725388601036268,0.4846335697399527,0.8292682926829268,0.3988439306358382,0.7034220532319392,0.6446280991735537,0.7934272300469484,0.7980769230769231,0.7951219512195122,0.656,0.7454545454545455,0.2909698996655518,0.8048780487804879,0.6363636363636364,0.6048632218844985,0.36462093862815886,0.8301886792452831,0.730909090909091,0.7651821862348178,0.7413249211356467,0.49473684210526314,0.6164383561643836,0.26903553299492383,0.8578680203045685,0.6113074204946997,0.8453865336658354,0.6986301369863014,0.78839590443686,0.8132911392405063,0.8394160583941606,0.9429928741092637,0.9056603773584906,0.7269372693726938,0.8050847457627118,0.8267716535433071,0.7981651376146789,0.8363636363636363,0.9166666666666666,0.8865979381443299,0.6821705426356589,0.8775510204081632,0.8447488584474886
0.41530054644808745,0.533678756476684,0.8906547997457088,0.3805970149253731,0.4916864608076009,0.5207667731629393,0,0.724907063197026,0.6179337231968811,0.6975857687420585,0.6023738872403561,0.5775401069518716,0.6243654822335025,0.6565656565656566,0.5607476635514018,0.5440414507772021,0.6585365853658537,0.7358490566037735,0.7307692307692307,0.5024875621890548,0.672514619883041,0.496,0.7051282051282052,0.4511627906976744,0.5428571428571428,0.4298245614035088,0.7914110429447853,0.5663716814159292,0.5454545454545454,0.5671641791044776,0.423728813559322,0.4074074074074074,0.6405797101449275,0.8108108108108109,0.4188034188034188,0.7272727272727273,0.7308411214953271,0.7281191806331471,0.7598627787307033,0.6622222222222223,0.8991172761664565,0.6809815950920245,0.5045045045045045,0.5828877005347594,0.6195121951219512,0.727810650887574,0.6257309941520468,0.8881118881118881,0.8482758620689655,0.4449760765550239,0.7142857142857143,0.6588235294117647
0.521875,0.6303030303030303,0.5744450460205739,0.6826568265682657,0.48201438848920863,0.48211243611584326,0.724907063197026,0,0.25285895806861497,0.2535344015080113,0.41407528641571195,0.6327160493827161,0.8938428874734607,0.6147110332749562,0.8647540983606558,0.7987152034261242,0.8767123287671232,0.9030023094688222,0.9209302325581395,0.8315789473684211,0.8741573033707866,0.6297709923664122,0.9069767441860465,0.7464212678936605,0.740072202166065,0.6613545816733067,0.8901601830663616,0.864,0.864406779661017,0.8302583025830258,0.6784313725490196,0.7678916827852998,0.5282714054927302,0.933649289099526,0.7716535433070866,0.8849840255591054,0.7626699629171817,0.8249075215782984,0.8506417736289381,0.8917835671342685,0.9475164011246485,0.9405034324942791,0.8064516129032258,0.8872017353579176,0.8914405010438413,0.8961625282167043,0.8966292134831461,0.9520383693045563,0.9522673031026253,0.8095238095238095,0.9036608863198459,0.9099099099099099
0.3170731707317073,0.4015748031496063,0.6081229418221734,0.504835589941973,0.3044776119402985,0.4092526690391459,0.6179337231968811,0.25285895806861497,0,0.30115830115830117,0.378839590443686,0.6051364365971108,0.8609865470852018,0.5641025641025641,0.7883369330453563,0.7647058823529411,0.8547215496368039,0.8970588235294118,0.891358024691358,0.7377777777777778,0.8571428571428571,0.56312625250501,0.8864197530864197,0.7241379310344828,0.7353497164461248,0.6184486373165619,0.8932038834951457,0.8231578947368421,0.8299776286353467,0.7949709864603481,0.6577319587628866,0.7317073170731707,0.49158249158249157,0.9193954659949622,0.7391304347826086,0.8635607321131448,0.7423469387755102,0.8091603053435115,0.8365384615384616,0.8734177215189873,0.9366602687140115,0.9174757281553398,0.8004246284501062,0.8623853211009175,0.8678414096916299,0.8851674641148325,0.8761904761904762,0.9540816326530612,0.9543147208121827,0.777292576419214,0.8785425101214575,0.8758949880668258
0.48031496062992124,0.5797579757975797,0.45038167938931295,0.6662452591656132,0.4788135593220339,0.5956937799043063,0.6975857687420585,0.2535344015080113,0.30115830115830117,0,0.5790697674418605,0.7168338907469343,0.8666666666666667,0.7195121951219512,0.8208955223880597,0.8631284916201117,0.9184861717612809,0.9384164222873901,0.93519882179676,0.8370165745856354,0.9193083573487032,0.7179818887451488,0.9322533136966127,0.8292682926829268,0.838107098381071,0.762982689747004,0.9504373177842566,0.8317757009345794,0.8391123439667129,0.8154235145385588,0.7707509881422925,0.7728459530026109,0.6589861751152074,0.9552906110283159,0.809775429326288,0.8582857142857143,0.7693761814744802,0.8226415094339623,0.8372513562386981,0.8582887700534759,0.9164133738601824,0.9183673469387755,0.8201342281879195,0.856338028169014,0.8543956043956044,0.9335260115606936,0.9048991354466859,0.972972972972973,0.9670658682634731,0.8114754098360656,0.8697916666666666,0.9163059163059163
