chkd_n_11,chk__11B,chkd_n_4,chkd__4A,chkd_n_6,chkd_n_6A,chkd_n_8,chkd_s_1,chkd__10,chkd_s_11,chkd__13,chkd_s_5,chkd_s_6A,chkd__6B,chkd__7A,chkd__7B,chkd__8A,chkd__8B,chkd_s_9,gs_st__1,gs_sth_s_10,gs_sth_s_11,gs_s__12,gs_sth_s_4,gs_sth_s_6,gs_sth_s_7,gs_st__8,gs_st__9,gs_sth_w_10,gs_sth_w_11,gs_s__13,gs_st__2,gs_st__3,gs_sth_w_4,gs_st__5,gs_sth_w_6,gs_sth_w_7,mcml__10,mcml__11,mcmllns_n_12,mcmllns_n_3,mcmllns_n_4,mcmllns_n_6,mcmllns_n_7,mcmllns_n_8,mcmll__9,mcmllns_s_12,mcmll__2,mcmllns_s_3,mcmllns_s_4,mcmll__5,mcmllns_s_6,mcmllns_s_7,mcmllns_s_8,trqt_n_1,trqt_n_12,trqt_n_2,trqt_n_3,trqt_n_4,trqt_n_5,trqt_n_7,trqt_n_8,trqt_n_9,trqt__10,trqt__11,trqt_s_12,trqt__13,trqt_s_2,trqt_s_4,trqt_s_5,trqt__6A,trqt__6B,trqt_s_7,trqt_s_9
0,0.7066142763588736,0.5386996904024768,0.34101382488479265,0.44923504867872044,0.5431235431235432,0.730593607305936,0.569060773480663,0.7336293007769146,0.7197696737044146,0.6802507836990596,0.42625607779578606,0.597678916827853,0.6933333333333334,0.8291814946619217,0.5406698564593302,0.5242290748898678,0.6434782608695652,0.5856777493606138,0.8432601880877743,0.71875,0.9247434435575826,0.8868660598179454,0.7197452229299363,0.9002932551319648,0.8057784911717496,0.8495684340320592,0.8826979472140762,0.8811881188118812,0.8807017543859649,0.8255813953488372,0.8681318681318682,0.8776978417266187,0.7347480106100795,0.9391634980988594,0.6,0.8840579710144928,0.9481268011527377,0.8629500580720093,0.6976421636615812,0.9199604743083004,0.9577464788732394,0.9320557491289199,0.92,0.9001280409731114,0.9395770392749244,0.935064935064935,0.9366754617414248,0.8636363636363636,0.8989169675090253,0.8809523809523809,0.9459459459459459,0.9646017699115044,0.9739696312364425,0.9256505576208178,0.5254237288135594,0.7854671280276817,0.7171717171717171,0.6320474777448071,0.4659949622166247,0.924812030075188,0.6923076923076923,0.575107296137339,0.7010463378176383,0.5248041775456919,0.8363273453093812,0.8060724779627816,0.669449081803005,0.8528428093645485,0.8595611285266458,0.8356374807987711,0.8572278405710886,0.7634615384615384,0.754424778761062
0.7066142763588736,0,0.6996996996996997,0.774260151410874,0.4798619102416571,0.81353591160221,0.25297726452544206,0.85372918175235335,0.5947916666666667,0.6597402597402597,0.5606517803258901,0.5929095354523227,0.6731770833333334,0.9302501895375285,0.9584615384615385,0.7981906750173974,0.7338764426340801,0.7281947261663286,0.8099290780141843,0.9192825112107623,0.9208364451082898,0.7879746835443038,0.8193195150567071,0.9414853713428357,0.8764705882352941,0.7695364238410596,0.7770491803278688,0.8764705882352941,0.7661538461538462,0.9555214723926381,0.8826118855465884,0.9752321981424149,0.9737856592135697,0.8911174785100286,0.9875195007800313,0.8913509649749821,0.9752895752895753,0.9897510980966325,0.924468085106383,0.596551724137931,0.9309891554387117,0.9516195161951619,0.9649284725426858,0.951864086833412,0.9555555555555556,0.9881481481481481,0.9819140919366993,0.9799713876967096,0.9679066374908826,0.9593134138588684,0.9749077490774908,0.990874524714829,0.9918422841604351,0.9891891891891892,0.9860248447204969,0.8805535324107793,0.9495412844036697,0.9376899696048632,0.9100294985250738,0.8149717514124294,0.9828793774319066,0.5931818181818181,0.8168350168350168,0.5924170616113744,0.8245363766048502,0.6463124504361618,0.6009803921568627,0.64153275648949315,0.720763723150358,0.7214996174445295,0.6811719086600603,0.7044444444444444,0.6095191840699369,0.625585023400936
0.5386996904024768,0.6996996996996997,0,0.6328671328671329,0.5565927654609102,0.4144620811287478,0.5947089947089947,0.684,0.6939364773820982,0.6752655538694993,0.5515463917525774,0.3562913907284768,0.6152671755725191,0.8264840182648402,0.8854415274463007,0.539568345323741,0.6182432432432432,0.6655518394648829,0.7391304347826086,0.7549234135667396,0.7729257641921398,0.858128078817734,0.8782816229116945,0.831858407079646,0.7745302713987474,0.8583815028901735,0.8356164383561644,0.7661795407098121,0.8198924731182796,0.8628841607565012,0.7219917012448133,0.9172749391727494,0.9230769230769231,0.7009708737864078,0.9600997506234414,0.7606177606177607,0.927536231884058,0.9752577319587629,0.8758758758758759,0.8556461001164144,0.9398704902867715,0.9653401797175867,0.942457231726283,0.938610662358643,0.9303590859630033,0.9616204690831557,0.9596412556053812,0.9613152804642167,0.9142857142857143,0.9248554913294798,0.9240506329113924,0.967741935483871,0.9796610169491525,0.986644407345576,0.9557739557739557,0.7926829268292683,0.8501170960187353,0.8114942528735632,0.8105263157894737,0.7981308411214953,0.9504950495049505,0.8543799772468714,0.8278145695364238,0.8686493184634448,0.8310940499040307,0.9049360146252285,0.899913718723037,0.8561736770691994,0.9240661359461114,0.9180611656087709,0.9097222222222222,0.9175371083012644,0.8641765704584041,0.8714011516314779
0.34101382488479265,0.774260151410874,0.6328671328671329,0,0.6124031007751938,0.4535211267605634,0.7961859356376639,0.7083333333333334,0.7896009673518742,0.7404921700223713,0.723404255319149,0.576427255985267,0.6072234762979684,0.7345132743362832,0.8454106280193237,0.6046511627906976,0.5052631578947369,0.6424870466321243,0.6340694006309149,0.763265306122449,0.6260162601626016,0.9103362391033624,0.8907103825136612,0.75,0.7902621722846442,0.8191126279863481,0.8833107191316146,0.8052434456928839,0.8308270676691729,0.7535545023696683,0.7333333333333333,0.8291457286432161,0.7843137254901961,0.5841584158415841,0.9153439153439153,0.48366013071895425,0.8316831683168316,0.9560439560439561,0.832274459974587,0.616692426584235,0.963076923076923,0.9494799405646359,0.9068901303538175,0.9064327485380117,0.8755304101838756,0.9299610894941635,0.8974358974358975,0.9081967213114754,0.7841726618705036,0.8666666666666667,0.8625954198473282,0.918918918918919,0.9259259259259259,0.9483204134366925,0.9076923076923077,0.4,0.7023255813953488,0.6233183856502242,0.5209125475285171,0.3065015479876161,0.8854166666666666,0.6251874062968515,0.413265306122449,0.6,0.3268608414239482,0.8124562631210637,0.7676874340021119,0.5428571428571428,0.8156228008444757,0.814595660749507,0.8045602605863192,0.8245177349097698,0.7287784679089027,0.6795180722891566
0.44923504867872044,0.4798619102416571,0.5565927654609102,0.6124031007751938,0,0.5875,0.5262353540499236,0.6649214659685864,0.5215827338129496,0.5,0.42285041224970554,0.3188405797101449,0.41483516483516486,0.8238747553816047,0.9065040650406504,0.56120826709062,0.6030075187969924,0.6095380029806259,0.7209302325581395,0.7849056603773585,0.8041431261770244,0.6948529411764706,0.7678673527730131,0.878095238095238,0.6847826086956522,0.7048730267673301,0.6575342465753424,0.6956521739130435,0.583843329253366,0.8790322580645161,0.7045045045045045,0.9338842975206612,0.918200408997955,0.7278911564625851,0.9662447257383966,0.7360406091370558,0.9342915811088296,0.9713261648745519,0.8824626865671642,0.8261802575107297,0.9284116331096197,0.9619865113427345,0.9381898454746137,0.9298245614035088,0.9193548387096774,0.966789667896679,0.9614643545279383,0.9593220338983051,0.9040852575488455,0.9215686274509803,0.9305301645338209,0.9723865877712031,0.9668174962292609,0.9761904761904762,0.9583333333333334,0.7486725663716814,0.88,0.8346456692913385,0.7700729927007299,0.7598684210526315,0.9580712788259959,0.819327731092437,0.7843426883308715,0.8363636363636363,0.7878787878787878,0.8903150525087514,0.8896103896103896,0.8271604938271605,0.902696365767878,0.8947951273532669,0.8955717118307998,0.9038054968287527,0.8513189448441247,0.8493273542600897
0.5431235431235432,0.81353591160221,0.4144620811287478,0.4535211267605634,0.5875,0,0.7955768081291094,0.6254416961130742,0.7153284671532847,0.579185520361991,0.6422182468694096,0.46096654275092935,0.5068493150684932,0.6742081447963801,0.801980198019802,0.4631268436578171,0.4666666666666667,0.47506561679790027,0.6282051282051282,0.55,0.5684647302904564,0.8370927318295739,0.8629198080877313,0.7106382978723405,0.5954198473282443,0.8320479862896315,0.7896174863387978,0.5877862595419847,0.7571157495256167,0.7184466019417476,0.5169811320754717,0.845360824742268,0.8391959798994975,0.4899328859060403,0.9130434782608695,0.6345514950166113,0.868020304568528,0.9477611940298507,0.8695652173913043,0.8099688473520249,0.967095115681234,0.9701715137956749,0.930776426566885,0.9333986287952988,0.9259259259259259,0.9365079365079365,0.9213973799126638,0.9333333333333333,0.8461538461538461,0.8947368421052632,0.867704280155642,0.9539170506912442,0.967828418230563,0.9790575916230366,0.9052631578947369,0.6363636363636364,0.7142857142857143,0.6238532110091743,0.6511627906976745,0.6792452830188679,0.893048128342246,0.8096676737160121,0.7312661498708011,0.8305084745762712,0.7105263157894737,0.9030898876404494,0.89171974522293,0.8115384615384615,0.9138418079096046,0.9063324538258575,0.9035159443990188,0.9263420724094882,0.8688865764828304,0.8545454545454545
0.730593607305936,0.25297726452544206,0.5947089947089947,0.7961859356376639,0.5262353540499236,0.7955768081291094,0,0.8692403486924035,0.5645687645687646,0.7835694050991502,0.6524973432518597,0.6356797420741537,0.7137989778534923,0.9417098445595855,0.9685245901639344,0.8339350180505415,0.7962308598351001,0.7946009389671361,0.8458715596330275,0.9219449776071658,0.9207161125319693,0.6888260254596889,0.7074047447879224,0.9512195121951219,0.8902208201892744,0.6497991967871486,0.635036496350365,0.8902208201892744,0.6389189189189189,0.960758665794637,0.8954659949622166,0.976268951878708,0.9724047306176085,0.8938926588525602,0.9893828798938288,0.8990147783251231,0.9776315789473684,0.988686360779384,0.9344418052256532,0.6468193384223918,0.9461444308445532,0.9692192192192193,0.9623745819397993,0.9530716723549488,0.9545679012345679,0.9873015873015873,0.9871134020618557,0.9839802834257547,0.9624060150375939,0.9655172413793104,0.9734177215189873,0.9883116883116884,0.9846698113207547,0.9906158357771261,0.9867812293456708,0.8923654568210263,0.9582517938682322,0.945489941596366,0.9190385831752056,0.837903717245582,0.9867549668874173,0.6433249370277078,0.8432748538011696,0.6445373758494511,0.8438844499078058,0.734255551510739,0.7050772626931567,0.6787845903418339,0.7437020810514786,0.7435716801690736,0.7297721916732128,0.7524786324786324,0.6856392294220666,0.6731843575418994
0.569060773480663,0.85372918175235335,0.684,0.7083333333333334,0.6649214659685864,0.6254416961130742,0.8692403486924035,0,0.7960264900662252,0.6533333333333333,0.6991869918699187,0.6263269639065817,0.5471698113207547,0.5194805194805194,0.7185185185185186,0.5220588235294118,0.512987012987013,0.5222929936305732,0.5673469387755102,0.5722543352601156,0.5287356321839081,0.8823529411764706,0.9324712643678161,0.5952380952380952,0.6615384615384615,0.9181818181818182,0.8646616541353384,0.6512820512820513,0.8,0.5539568345323741,0.5353535353535354,0.8110236220472441,0.7424242424242424,0.6103896103896104,0.8632478632478633,0.7435897435897436,0.7846153846153846,0.9502487562189055,0.9020979020979021,0.9373913043478261,0.9510117145899893,0.9858712715855573,0.9760479041916168,0.9433962264150944,0.9559055118110236,0.9567567567567568,0.9629629629629629,0.9742489270386266,0.8737864077669902,0.9313725490196079,0.8,0.9466666666666667,0.9673202614379085,0.9809523809523809,0.8211382113821138,0.8173076923076923,0.8461538461538461,0.8940397350993378,0.8743455497382199,0.848605577689243,0.8666666666666667,0.9226890756302522,0.88125,0.9579349904397706,0.9156118143459916,0.9543109801031687,0.9565714285714285,0.9426048565121413,0.9747961452928094,0.9503105590062112,0.9757785467128027,0.9843648208469056,0.9642058165548099,0.9656992084432717
0.7336293007769146,0.5947916666666667,0.6939364773820982,0.7896009673518742,0.5215827338129496,0.7153284671532847,0.5645687645687646,0.7960264900662252,0,0.5995623632385121,0.32492725509214354,0.5405940594059406,0.48131868131868133,0.8701298701298701,0.9317507418397626,0.686806411837238,0.5537190082644629,0.5287221570926143,0.6683673469387755,0.848314606741573,0.8457223001402524,0.5181102362204725,0.6540652511651994,0.9038189533239038,0.771117166212534,0.598535692495424,0.4684385382059801,0.771117166212534,0.38738738738738737,0.911504424778761,0.7829036635006784,0.954954954954955,0.9523099850968704,0.8,0.975609756097561,0.8861578266494179,0.9611360239162929,0.981081081081081,0.9043062200956937,0.9120287253141831,0.9669011170872983,0.9702151130722559,0.9519792342634653,0.9437374413931681,0.9352640545144804,0.9779005524861878,0.9743223965763196,0.9766839378238342,0.9409395973154362,0.9472016895459345,0.953360768175583,0.9854862119013063,0.9857988165680474,0.990632318501171,0.972809667673716,0.8955823293172691,0.9120234604105572,0.9159420289855073,0.9095890410958904,0.8936708860759494,0.9696509863429439,0.9012345679012346,0.9068684516880093,0.9265536723163842,0.9149484536082474,0.9356540084388185,0.9448373408769448,0.9254032258064516,0.9459745762711864,0.9366197183098591,0.9445427728613569,0.9411764705882353,0.9134682484298674,0.9213569776407093
0.7197696737044146,0.6597402597402597,0.6752655538694993,0.7404921700223713,0.5,0.579185520361991,0.7835694050991502,0.6533333333333333,0.5995623632385121,0,0.46543778801843316,0.44126984126984126,0.2943396226415094,0.7252396166134185,0.8367346938775511,0.4617169373549884,0.6616702355460385,0.5687103594080338,0.7376237623762376,0.6626506024096386,0.7357357357357357,0.6584269662921348,0.8052869116698904,0.7675840978593272,0.519774011299435,0.7696584590945195,0.6310679611650486,0.519774011299435,0.5347334410339257,0.7986577181208053,0.5238095238095238,0.9020979020979021,0.8831615120274914,0.6717948717948717,0.9420289855072463,0.8269720101781171,0.889273356401384,0.9611111111111111,0.8443935926773455,0.9155313351498637,0.9322533136966127,0.9413817166782973,0.9638242894056848,0.9047619047619048,0.9042821158690176,0.9418604651162791,0.9376947040498442,0.9489795918367347,0.8684931506849315,0.8941798941798942,0.8739255014326648,0.9546925566343042,0.9698924731182795,0.9789029535864979,0.9148936170212766,0.8692098092643051,0.9072847682119205,0.9290322580645162,0.8971428571428571,0.8439024390243902,0.9283154121863799,0.8938992042440318,0.8663883089770354,0.9354838709677419,0.9242424242424242,0.8522427440633246,0.839458413926499,0.9248366013071896,0.9562334217506632,0.9440298507462687,0.9224334600760457,0.9197166469893743,0.8670465337132004,0.910577971646674
