chkd_n_1,chkd_n_2,chkd_n_4,chkd_n_5,chkd_n_6,chkd_n_9,chkd_s_1,chkd_s_2,chkd_s_3,chkd_s_4,chkd_s_5,chkd_s_9,gs_st__2,gs_st__3,gs_st__4,gs_st__7,gs_st__8,gs_st__9,prth_p_1,prth_p_2,prth_p_5,prth_p_6,prth_p_9,trqt_n_1,trqt_n_2,trqt_n_3,trqt_n_5,trqt_n_7,trqt_n_8,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6,trqt_s_8
0,0.79,0.844311377245509,0.7032640949554896,0.550561797752809,0.6448598130841121,0.7446808510638298,0.8349928876244666,0.6714697406340058,0.8075187969924812,0.8287292817679558,0.46153846153846156,0.7869822485207101,0.732620320855615,0.7926829268292683,0.7313432835820896,0.7777777777777778,0.7290322580645161,0.9086584205518554,0.9125506072874494,0.8385093167701864,0.9067005937234945,0.8414839797639123,0.6759776536312849,0.46099290780141844,0.8940397350993378,0.8644859813084113,0.6629213483146067,0.9128065395095368,0.852112676056338,0.8078291814946619,0.841897233201581,0.8673218673218673,0.8407643312101911,0.8275862068965517
0.79,0,0.3238938053097345,0.4292866082603254,0.715625,0.7366863905325444,0.38626609442060084,0.41974248927038627,0.5129789864029666,0.33096716947648624,0.3642495784148398,0.7639751552795031,0.8129952456418383,0.827426810477658,0.8626198083067093,0.6500754147812972,0.9263157894736842,0.8411669367909238,0.6642432253800397,0.6287566293459045,0.538878842676311,0.5673369896404631,0.6037914691943128,0.765990639625585,0.7777777777777778,0.47643979057591623,0.5528089887640449,0.759375,0.5418060200668896,0.5120643431635389,0.5531628532974427,0.6167832167832168,0.5074798619102416,0.5902061855670103,0.5664893617021277
0.844311377245509,0.3238938053097345,0,0.4809688581314879,0.7090395480225988,0.728494623655914,0.362,0.38523925385239255,0.6145952109464082,0.24184100418410043,0.22328548644338117,0.8146067415730337,0.8397711015736766,0.8549511854951185,0.9020172910662824,0.7099863201094391,0.9341692789968652,0.8598540145985402,0.7381404174573055,0.6974504249291785,0.6439522998296422,0.4300760678759509,0.7186108637577916,0.8251057827926658,0.8211624441132638,0.5745192307692307,0.2797494780793319,0.8248587570621468,0.5996835443037974,0.5823095823095823,0.6078914919852034,0.7164750957854407,0.3660618996798292,0.6990521327014217,0.6317073170731707
0.7032640949554896,0.4292866082603254,0.4809688581314879,0,0.4482758620689655,0.5060532687651331,0.2765321375186846,0.516629711751663,0.38095238095238093,0.47453703703703703,0.514626218851571,0.6535433070866141,0.7336956521739131,0.7979274611398963,0.8347107438016529,0.505,0.8827361563517915,0.7570621468926554,0.6768,0.700139470013947,0.5326215895610913,0.6777939042089985,0.6035353535353535,0.6931216931216931,0.6588235294117647,0.34930139720558884,0.4704944178628389,0.6763925729442971,0.5841371918542336,0.35403726708074534,0.3541666666666667,0.5088495575221239,0.46204620462046203,0.5087719298245614,0.43149284253578735
0.550561797752809,0.715625,0.7090395480225988,0.4482758620689655,0,0.25984251968503935,0.5725490196078431,0.7577388963660835,0.6330749354005168,0.7078014184397163,0.7356020942408377,0.4594594594594595,0.7129186602870813,0.7797356828193832,0.8627450980392157,0.6265560165975104,0.8918918918918919,0.6512820512820513,0.8203483043079743,0.855686274509804,0.7368421052631579,0.8441345365053322,0.7124802527646129,0.6529680365296804,0.4585635359116022,0.7017543859649122,0.7649572649572649,0.6513761467889908,0.8552971576227391,0.7345679012345679,0.7009345794392523,0.6655290102389079,0.7628635346756152,0.7062146892655368,0.703030303030303
0.6448598130841121,0.7366863905325444,0.728494623655914,0.5060532687651331,0.25984251968503935,0,0.5970695970695971,0.766367137355584,0.6359338061465721,0.6761133603238867,0.685,0.4806201550387597,0.7142857142857143,0.7718631178707225,0.875,0.6967509025270758,0.9021739130434783,0.7748917748917749,0.7923691215616682,0.8215102974828375,0.6805555555555556,0.8103585657370518,0.7010463378176383,0.6705882352941176,0.5391705069124424,0.7354497354497355,0.7777777777777778,0.6850393700787402,0.8691358024691358,0.7611111111111111,0.742296918767507,0.7264437689969605,0.8053830227743272,0.7692307692307693,0.7595628415300546
0.7446808510638298,0.38626609442060084,0.362,0.2765321375186846,0.5725490196078431,0.5970695970695971,0,0.3178743961352657,0.38438880706921946,0.2818455366098295,0.3541666666666667,0.6731517509727627,0.6686626746506986,0.7379576107899807,0.7137096774193549,0.5534709193245778,0.8454545454545455,0.704312114989733,0.6919739696312365,0.6439055520102106,0.5450819672131147,0.587028457974851,0.6216216216216216,0.6908023483365949,0.7040169133192389,0.45741324921135645,0.3868421052631579,0.6235294117647059,0.5422138836772983,0.38636363636363635,0.42251223491027734,0.5555555555555556,0.29905277401894453,0.5325077399380805,0.4115755627009646
0.8349928876244666,0.41974248927038627,0.38523925385239255,0.516629711751663,0.7577388963660835,0.766367137355584,0.3178743961352657,0,0.5241228070175439,0.2926829268292683,0.3467804499612102,0.7938420348058902,0.7656675749318801,0.723404255319149,0.7558299039780522,0.6866840731070496,0.8959881129271917,0.7916666666666666,0.7017326732673267,0.6022222222222222,0.5301902398676592,0.49311926605504586,0.6355785837651122,0.7768817204301075,0.8045325779036827,0.6124567474048442,0.4662638469284995,0.7281292059219381,0.5919938414164743,0.5147232037691402,0.5130023640661938,0.6430317848410758,0.3765432098765432,0.6131968145620023,0.49707602339181284
0.6714697406340058,0.5129789864029666,0.6145952109464082,0.38095238095238093,0.6330749354005168,0.6359338061465721,0.38438880706921946,0.5241228070175439,0,0.47368421052631576,0.5498392282958199,0.6675191815856778,0.6507936507936508,0.7171717171717171,0.6836461126005362,0.4195121951219512,0.8170347003154574,0.6813186813186813,0.7428571428571429,0.7160664819944599,0.5779601406799532,0.7247838616714697,0.655860349127182,0.4742268041237113,0.6057142857142858,0.5342465753424658,0.5698587127158555,0.5142118863049095,0.6776246023329798,0.4077079107505071,0.3836734693877551,0.4935064935064935,0.5097402597402597,0.4837476099426386,0.3627254509018036
0.8075187969924812,0.33096716947648624,0.24184100418410043,0.47453703703703703,0.7078014184397163,0.6761133603238867,0.2818455366098295,0.2926829268292683,0.47368421052631576,0,0.16227018385291767,0.7009873060648801,0.764367816091954,0.7675070028011205,0.808972503617945,0.6538461538461539,0.8929133858267716,0.7771260997067448,0.6958174904942965,0.6356413166855845,0.569598633646456,0.4466588511137163,0.6321428571428571,0.7223796033994334,0.7904191616766467,0.5657418576598311,0.3507853403141361,0.7078014184397163,0.5860428231562252,0.499383477188656,0.5247524752475248,0.6307692307692307,0.284796573875803,0.6004756242568371,0.5373317013463892
