chkd_n_1,chkd_n_2,chkd_n_4,chkd_n_5,chkd_n_6,chkd_n_9,chkd_s_1,chkd_s_2,chkd_s_3,chkd_s_4,chkd_s_5,chkd_s_9,gs_st__2,gs_st__3,gs_st__4,gs_st__7,gs_st__8,gs_st__9,prth_p_1,prth_p_2,prth_p_5,prth_p_6,prth_p_9,trqt_n_1,trqt_n_2,trqt_n_3,trqt_n_5,trqt_n_7,trqt_n_8,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6,trqt_s_8
0,0.6875,0.8461538461538461,0.6896551724137931,0.6153846153846154,0.5272727272727272,0.6190476190476191,0.7407407407407407,0.5161290322580645,0.6451612903225806,0.6271186440677966,0.3770491803278688,0.7818181818181819,0.7049180327868853,0.803921568627451,0.8181818181818182,0.84,0.7846153846153846,0.8571428571428571,0.8867924528301887,0.7142857142857143,0.7818181818181819,0.7818181818181819,0.6551724137931034,0.6,0.9166666666666666,0.9523809523809523,0.7543859649122807,0.9166666666666666,0.8823529411764706,0.88,0.8846153846153846,0.8775510204081632,0.8461538461538461,0.8461538461538461
0.6875,0,0.4444444444444444,0.47619047619047616,0.6666666666666666,0.7435897435897436,0.48936170212765956,0.5263157894736842,0.5217391304347826,0.34782608695652173,0.3488372093023256,0.7333333333333333,0.7435897435897436,0.6444444444444445,0.8285714285714286,0.5384615384615384,0.8235294117647058,0.6326530612244898,0.75,0.7837837837837838,0.7,0.5384615384615384,0.6923076923076923,0.5714285714285714,0.5,0.5625,0.8461538461538461,0.5609756097560976,0.75,0.5428571428571428,0.5882352941176471,0.6666666666666666,0.5151515151515151,0.6111111111111112,0.5555555555555556
0.8461538461538461,0.4444444444444444,0,0.26666666666666666,0.5,0.7037037037037037,0.37142857142857144,0.46153846153846156,0.5294117647058824,0.29411764705882354,0.3548387096774194,0.8181818181818182,0.7777777777777778,0.8181818181818182,0.9130434782608695,0.25925925925925924,0.9090909090909091,0.7297297297297297,0.7857142857142857,0.84,0.7142857142857143,0.5555555555555556,0.7037037037037037,0.5333333333333333,0.375,0.4,0.7142857142857143,0.5172413793103449,0.7,0.4782608695652174,0.45454545454545453,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5
0.6896551724137931,0.47619047619047616,0.26666666666666666,0,0.3333333333333333,0.5151515151515151,0.17073170731707318,0.5,0.4,0.35,0.40540540540540543,0.7435897435897436,0.7575757575757576,0.8461538461538461,0.8620689655172413,0.3333333333333333,0.7857142857142857,0.7209302325581395,0.7058823529411765,0.8064516129032258,0.6470588235294118,0.5151515151515151,0.696969696969697,0.6111111111111112,0.2631578947368421,0.46153846153846156,0.8,0.4857142857142857,0.6923076923076923,0.4482758620689655,0.5,0.6,0.4074074074074074,0.6,0.5333333333333333
0.6153846153846154,0.6666666666666666,0.5,0.3333333333333333,0,0.25925925925925924,0.42857142857142855,0.5384615384615384,0.5882352941176471,0.5882352941176471,0.5483870967741935,0.5757575757575758,0.7777777777777778,0.8181818181818182,0.9130434782608695,0.6296296296296297,0.9090909090909091,0.7837837837837838,0.7142857142857143,0.84,0.5,0.5555555555555556,0.6296296296296297,0.7333333333333333,0.375,0.6,0.7142857142857143,0.7241379310344828,0.7,0.6521739130434783,0.6363636363636364,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.6666666666666666
0.5272727272727272,0.7435897435897436,0.7037037037037037,0.5151515151515151,0.25925925925925924,0,0.5789473684210527,0.7241379310344828,0.6756756756756757,0.6756756756756757,0.6470588235294118,0.3888888888888889,0.7333333333333333,0.8333333333333334,0.9230769230769231,0.8,0.92,0.9,0.8064516129032258,0.9285714285714286,0.6129032258064516,0.6666666666666666,0.7333333333333333,0.8181818181818182,0.5428571428571428,0.7391304347826086,0.7647058823529411,0.8125,0.8260869565217391,0.7692307692307693,0.76,0.7777777777777778,0.75,0.7777777777777778,0.7777777777777778
0.6190476190476191,0.48936170212765956,0.37142857142857144,0.17073170731707318,0.42857142857142855,0.5789473684210527,0,0.40540540540540543,0.28888888888888886,0.24444444444444444,0.3333333333333333,0.7272727272727273,0.631578947368421,0.6818181818181818,0.6470588235294118,0.3157894736842105,0.7575757575757576,0.6666666666666666,0.7435897435897436,0.7777777777777778,0.6410256410256411,0.5263157894736842,0.6842105263157895,0.5121951219512195,0.20930232558139536,0.6129032258064516,0.84,0.45,0.8064516129032258,0.4117647058823529,0.45454545454545453,0.5428571428571428,0.4375,0.5428571428571428,0.37142857142857144
0.7407407407407407,0.5263157894736842,0.46153846153846156,0.5,0.5384615384615384,0.7241379310344828,0.40540540540540543,0,0.4444444444444444,0.4444444444444444,0.3939393939393939,0.8285714285714286,0.4482758620689655,0.5428571428571428,0.52,0.3793103448275862,0.6666666666666666,0.6410256410256411,0.7333333333333333,0.5555555555555556,0.5333333333333333,0.3793103448275862,0.5862068965517241,0.5625,0.4117647058823529,0.5454545454545454,0.75,0.4838709677419355,0.7272727272727273,0.36,0.25,0.38461538461538464,0.391304347826087,0.38461538461538464,0.23076923076923078
0.5161290322580645,0.5217391304347826,0.5294117647058824,0.4,0.5882352941176471,0.6756756756756757,0.28888888888888886,0.4444444444444444,0,0.36363636363636365,0.2682926829268293,0.5813953488372093,0.6756756756756757,0.7209302325581395,0.696969696969697,0.5135135135135135,0.8125,0.7446808510638298,0.7368421052631579,0.7142857142857143,0.631578947368421,0.5135135135135135,0.6756756756756757,0.35,0.2857142857142857,0.6,0.8333333333333334,0.4358974358974359,0.8,0.45454545454545453,0.5,0.5882352941176471,0.41935483870967744,0.5882352941176471,0.4117647058823529
0.6451612903225806,0.34782608695652173,0.29411764705882354,0.35,0.5882352941176471,0.6756756756756757,0.24444444444444444,0.4444444444444444,0.36363636363636365,0,0.17073170731707318,0.627906976744186,0.6756756756756757,0.627906976744186,0.7575757575757576,0.35135135135135137,0.8125,0.7021276595744681,0.7368421052631579,0.7714285714285715,0.631578947368421,0.4594594594594595,0.6216216216216216,0.5,0.3333333333333333,0.6,0.8333333333333334,0.5384615384615384,0.8,0.5151515151515151,0.5,0.6470588235294118,0.41935483870967744,0.5882352941176471,0.47058823529411764
0.6271186440677966,0.3488372093023256,0.3548387096774194,0.40540540540540543,0.5483870967741935,0.6470588235294118,0.3333333333333333,0.3939393939393939,0.2682926829268293,0.17073170731707318,0,0.6,0.7058823529411765,0.6,0.8,0.4117647058823529,0.7931034482758621,0.6818181818181818,0.7714285714285715,0.75,0.6,0.47058823529411764,0.6470588235294118,0.4594594594594595,0.3333333333333333,0.5555555555555556,0.8095238095238095,0.5,0.7777777777777778,0.4,0.4482758620689655,0.5483870967741935,0.35714285714285715,0.6129032258064516,0.41935483870967744
0.3770491803278688,0.7333333333333333,0.8181818181818182,0.7435897435897436,0.5757575757575758,0.3888888888888889,0.7272727272727273,0.8285714285714286,0.5813953488372093,0.627906976744186,0.6,0,0.7777777777777778,0.7142857142857143,0.875,0.8333333333333334,0.8709677419354839,0.8695652173913043,0.8378378378378378,0.9411764705882353,0.6756756756756757,0.7222222222222222,0.7222222222222222,0.6410256410256411,0.5609756097560976,0.8620689655172413,0.9130434782608695,0.7894736842105263,0.8620689655172413,0.875,0.8709677419354839,0.8787878787878788,0.8666666666666667,0.8787878787878788,0.8787878787878788
0.7818181818181819,0.7435897435897436,0.7777777777777778,0.7575757575757576,0.7777777777777778,0.7333333333333333,0.631578947368421,0.4482758620689655,0.6756756756756757,0.6756756756756757,0.7058823529411765,0.7777777777777778,0,0.3888888888888889,0.23076923076923078,0.6,0.44,0.55,0.8709677419354839,0.8571428571428571,0.7419354838709677,0.6666666666666666,0.7333333333333333,0.696969696969697,0.7142857142857143,0.7391304347826086,0.7647058823529411,0.4375,0.8260869565217391,0.6153846153846154,0.52,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.48148148148148145
0.7049180327868853,0.6444444444444445,0.8181818181818182,0.8461538461538461,0.8181818181818182,0.8333333333333334,0.6818181818181818,0.5428571428571428,0.7209302325581395,0.627906976744186,0.6,0.7142857142857143,0.3888888888888889,0,0.4375,0.6666666666666666,0.5483870967741935,0.4782608695652174,0.8918918918918919,0.8823529411764706,0.7837837837837838,0.7777777777777778,0.7777777777777778,0.6923076923076923,0.7073170731707317,0.8620689655172413,0.9130434782608695,0.5789473684210527,0.8620689655172413,0.75,0.6774193548387096,0.696969696969697,0.8,0.696969696969697,0.6363636363636364
