chkd_n_1,chkd_n_2,chkd_n_3,chkd_n_4,chkd_n_5,chkd_s_1,chkd_s_2,chkd_s_3,chkd_s_4,chkd_s_5,chkd_s_6,gs_nrt_1,gs_nrt_2,gs_nrt_3,gs_nrt_4,gs_nrt_5,gs_nrt_6,gs_sth_s_1,gs_sth_s_2,gs_sth_s_3,gs_sth_s_4,gs_sth_s_5,gs_sth_s_6,gs_sth_w_1,gs_sth_w_2,gs_sth_w_3,gs_sth_w_4,gs_sth_w_5,gs_sth_w_6,mcmllns_n_1,mcmllns_n_2,mcmllns_n_3,mcmllns_n_4,mcmllns_n_5,mcmllns_n_6,mcmllns_s_1,mcmllns_s_2,mcmllns_s_3,mcmllns_s_4,mcmllns_s_5,mcmllns_s_6,trqt_n_2,trqt_n_3,trqt_n_4,trqt_n_5,trqt_n_6,trqt_s_1,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6
0,0.3073770491803279,0.7731343283582089,0.31891891891891894,0.2237093690248566,0.27710843373493976,0.546448087431694,0.53125,0.34308943089430893,0.4915635545556805,0.3621867881548975,0.5378151260504201,0.7859531772575251,0.44360902255639095,0.7215189873417721,0.735593220338983,0.8345864661654135,0.8467432950191571,0.8449612403100775,0.6303630363036303,0.8021978021978022,0.4090909090909091,0.8449612403100775,0.6466876971608833,0.6787564766839378,0.5151515151515151,0.8867924528301887,0.7454545454545455,0.7541528239202658,0.7593582887700535,0.5988200589970502,0.6405797101449275,0.39732142857142855,0.92,0.6964285714285714,0.8370044052863436,0.6985871271585558,0.7777777777777778,0.8043795620437956,0.8165137614678899,0.9284916201117318,0.8641509433962264,0.7292307692307692,0.7993079584775087,0.8045602605863192,0.8819188191881919,0.8021978021978022,0.9346938775510204,0.951417004048583,0.684887459807074,0.8443804034582133,0.8235294117647058
0.3073770491803279,0,0.7805309734513274,0.3384615384615385,0.40331491712707185,0.4896551724137931,0.6113989637305699,0.6393939393939394,0.44251968503937006,0.5973597359735974,0.5468409586056645,0.5685483870967742,0.8620689655172413,0.4797136038186158,0.7440476190476191,0.746031746031746,0.8391608391608392,0.8647686832740213,0.8561151079136691,0.6470588235294118,0.78839590443686,0.5,0.8776978417266187,0.6676557863501483,0.6403940886699507,0.5085714285714286,0.8456140350877193,0.8171428571428572,0.8317757009345794,0.7868020304568528,0.5821727019498607,0.7041095890410959,0.5982905982905983,0.9259259259259259,0.7134831460674157,0.8776371308016878,0.7229832572298326,0.802731411229135,0.8326241134751773,0.8847262247838616,0.9519125683060109,0.9438596491228071,0.7797101449275362,0.8770226537216829,0.8715596330275229,0.8831615120274914,0.863481228668942,0.939622641509434,0.947565543071161,0.7462235649546828,0.8910081743869209,0.8904109589041096
0.7731343283582089,0.7805309734513274,0,0.8402029169308814,0.7445086705202312,0.8076448828606658,0.9084551811824539,0.5798592311857066,0.6201975850713501,0.4599236641221374,0.7849331713244229,0.8716577540106952,0.9774236387782205,0.8655043586550436,0.9487852921864741,0.952063914780293,0.9755600814663951,0.9700272479564033,0.9754266211604096,0.928476821192053,0.9608108108108108,0.8781270044900578,0.9822525597269625,0.9422572178477691,0.9209039548022598,0.8945998698763825,0.9782608695652174,0.9622641509433962,0.9681697612732095,0.9519291587602783,0.9120310478654593,0.9368556701030928,0.834441087613293,0.9849004804392587,0.9364873622812703,0.9662853702588802,0.9067245119305857,0.9349945828819068,0.9418604651162791,0.9752281616688396,0.9809705042816366,0.9932065217391305,0.9530026109660574,0.9759358288770054,0.9762219286657859,0.9783491204330176,0.9797297297297297,0.990358126721763,0.9931224209078404,0.9512516469038208,0.9806949806949807,0.9851250845165652
0.31891891891891894,0.3384615384615385,0.8402029169308814,0,0.37411764705882355,0.501577287066246,0.47761194029850745,0.7047970479704797,0.528046421663443,0.6864728192161821,0.5894428152492669,0.6137566137566137,0.8606965174129353,0.5282392026578073,0.6697247706422018,0.6548223350253807,0.8214285714285714,0.7668711656441718,0.75,0.4634146341463415,0.7142857142857143,0.4881889763779528,0.85,0.6438356164383562,0.6041666666666666,0.3879310344827586,0.8562874251497006,0.7672413793103449,0.7832512315270936,0.7608695652173914,0.5269709543568465,0.611336032388664,0.64,0.8552631578947368,0.6134453781512605,0.8820224719101124,0.7662337662337663,0.7929759704251387,0.8262350936967632,0.8427947598253275,0.9498117942283564,0.9640718562874252,0.7533039647577092,0.8638743455497382,0.8660287081339713,0.8959537572254336,0.8514285714285714,0.9183673469387755,0.9463087248322147,0.6807511737089202,0.9116465863453815,0.8850574712643678
0.2237093690248566,0.40331491712707185,0.7445086705202312,0.37411764705882355,0,0.3148936170212766,0.6199524940617577,0.48776978417266187,0.3253731343283582,0.5169491525423728,0.3319838056680162,0.5404896421845574,0.8870056497175142,0.5154185022026432,0.7681940700808625,0.7828571428571428,0.8629283489096573,0.8734177215189873,0.8849840255591054,0.6815642458100558,0.8292682926829268,0.4987714987714988,0.8977635782747604,0.7419354838709677,0.7097505668934241,0.574025974025974,0.89375,0.8337662337662337,0.8426966292134831,0.8041958041958042,0.6345177664974619,0.735,0.45129224652087474,0.921311475409836,0.7493606138107417,0.8821218074656189,0.7427745664739884,0.8213256484149856,0.8405405405405405,0.8900523560209425,0.9494736842105264,0.94375,0.8157894736842105,0.8837209302325582,0.8784530386740331,0.8895705521472392,0.8963414634146342,0.9533333333333334,0.9536423841059603,0.7704918032786885,0.9104477611940298,0.908256880733945
0.27710843373493976,0.4896551724137931,0.8076448828606658,0.501577287066246,0.3148936170212766,0,0.5399361022364217,0.49233390119250425,0.4092526690391459,0.5956937799043063,0.21761658031088082,0.4846335697399527,0.8292682926829268,0.3988439306358382,0.7110266159695817,0.6611570247933884,0.7934272300469484,0.7980769230769231,0.8146341463414634,0.664,0.7545454545454545,0.2909698996655518,0.8439024390243902,0.6666666666666666,0.6276276276276276,0.3862815884476534,0.8490566037735849,0.740072202166065,0.7661290322580645,0.7445482866043613,0.4965034965034965,0.6301369863013698,0.2759493670886076,0.8578680203045685,0.6325088339222615,0.8503740648379052,0.702054794520548,0.78839590443686,0.8132911392405063,0.8686131386861314,0.9429928741092637,0.9056603773584906,0.7352941176470589,0.8135593220338984,0.8267716535433071,0.8440366972477065,0.8545454545454545,0.9479166666666666,0.8969072164948454,0.689922480620155,0.8775510204081632,0.8812785388127854
0.546448087431694,0.6113989637305699,0.9084551811824539,0.47761194029850745,0.6199524940617577,0.5399361022364217,0,0.7509293680297398,0.645224171539961,0.7153748411689962,0.6083086053412463,0.6203208556149733,0.7461928934010152,0.6565656565656566,0.616822429906542,0.5544041450777202,0.7560975609756098,0.7484276729559748,0.7435897435897436,0.5223880597014925,0.6842105263157895,0.52,0.8333333333333334,0.6093023255813953,0.5915492957746479,0.4473684210526316,0.8159509202453987,0.7105263157894737,0.7185929648241206,0.5808823529411765,0.46835443037974683,0.5720164609053497,0.6994219653179191,0.8378378378378378,0.47863247863247865,0.8352272727272727,0.8018691588785046,0.7355679702048417,0.8250428816466552,0.8666666666666667,0.9092055485498108,0.8773006134969326,0.6771300448430493,0.7754010695187166,0.775609756097561,0.8224852071005917,0.8362573099415205,0.972027972027972,0.903448275862069,0.6363636363636364,0.8122448979591836,0.8705882352941177
0.53125,0.6393939393939394,0.5798592311857066,0.7047970479704797,0.48776978417266187,0.49233390119250425,0.7509293680297398,0,0.2554002541296061,0.2573044297832234,0.41407528641571195,0.6419753086419753,0.9023354564755839,0.6182136602451839,0.8729508196721312,0.8201284796573876,0.8812785388127854,0.9030023094688222,0.9255813953488372,0.8315789473684211,0.8741573033707866,0.6297709923664122,0.9209302325581395,0.754601226993865,0.7491039426523297,0.6733067729083665,0.8993135011441648,0.8725099601593626,0.87315010570824525,0.8388278388278388,0.6908023483365949,0.7794970986460348,0.535483870967742,0.9383886255924171,0.7874015748031497,0.8977635782747604,0.7676143386897404,0.8323057953144266,0.8553092182030338,0.9078156312625251,0.9512652296157451,0.9496567505720824,0.8350100603621731,0.9045553145336226,0.8997912317327766,0.9142212189616253,0.9056179775280899,0.9568345323741008,0.9522673031026253,0.8178053830227743,0.9113680154142582,0.9234234234234234
0.34308943089430893,0.44251968503937006,0.6201975850713501,0.528046421663443,0.3253731343283582,0.4092526690391459,0.645224171539961,0.2554002541296061,0,0.305019305019305,0.378839590443686,0.6115569823434992,0.8699551569506726,0.5641025641025641,0.7883369330453563,0.7647058823529411,0.8789346246973365,0.8970588235294118,0.9012345679012346,0.7422222222222222,0.861904761904762,0.5751503006012024,0.9209876543209876,0.7586206896551724,0.7448405253283302,0.6268343815513627,0.9029126213592233,0.8322851153039832,0.84375,0.8042226487523992,0.6666666666666666,0.7601626016260162,0.5159663865546219,0.9193954659949622,0.7556935817805382,0.8768718801996672,0.7576530612244898,0.8193384223918575,0.8509615384615384,0.9113924050632911,0.9404990403071017,0.9271844660194175,0.8177966101694916,0.8807339449541285,0.8766519823788547,0.8995215311004785,0.9095238095238095,0.9642857142857143,0.9543147208121827,0.8078602620087336,0.8906882591093117,0.918854415274463
0.4915635545556805,0.5973597359735974,0.4599236641221374,0.6864728192161821,0.5169491525423728,0.5956937799043063,0.7153748411689962,0.2573044297832234,0.305019305019305,0,0.5790697674418605,0.7168338907469343,0.875,0.7195121951219512,0.8344640434192673,0.8631284916201117,0.9243085880640466,0.9384164222873901,0.9410898379970545,0.8397790055248618,0.9221902017291066,0.7257438551099612,0.93519882179676,0.8373983739837398,0.8413878562577447,0.7683089214380826,0.956268221574344,0.8615179760319573,0.8698060941828255,0.8364779874213837,0.7710526315789473,0.814621409921671,0.663981588032221,0.9552906110283159,0.8150594451783355,0.888,0.7977315689981096,0.8226415094339623,0.8625678119349005,0.9064171122994652,0.9164133738601824,0.9183673469387755,0.8525469168900804,0.8873239436619719,0.8818681318681318,0.9335260115606936,0.9048991354466859,0.972972972972973,0.9670658682634731,0.8442622950819673,0.8880208333333334,0.9191919191919192
