chkd___4,chkd___7,chkd_s_6,chkd_s_1,chkd_s_3,chkd_s_2,chkd_s_9,chkd_s_7,gs_sth_s_4,gs_sth_s_3,gs_sth_s_2,gs_sth_s_1,gs_sth_s_5,gs_st__8,gs_sth_s_9,gs_sth_s_7,gs_sth_w_5,gs_sth_w_4,gs_sth_w_7,gs_st__6,gs_sth_w_3,gs_sth_w_1,gs_sth_w_2,gs_sth_w_9,prth_b_1,prth_b_2,prth_b_3,prth_b_4,prth_b_8,prth_b_6,prth_b_5,prth_b_7,prth_p_5,prth_p_9,prth_p_3,prth_p_7,prth_p_1,prth_p_4,prth_p_2,trqt_n_2,trqt_n_8,trqt_n_9,trqt_n_6,trqt_n_1,trqt_n_4,trqt_n_5,trqt_n_3,trqt_s_2,trqt_s_4,trqt_s_8,trqt_s_9,trqt_s_5,trqt_s_6,trqt_s_1,trqt_s_3
0,0.09051955008034279,0.5034120734908136,0.5124740124740125,0.3952991452991453,0.7153284671532847,0.9154488517745303,0.1186264308012487,0.8942372881355932,0.7383483237939493,0.9435569755058573,0.9675324675324676,0.9648666232921275,0.9520264681555004,0.9748778785764132,0.9263080324244657,0.9859402460456942,0.981031416716064,0.9528662420382166,0.9841017488076311,0.9852524106636416,0.9780727062896711,0.9658421672555948,0.9262446220036877,0.8439882697947214,0.9636929460580913,0.4391475042063937,0.5947399880454274,0.5459098497495827,0.4926719278466742,0.6009362200117028,0.6881396748946418,0.7452631578947368,0.7136774880255455,0.5010822510822511,0.9294605809128631,0.3931855056787453,0.1712,0.19373368146214098,0.9880108991825614,0.9037725533078185,0.8861788617886179,0.9840510366826156,0.9936788874841972,0.9967689822294022,0.9898074745186863,0.7117516629711752,0.9688041594454073,0.9815028901734104,0.9824175824175824,0.9769186381996537,0.9751919669226226,0.9967982924226254,0.9931545921277809,0.9908519153802172
0.09051955008034279,0,0.513771186440678,0.5427372836916623,0.36172506738544474,0.7348763808521831,0.932596103212217,0.12335958005249344,0.8532235939643347,0.7412935323383084,0.9484148307361634,0.9645436638214051,0.9736842105263158,0.9513422818791947,0.9830508474576272,0.917910447761194,0.9940828402366864,0.98562874251497,0.9613650998068255,0.9893048128342246,0.9919816723940436,0.9801864801864801,0.9738251041046996,0.924223602484472,0.8530805687203792,0.9654631083202512,0.44847112117780297,0.5833333333333334,0.5584269662921348,0.4524758110415481,0.5638297872340425,0.656934306569343,0.7514604354753054,0.7175080558539205,0.5161114145275806,0.9267399267399268,0.3951965065502183,0.16361679224973089,0.17281348788198103,0.9878987898789879,0.9083885209713024,0.8796498905908097,0.9828326180257511,0.9833865814696485,0.9934782608695653,0.9908519153802172,0.7065868263473054,0.9649941656942824,0.9813193228254524,0.9833610648918469,0.9825174825174825,0.977326968973747,0.9913839526117394,0.9942396313364056,0.9884526558891455
0.5034120734908136,0.513771186440678,0,0.583547557840617,0.27416798732171155,0.49458483754512633,0.514713474445018,0.43283582089552236,0.8917112299465241,0.7138263665594855,0.9304897314375987,0.9385009609224856,0.9486521181001284,0.9203252032520325,0.9642365887207703,0.8838896952104499,0.9745370370370371,0.9625292740046838,0.9346323067253299,0.9685534591194969,0.968609865470852,0.9589509692132269,0.9499709133216987,0.8956310679611651,0.831981460023175,0.9548486403283736,0.5188470066518847,0.5572609208972845,0.5324532453245324,0.5342618384401114,0.576878612716763,0.6599286563614745,0.7230609057782404,0.7147368421052631,0.5548421615837347,0.9209851205746536,0.5647058823529412,0.5717299578059072,0.5847107438016529,0.9762931034482759,0.8854054054054054,0.8692390139335477,0.9747634069400631,0.9787897691827823,0.987220447284345,0.9776161163961947,0.7030567685589519,0.95662100456621,0.9657338663620788,0.9706681151548072,0.9623717217787914,0.9626604434072346,0.987335092348285,0.9842164599774521,0.9785310734463277
0.5124740124740125,0.5427372836916623,0.583547557840617,0,0.5648535564853556,0.4484167517875383,0.8210633946830266,0.6065239551478083,0.7425742574257426,0.7323832145684878,0.7424400417101147,0.9329113924050633,0.87571337983513,0.9471577261809447,0.9755600814663951,0.7795275590551181,0.9885518030910132,0.8957730167921251,0.8621118012422361,0.9802802283341983,0.9755962285080422,0.9672870840383531,0.9424626006904487,0.8956208758248351,0.8177650429799427,0.8252032520325203,0.5052111903455841,0.5446584938704028,0.5242242787152966,0.6108048511576626,0.5608919382504288,0.5990593768371546,0.6618556701030928,0.6789994788952579,0.628177966101695,0.8445121951219512,0.6124933827421917,0.633420365535248,0.6562659846547314,0.9818666666666667,0.8812199036918138,0.8716180371352785,0.973971889640812,0.9913686806411838,0.985239852398524,0.9778516057585825,0.6812634601579325,0.9548277809147374,0.9694915254237289,0.9709677419354839,0.9278059785673999,0.9630698211194461,0.9916405433646813,0.9843837144450641,0.9888205701509223
0.3952991452991453,0.36172506738544474,0.27416798732171155,0.5648535564853556,0,0.527806925498426,0.6460084033613446,0.3172774869109948,0.8291182501708817,0.7357555739058629,0.9453376205787781,0.9070680628272252,0.9737704918032787,0.9264828738512949,0.9831104855735397,0.8423791821561338,0.9433628318584071,0.9367164179104478,0.9152759948652118,0.9434666666666667,0.9440319817247287,0.9314352120859966,0.9395017793594306,0.8823529411764706,0.8440637920850561,0.9551148225469729,0.4025974025974026,0.5484647802528597,0.5238095238095238,0.3995459704880817,0.5309369475545079,0.6349302607640994,0.7235169491525424,0.7161221210498125,0.4934640522875817,0.9175365344467641,0.437125748502994,0.4567901234567901,0.46295323173935893,0.9725726823916621,0.903137039075399,0.8537915984724496,0.9828785446762975,0.9286624203821656,0.9501355013550136,0.9885974914481186,0.7106636838180462,0.970913321698662,0.9790454016298021,0.9834070796460177,0.9709471237652527,0.966686496133254,0.99140708915145,0.9942561746122918,0.9850316637881404
0.7153284671532847,0.7348763808521831,0.49458483754512633,0.4484167517875383,0.527806925498426,0,0.56,0.6370143149284253,0.7773359840954275,0.7008750994431185,0.7207112970711297,0.9110546378653113,0.8446849140674729,0.9050683829444891,0.9495569188820723,0.7570093457943925,0.9655370476737507,0.8803021499128414,0.8453865336658354,0.9583550234252993,0.9565943238731218,0.944538766270515,0.9237875288683602,0.8904274533413606,0.8182863714778609,0.9459734964322121,0.7193175564116676,0.7094317516110135,0.718186783178591,0.7511061946902655,0.7314974182444062,0.7109144542772862,0.7569803516028956,0.7438578149503398,0.7523910733262487,0.9062181447502549,0.7801380775358471,0.7737035096909377,0.7896357106208312,0.9678972712680578,0.870101986044015,0.8637573177221927,0.9644908616187989,0.969059405940594,0.9767318878900053,0.9688888888888889,0.6755587599134824,0.9467422096317281,0.9580498866213152,0.9622437971952535,0.9083191850594228,0.9536768963520555,0.9758909853249476,0.9720201454952434,0.9697139652271453
0.9154488517745303,0.932596103212217,0.514713474445018,0.8210633946830266,0.6460084033613446,0.56,0,0.8393039918116684,0.7982747179827472,0.949003984063745,0.8617801047120419,0.9007633587786259,0.8534098151688974,0.9097502014504432,0.9358361774744027,0.7537796976241901,0.8619896492236918,0.7370564281559046,0.818976279650437,0.8853569567483064,0.8217270194986073,0.8322946175637393,0.8890173410404625,0.8878842676311031,0.9090385722510075,0.9581632653061225,0.8909090909090909,0.9190615835777126,0.8928376161837069,0.9324473975636767,0.9356691556576681,0.880685174246899,0.9254658385093167,0.9476713762428048,0.9404255319148936,0.923469387755102,0.947900053163211,0.9590980597797588,0.9887005649717514,0.9292983395822174,0.9419666845781838,0.8550879062333511,0.9728175640355463,0.8636926889714994,0.8697723663313923,0.9232480533926585,0.9220216606498195,0.9580260918888258,0.9534619750283768,0.9481641468682506,0.8889518413597733,0.9408695652173913,0.9632738719832109,0.9675070028011205,0.9382369455362156
0.1186264308012487,0.12335958005249344,0.43283582089552236,0.6065239551478083,0.3172774869109948,0.6370143149284253,0.8393039918116684,0,0.8955717118307998,0.7367168913560667,0.9478079331941545,0.9619771863117871,0.966984126984127,0.9438652766639936,0.9755268524813052,0.9154121863799283,0.9896848137535816,0.983768115942029,0.9539800995024875,0.9854545454545455,0.9888950583009439,0.9785431959345002,0.9654377880184332,0.9135135135135135,0.8485370051635112,0.965412004069176,0.443163097199341,0.592051431911163,0.5422343324250681,0.4867549668874172,0.5935890097309674,0.6856974690994703,0.7409700722394221,0.7151799687010955,0.503711558854719,0.9328585961342828,0.39162692103868574,0.15107161526398327,0.1674347158218126,0.98825413774693,0.9025174076057847,0.8863515666489644,0.9843668577384054,0.9925925925925926,0.9968337730870712,0.9900221729490022,0.7225017972681524,0.9660825325042397,0.9796380090497737,0.9827771797631862,0.9808018068887634,0.975736568457539,0.9968619246861925,0.9932998324958124,0.9910464465584778
0.8942372881355932,0.8532235939643347,0.8917112299465241,0.7425742574257426,0.8291182501708817,0.7773359840954275,0.7982747179827472,0.8955717118307998,0,0.6461916461916462,0.639210347174949,0.6480990274093722,0.7304964539007093,0.71,0.861328125,0.5126582278481012,0.8751926040061633,0.729264475743349,0.6692506459948321,0.8822733423545331,0.8183161004431314,0.8323262839879154,0.821567106283941,0.735632183908046,0.7731481481481481,0.9104674127715603,0.7933042212518195,0.7389240506329114,0.8011527377521613,0.7597069597069597,0.7369230769230769,0.731629392971246,0.8041582830315225,0.8448979591836735,0.8373870743571925,0.8393680052666228,0.8861111111111111,0.8908594815825375,0.9070385126162018,0.8737727910238429,0.828169014084507,0.8022284122562674,0.936141304347826,0.8772378516624041,0.9019337016574586,0.8850405305821666,0.684322033898305,0.8729198184568835,0.8909916729750189,0.8936924167257264,0.7900302114803626,0.8582554517133957,0.9030716723549488,0.9330357142857143,0.8746268656716418
0.7383483237939493,0.7412935323383084,0.7138263665594855,0.7323832145684878,0.7357555739058629,0.7008750994431185,0.949003984063745,0.7367168913560667,0.6461916461916462,0,0.7847165160230074,0.7292377701934016,0.728310502283105,0.5328467153284672,0.7642487046632125,0.5775862068965517,0.8393881453154876,0.8148148148148148,0.7403740374037404,0.8499184339314845,0.838475499092559,0.8078358208955224,0.7994214079074252,0.6873706004140787,0.5919540229885057,0.840568271507498,0.6131907308377896,0.5059288537549407,0.6443661971830986,0.6226415094339622,0.5419847328244275,0.582,0.5948345439870864,0.7126436781609196,0.6630160067396799,0.797947908445146,0.7053872053872053,0.7232289950576606,0.7416267942583732,0.879045996592845,0.7157534246575342,0.7972972972972973,0.8868852459016393,0.8458197611292074,0.8812709030100334,0.853393665158371,0.35260115606936415,0.7925233644859813,0.833489242282507,0.8464193270060397,0.832089552238806,0.813953488372093,0.8779884583676835,0.8644688644688645,0.8584558823529411
0.9435569755058573,0.9484148307361634,0.9304897314375987,0.7424400417101147,0.9453376205787781,0.7207112970711297,0.8617801047120419,0.9478079331941545,0.639210347174949,0.7847165160230074,0,0.7079530638852672,0.47354670150228606,0.6259351620947631,0.5893482831114225,0.5544041450777202,0.6484420928865373,0.5193337299226651,0.6432225063938619,0.6353003721424774,0.5879339783722254,0.6132020845396642,0.5721040189125296,0.6150524367674275,0.7163037080635668,0.7741935483870968,0.8503095104108047,0.7792441511697661,0.8548297040759353,0.8868778280542986,0.7310628302994715,0.824773413897281,0.7581837381203802,0.9081687132941805,0.8946796959826275,0.8532778355879292,0.9272924579489962,0.9229534510433387,0.9476165531691986,0.5472936030617824,0.730115194733955,0.7661772702555737,0.7237333333333333,0.6446700507614214,0.7968665586169638,0.7431818181818182,0.7193763919821826,0.6231884057971014,0.6345707656612529,0.6747519294377067,0.6386797915460336,0.6419679905157084,0.7334047109207709,0.6989124212936463,0.6878944348823867
