chkd__NA,chkd_n_1,chkd_n_2,chkd__NA.1,chkd__NA.2,chkd__NA.3,chkd__NA.4,chkd_s_1,chkd_s_2,chkd_s_3,chkd_s_4,chkd_s_5,chkd_s_6,gs_sth_s_1,gs_sth_s_2,gs_sth_s_3,gs_sth_s_4,gs_sth_s_5,gs_sth_s_6,gs_sth_w_1,gs_sth_w_2,gs_sth_w_3,gs_sth_w_4,gs_sth_w_5,gs_sth_w_6,mcmllns_n_1,mcmllns_n_2,mcmllns_n_3,mcmllns_n_4,mcmllns_n_5,mcmllns_n_6,mcmllns_s_1,mcmllns_s_2,mcmllns_s_3,mcmllns_s_4,mcmllns_s_5,mcmllns_s_6,trqt_n_1,trqt_n_2,trqt_n_3,trqt_n_4,trqt_n_5,trqt_n_6,trqt_s_1,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6
0.7976666666666666,0.765,0.8136666666666666,0.7296666666666667,0.8316666666666667,0.8266666666666667,0.8346666666666667,0.8683333333333333,0.826,0.9446666666666667,0.8073333333333333,0.8716666666666667,0.794,0.706,0.64,0.721,0.6723333333333333,0.676,0.704,0.458,0.545,0,0.5233333333333333,0.5993333333333334,0.43,0.8443333333333334,0.8136666666666666,0.835,0.8003333333333333,0.8663333333333333,0.835,0.7093333333333334,0.6653333333333333,0.7296666666666667,0.7116666666666667,0.696,0.6793333333333333,0.7463333333333333,0.7823333333333333,0.7663333333333333,0.7273333333333334,0.7703333333333333,0.784,0.9316666666666666,0.727,0.729,0.7603333333333333,0.693,0.7263333333333334
0.9273333333333333,0.9093333333333333,0.8753333333333333,0.9106666666666666,0.9456666666666667,0.9433333333333334,0.921,0.9516666666666667,0.858,0.9743333333333334,0.859,0.966,0.9086666666666666,0.7043333333333334,0.6523333333333333,0.772,0.7346666666666667,0.585,0.5836666666666667,0.31933333333333336,0.38433333333333336,0.5233333333333333,0,0.436,0.6413333333333333,0.8376666666666667,0.7996666666666666,0.7863333333333333,0.7816666666666666,0.852,0.836,0.693,0.691,0.7246666666666667,0.7133333333333334,0.6946666666666667,0.686,0.7243333333333334,0.7433333333333333,0.807,0.7193333333333334,0.7383333333333333,0.7686666666666667,0.9403333333333334,0.8253333333333334,0.709,0.7276666666666667,0.6126666666666667,0.679
0.9153333333333333,0.9033333333333333,0.8776666666666667,0.9056666666666666,0.936,0.9426666666666667,0.9266666666666666,0.936,0.827,0.9673333333333334,0.8446666666666667,0.9583333333333334,0.8886666666666667,0.69,0.6343333333333333,0.7433333333333333,0.757,0.48433333333333334,0.49333333333333335,0.5136666666666667,0.5096666666666667,0.5993333333333334,0.436,0,0.6913333333333334,0.784,0.7716666666666666,0.763,0.7306666666666667,0.8223333333333334,0.817,0.6426666666666667,0.6963333333333334,0.694,0.7036666666666667,0.69,0.694,0.7223333333333334,0.653,0.8203333333333334,0.6636666666666666,0.6836666666666666,0.76,0.9386666666666666,0.8356666666666667,0.7133333333333334,0.715,0.49366666666666664,0.625
0.8163333333333334,0.784,0.855,0.7443333333333333,0.823,0.8176666666666667,0.8363333333333334,0.8026666666666666,0.8446666666666667,0.9363333333333334,0.835,0.8176666666666667,0.8043333333333333,0.6986666666666667,0.7003333333333334,0.703,0.6656666666666666,0.752,0.772,0.5213333333333333,0.592,0.43,0.6413333333333333,0.6913333333333334,0,0.874,0.8296666666666667,0.8523333333333334,0.808,0.866,0.8463333333333334,0.733,0.6583333333333333,0.7716666666666666,0.735,0.727,0.7016666666666667,0.7686666666666667,0.7946666666666666,0.7763333333333333,0.7566666666666667,0.829,0.8053333333333333,0.9456666666666667,0.6763333333333333,0.6653333333333333,0.709,0.7306666666666667,0.7306666666666667
0.8626666666666667,0.8766666666666667,0.8736666666666667,0.912,0.919,0.9446666666666667,0.9266666666666666,0.9413333333333334,0.7566666666666667,0.9683333333333334,0.7766666666666666,0.9716666666666667,0.8366666666666667,0.7623333333333333,0.7473333333333333,0.767,0.8446666666666667,0.8256666666666667,0.823,0.8566666666666667,0.8473333333333334,0.8443333333333334,0.8376666666666667,0.784,0.874,0,0.43866666666666665,0.3963333333333333,0.36233333333333334,0.5296666666666666,0.5633333333333334,0.5466666666666666,0.712,0.518,0.5856666666666667,0.656,0.6843333333333333,0.7126666666666667,0.5856666666666667,0.7686666666666667,0.5776666666666667,0.665,0.7033333333333334,0.946,0.8836666666666667,0.8046666666666666,0.7573333333333333,0.671,0.7406666666666667
0.827,0.8473333333333334,0.8243333333333334,0.8923333333333333,0.918,0.9336666666666666,0.9186666666666666,0.9283333333333333,0.7086666666666667,0.969,0.7186666666666667,0.947,0.8086666666666666,0.7163333333333334,0.721,0.7086666666666667,0.7813333333333333,0.834,0.831,0.8086666666666666,0.8343333333333334,0.8136666666666666,0.7996666666666666,0.7716666666666666,0.8296666666666667,0.43866666666666665,0,0.3576666666666667,0.362,0.35733333333333334,0.36933333333333335,0.5246666666666666,0.6166666666666667,0.48966666666666664,0.516,0.5353333333333333,0.5763333333333334,0.626,0.6373333333333333,0.669,0.5486666666666666,0.7186666666666667,0.645,0.939,0.816,0.72,0.686,0.671,0.7003333333333334
0.8456666666666667,0.851,0.834,0.8943333333333333,0.915,0.932,0.9176666666666666,0.9296666666666666,0.729,0.9696666666666667,0.742,0.9593333333333334,0.8263333333333334,0.7496666666666667,0.74,0.7526666666666667,0.8006666666666666,0.8343333333333334,0.826,0.8186666666666667,0.844,0.835,0.7863333333333333,0.763,0.8523333333333334,0.3963333333333333,0.3576666666666667,0,0.359,0.4866666666666667,0.49533333333333335,0.5423333333333333,0.7163333333333334,0.4573333333333333,0.5523333333333333,0.615,0.6546666666666666,0.6683333333333333,0.6,0.701,0.5606666666666666,0.67,0.64,0.9383333333333334,0.8596666666666667,0.8076666666666666,0.7646666666666667,0.679,0.774
0.8453333333333334,0.8523333333333334,0.829,0.8843333333333333,0.909,0.935,0.909,0.932,0.7246666666666667,0.97,0.7323333333333333,0.9606666666666667,0.8016666666666666,0.7196666666666667,0.707,0.7116666666666667,0.7783333333333333,0.7856666666666666,0.8026666666666666,0.7986666666666666,0.797,0.8003333333333333,0.7816666666666666,0.7306666666666667,0.808,0.36233333333333334,0.362,0.359,0,0.489,0.482,0.484,0.6486666666666666,0.446,0.5473333333333333,0.569,0.613,0.6626666666666666,0.5883333333333334,0.678,0.5643333333333334,0.6716666666666666,0.629,0.9403333333333334,0.825,0.735,0.6923333333333334,0.6176666666666667,0.689
0.8183333333333334,0.8466666666666667,0.8456666666666667,0.9,0.9126666666666666,0.9333333333333333,0.9326666666666666,0.9293333333333333,0.6966666666666667,0.976,0.7403333333333333,0.9586666666666667,0.8156666666666667,0.7533333333333333,0.7726666666666666,0.7483333333333333,0.8276666666666667,0.8716666666666667,0.8973333333333333,0.8426666666666667,0.8706666666666667,0.8663333333333333,0.852,0.8223333333333334,0.866,0.5296666666666666,0.35733333333333334,0.4866666666666667,0.489,0,0.3403333333333333,0.6233333333333333,0.658,0.5853333333333334,0.6166666666666667,0.6206666666666667,0.6193333333333333,0.647,0.7043333333333334,0.7133333333333334,0.5996666666666667,0.7996666666666666,0.6486666666666666,0.9516666666666667,0.8376666666666667,0.7446666666666667,0.709,0.7386666666666667,0.739
0.8043333333333333,0.825,0.831,0.89,0.9103333333333333,0.9253333333333333,0.919,0.929,0.711,0.9743333333333334,0.736,0.934,0.8116666666666666,0.7043333333333334,0.7413333333333333,0.703,0.7903333333333333,0.8576666666666667,0.875,0.8286666666666667,0.8663333333333333,0.835,0.836,0.817,0.8463333333333334,0.5633333333333334,0.36933333333333335,0.49533333333333335,0.482,0.3403333333333333,0,0.5996666666666667,0.615,0.5863333333333334,0.5693333333333334,0.5653333333333334,0.58,0.6426666666666667,0.716,0.6806666666666666,0.6096666666666667,0.7883333333333333,0.6513333333333333,0.9486666666666667,0.8186666666666667,0.7286666666666667,0.68533333333333335,0.7033333333333334,0.699
0.8336666666666667,0.8443333333333334,0.83,0.877,0.9156666666666666,0.9306666666666666,0.9126666666666666,0.913,0.7176666666666667,0.964,0.7216666666666667,0.9466666666666667,0.805,0.6536666666666666,0.6356666666666667,0.6806666666666666,0.7213333333333334,0.712,0.7446666666666667,0.6776666666666666,0.6993333333333334,0.7093333333333334,0.693,0.6426666666666667,0.733,0.5466666666666666,0.5246666666666666,0.5423333333333333,0.484,0.6233333333333333,0.5996666666666667,0,0.47633333333333333,0.38,0.35,0.356,0.4663333333333333,0.651,0.602,0.708,0.5786666666666667,0.6673333333333333,0.6666666666666666,0.94,0.752,0.646,0.6223333333333333,0.5576666666666666,0.5786666666666667
0.8043333333333333,0.836,0.8303333333333334,0.865,0.8856666666666667,0.911,0.886,0.895,0.7206666666666667,0.9673333333333334,0.734,0.9256666666666666,0.7993333333333333,0.6313333333333333,0.6233333333333333,0.6606666666666666,0.6833333333333333,0.772,0.788,0.6423333333333333,0.6846666666666666,0.6653333333333333,0.691,0.6963333333333334,0.6583333333333333,0.712,0.6166666666666667,0.7163333333333334,0.6486666666666666,0.658,0.615,0.47633333333333333,0,0.5276666666666666,0.4666666666666667,0.38333333333333336,0.31933333333333336,0.677,0.737,0.7286666666666667,0.6683333333333333,0.7563333333333333,0.6996666666666667,0.9513333333333334,0.6696666666666666,0.5546666666666666,0.5676666666666667,0.6373333333333333,0.5486666666666666
0.8396666666666667,0.8486666666666667,0.8193333333333334,0.8756666666666667,0.9033333333333333,0.9266666666666666,0.904,0.9223333333333333,0.7573333333333333,0.9736666666666667,0.7756666666666666,0.9513333333333334,0.8596666666666667,0.7113333333333334,0.6463333333333333,0.7026666666666667,0.75,0.7456666666666667,0.763,0.7293333333333333,0.7626666666666667,0.7296666666666667,0.7246666666666667,0.694,0.7716666666666666,0.518,0.48966666666666664,0.4573333333333333,0.446,0.5853333333333334,0.5863333333333334,0.38,0.5276666666666666,0,0.384,0.43166666666666664,0.4666666666666667,0.6253333333333333,0.5953333333333334,0.692,0.5393333333333333,0.6053333333333333,0.645,0.926,0.794,0.7136666666666667,0.69,0.592,0.6563333333333333
0.8053333333333333,0.8213333333333334,0.8,0.8583333333333333,0.9076666666666666,0.9223333333333333,0.902,0.917,0.6903333333333334,0.9756666666666667,0.7296666666666667,0.924,0.8056666666666666,0.652,0.6173333333333333,0.664,0.7083333333333334,0.7526666666666667,0.7713333333333333,0.687,0.7266666666666667,0.7116666666666667,0.7133333333333334,0.7036666666666667,0.735,0.5856666666666667,0.516,0.5523333333333333,0.5473333333333333,0.6166666666666667,0.5693333333333334,0.35,0.4666666666666667,0.384,0,0.339,0.407,0.5713333333333334,0.6283333333333333,0.6536666666666666,0.536,0.6703333333333333,0.5973333333333334,0.9486666666666667,0.7343333333333333,0.6843333333333333,0.6376666666666667,0.5876666666666667,0.6076666666666667
