chkd_n_2,chkd_n_3,chkd_n_5,chkd_n_7,chkd_n_8,chkd_n_9,chkd_s_1,chkd_s_2,chkd_s_5,chkd_s_6,chkd_s_8,chkd_s_9,prth_p_2,prth_p_3,prth_p_4,trqt_n_1,trqt_n_2,trqt_n_4,trqt_n_5,trqt_n_6,trqt_n_8,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_8,trqt_s_9
0.45176110260336905,0.5187250996015936,0.5865800865800865,0.5375552282768777,0.47099311701081614,0.4602272727272727,0.2590489709013485,0.3601741022850925,0.486404833836858,0.2664359861591695,0,0.36813681368136814,0.75,0.7738095238095238,0.6785304247990815,0.699614890885751,0.7595907928388747,0.6126126126126126,0.6287425149700598,0.8544973544973545,0.526,0.596745027124774,0.7845433255269321,0.6597222222222222,0.62134944612286,0.5960975609756097,0.6046267087276551
0.43308395677472983,0.5086805555555556,0.49573690621193667,0.5107569721115538,0.3413566739606127,0.4333683105981112,0.37978560490045943,0.42892156862745096,0.6350496838301717,0.33903133903133903,0.36813681368136814,0,0.7639077340569878,0.7313432835820896,0.7135416666666666,0.5591715976331361,0.593519882179676,0.4929936305732484,0.48360655737704916,0.6263399693721287,0.5228539576365663,0.46161515453639085,0.5792276964047937,0.4533508541392904,0.503370786516854,0.47288503253796094,0.5165094339622641
0.8197424892703863,0.7366628830874007,0.6,0.7947154471544715,0.713841368584759,0.7067448680351907,0.744927536231884,0.7174311926605504,0.8682449819866186,0.8414322250639387,0.75,0.7639077340569878,0,0.43776824034334766,0.34808853118712274,0.7185185185185186,0.6617647058823529,0.5447470817120622,0.7440347071583514,0.7172774869109948,0.6517571884984026,0.7377049180327869,0.6083333333333333,0.6693877551020408,0.6833602584814217,0.6927803379416283,0.708838821490468
0.8004291845493562,0.6980703745743473,0.5818181818181818,0.8678861788617886,0.6982892690513219,0.6979472140762464,0.7874396135265701,0.6990825688073394,0.8445702521873392,0.7902813299232737,0.7738095238095238,0.7313432835820896,0.43776824034334766,0,0.2796780684104628,0.5901234567901235,0.6421568627450981,0.5136186770428015,0.6616052060737527,0.7172774869109948,0.6293929712460063,0.6420765027322405,0.5625,0.6326530612244898,0.5864297253634895,0.5944700460829493,0.5979202772963604
0.7424714434060229,0.6864035087719298,0.54216867469879515,0.7990147783251231,0.6320474777448071,0.7166900420757363,0.6791744840525328,0.6354166666666666,0.7912867274569402,0.7613776137761378,0.6785304247990815,0.7135416666666666,0.34808853118712274,0.2796780684104628,0,0.6238532110091743,0.7129840546697038,0.5119266055045871,0.6707317073170732,0.7820823244552058,0.6255707762557078,0.63564875491481,0.6516634050880626,0.6813819577735125,0.6738461538461539,0.5659824046920822,0.6743421052631579
0.7175660160734788,0.6926829268292682,0.5132924335378323,0.8331527627302275,0.584192439862543,0.6908212560386473,0.7063655030800822,0.5371900826446281,0.8437832093517534,0.6421636615811374,0.699614890885751,0.5591715976331361,0.7185185185185186,0.5901234567901235,0.6238532110091743,0,0.2507204610951009,0.4083885209713024,0.31,0.46417445482866043,0.5221238938053098,0.5499254843517138,0.4510739856801909,0.3752913752913753,0.4838709677419355,0.4847457627118644,0.4844961240310077
0.7734553775743707,0.7618469015795869,0.6097560975609756,0.8488120950323974,0.6752136752136753,0.7147435897435898,0.7420675537359263,0.6344969199178645,0.8578249336870026,0.7182320441988951,0.7595907928388747,0.593519882179676,0.6617647058823529,0.6421568627450981,0.7129840546697038,0.2507204610951009,0,0.5043859649122807,0.37965260545905705,0.38271604938271603,0.5880281690140845,0.5756676557863502,0.46919431279620855,0.375,0.5044563279857398,0.524451939291737,0.4913294797687861
0.6428571428571429,0.5801937567276642,0.3311036789297659,0.7228682170542635,0.4905933429811867,0.547945205479452,0.628808864265928,0.49072512647554806,0.7940733299849322,0.6144578313253012,0.6126126126126126,0.4929936305732484,0.5447470817120622,0.5136186770428015,0.5119266055045871,0.4083885209713024,0.5043859649122807,0,0.3948919449901768,0.5627906976744186,0.3768545994065282,0.5641025641025641,0.5037878787878788,0.5539033457249071,0.5382308845577212,0.530758226037196,0.536
0.7367853290183387,0.6255707762557078,0.5229357798165137,0.8406537282941777,0.5799373040752351,0.6838995568685377,0.6330097087378641,0.44814814814814813,0.7977296181630547,0.5804375804375804,0.6287425149700598,0.48360655737704916,0.7440347071583514,0.6616052060737527,0.6707317073170732,0.31,0.37965260545905705,0.3948919449901768,0,0.5119363395225465,0.4428341384863124,0.4580467675378267,0.4863157894736842,0.3402061855670103,0.40716612377850164,0.4117647058823529,0.42657342657342656
0.8584905660377359,0.8569636135508155,0.7467811158798283,0.8777777777777778,0.7996422182468694,0.802675585284281,0.7455310199789695,0.7657266811279827,0.8752017213555675,0.8137535816618912,0.8544973544973545,0.6263399693721287,0.7172774869109948,0.7172774869109948,0.7820823244552058,0.46417445482866043,0.38271604938271603,0.5627906976744186,0.5119363395225465,0,0.7453874538745388,0.5987654320987654,0.36363636363636365,0.39901477832512317,0.525233644859813,0.5555555555555556,0.5253549695740365
0.554945054945055,0.4409221902017291,0.36901408450704226,0.7290209790209791,0.4669987546699875,0.5724465558194775,0.605020920502092,0.46382978723404256,0.750832144555397,0.49044585987261147,0.526,0.5228539576365663,0.6517571884984026,0.6293929712460063,0.6255707762557078,0.5221238938053098,0.5880281690140845,0.3768545994065282,0.4428341384863124,0.7453874538745388,0,0.5336322869955157,0.64375,0.6184615384615385,0.5532734274711169,0.5709001233045623,0.5630936227951153
0.6928213689482471,0.6041848299912816,0.5980392156862745,0.8112,0.6391639163916392,0.7109704641350211,0.46041506533435816,0.528976572133169,0.5998189225894069,0.5744274809160306,0.596745027124774,0.46161515453639085,0.7377049180327869,0.6420765027322405,0.63564875491481,0.5499254843517138,0.5756676557863502,0.5641025641025641,0.4580467675378267,0.5987654320987654,0.5336322869955157,0,0.3914209115281501,0.3544973544973545,0.3649717514124294,0.13849509269356597,0.38552787663107946
0.8033826638477801,0.7541899441340782,0.6276595744680851,0.8617234468937875,0.69558599695586,0.7183908045977011,0.6186844613918017,0.6923076923076923,0.7976494634644865,0.7587939698492462,0.7845433255269321,0.5792276964047937,0.6083333333333333,0.5625,0.6516634050880626,0.4510739856801909,0.46919431279620855,0.5037878787878788,0.4863157894736842,0.36363636363636365,0.64375,0.3914209115281501,0,0.30158730158730157,0.32701421800947866,0.35037593984962406,0.3536379018612521
0.7761506276150628,0.6640883977900552,0.6480836236933798,0.8472222222222222,0.664167916041979,0.7450424929178471,0.5807365439093485,0.507908611599297,0.7824097610574479,0.6253101736972705,0.6597222222222222,0.4533508541392904,0.6693877551020408,0.6326530612244898,0.6813819577735125,0.3752913752913753,0.375,0.5539033457249071,0.3402061855670103,0.39901477832512317,0.6184615384615385,0.3544973544973545,0.30158730158730157,0,0.27216174183514774,0.3214814814814815,0.281198003327787
0.7898617511520737,0.5725338491295938,0.6130867709815079,0.8592788038698329,0.6834170854271356,0.7053892215568862,0.4696969696969697,0.4670487106017192,0.7013358778625954,0.5294117647058824,0.62134944612286,0.503370786516854,0.6833602584814217,0.5864297253634895,0.6738461538461539,0.4838709677419355,0.5044563279857398,0.5382308845577212,0.40716612377850164,0.525233644859813,0.5532734274711169,0.3649717514124294,0.32701421800947866,0.27216174183514774,0,0.34577114427860695,0.15342465753424658
0.720680393912265,0.6228893058161351,0.5891156462585034,0.8118049615055604,0.6376811594202898,0.7139561707035755,0.4459016393442623,0.4958904109589041,0.6353383458646616,0.5987590486039297,0.5960975609756097,0.47288503253796094,0.6927803379416283,0.5944700460829493,0.5659824046920822,0.4847457627118644,0.524451939291737,0.530758226037196,0.4117647058823529,0.5555555555555556,0.5709001233045623,0.13849509269356597,0.35037593984962406,0.3214814814814815,0.34577114427860695,0,0.3359580052493438
0.7871524448705657,0.5887096774193549,0.6006051437216339,0.8922374429223744,0.6870026525198939,0.7351828499369483,0.49214659685863876,0.43902439024390244,0.7117818889970788,0.5520716685330347,0.6046267087276551,0.5165094339622641,0.708838821490468,0.5979202772963604,0.6743421052631579,0.4844961240310077,0.4913294797687861,0.536,0.42657342657342656,0.5253549695740365,0.5630936227951153,0.38552787663107946,0.3536379018612521,0.281198003327787,0.15342465753424658,0.3359580052493438,0
