chkd_s_1,chkd_s_3,chkd_s_5,chkd_s_6,chkd_s_7,gs_st__1,gs_sth_s_2,gs_st__3,gs_sth_s_7,gs_sth_w_2,gs_st__4,gs_st__5,gs_sth_w_7,gs_st__9,prth_b_1,prth_b_2,prth_b_3,prth_b_5,prth_b_6,prth_b_7,prth_p_1,prth_p_2,prth_p_3,prth_p_9,trqt_n_1,trqt_n_2,trqt_n_4,trqt_n_8,trqt_n_9,trqt_s_1,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6,trqt_s_8,trqt_s_9
0.3497039359108325,0.38115561391989494,0.4574485596707819,0.4158514107471998,0.3467583497053045,0.23198316675433983,0.5517367458866544,0.44057155228404415,0.34526097885553747,0.5143025309005297,0,0.3931111421001255,0.3715088157278827,0.4673547229077855,0.5609392471114424,0.8208944281524927,0.483025052680871,0.5605188945290468,0.5495333811916726,0.592845870594424,0.6582914572864321,0.4208365019011407,0.5816501198219788,0.615689731159101,0.3696706236415315,0.3864013266998342,0.4286231884057971,0.5438706639460054,0.38880866425992777,0.37164404223227754,0.45856073105724077,0.4473684210526316,0.44639655790605953,0.3083048919226394,0.5653956539565396,0.33491044271713416,0.37110991185465014
0.5385210994967092,0.4478330658105939,0.44023756495916855,0.37637969094922735,0.3163277880468269,0.29701686121919585,0.38889317988723254,0.5399939631753697,0.3904218928164196,0.266806322605218,0.3931111421001255,0,0.20104562737642587,0.2916399597106492,0.46182015461820153,0.7745074606480691,0.5680152914941065,0.4998160412067697,0.4669481461934292,0.5138903339923004,0.5572537313432836,0.44302027499417385,0.5117849407567843,0.5702516476932294,0.3642964446670005,0.3771859026096314,0.3221735087020061,0.41012174743375507,0.3372200874519677,0.26270695843464165,0.33744689459842203,0.3087191822008419,0.30788509735878156,0.34239802224969096,0.3515658515658516,0.284794952681388,0.35051546391752575
0.5099470445112352,0.4354640861387488,0.3685792349726776,0.3376717281272596,0.3142934856521148,0.3244099021301094,0.4315962248666393,0.5105729877216917,0.3803696303696304,0.29096509240246404,0.3715088157278827,0.20104562737642587,0,0.33221773796633525,0.40009075782786263,0.8079579316389133,0.5166787527193618,0.44945598417408505,0.4921519730086548,0.5192677138659736,0.5620648890056482,0.4143222506393862,0.4849724848313814,0.5993645750595711,0.31303625795737616,0.335431654676259,0.26858832224685886,0.4007352941176471,0.27192336035372144,0.2513015873015873,0.3277071459886015,0.3483384085793724,0.3343736995422389,0.28639361865316765,0.40481195982247137,0.2676252966634092,0.38330393885949443
0.5564686051411715,0.4041861410282463,0.5517557251908397,0.4329352957511802,0.39886386691012377,0.39659367396593675,0.28509189925119127,0.5688851714661249,0.2896413963664035,0.31465904450796245,0.4673547229077855,0.2916399597106492,0.33221773796633525,0,0.4449319877139096,0.7038349983886562,0.6464281261688068,0.3983353151010702,0.48701995279982835,0.4703188303681522,0.5870725439810239,0.3499273607748184,0.5598415346121768,0.46220602848625375,0.41588737025999384,0.4847989539065054,0.47896440129449835,0.4601323979843889,0.4477933261571582,0.3244701348747592,0.32203972826554306,0.3654802147544243,0.28315589667409424,0.4853723404255319,0.3783319779524713,0.39697972693421596,0.42464281877752713
0.6322341857335128,0.5494121385446457,0.5007169029791302,0.4213645761543763,0.38510301109350237,0.4953429297205758,0.5979177885478371,0.6311968471271521,0.49748743718592964,0.4575140853167759,0.5609392471114424,0.46182015461820153,0.40009075782786263,0.4449319877139096,0,0.8204643039080125,0.5166554884864744,0.41899194882541085,0.4166955316937998,0.40097361004355625,0.4654490106544901,0.33480891249815553,0.515221707478491,0.6030137698103404,0.4387837619278667,0.37821993249244984,0.3589653967144355,0.3509812870835235,0.477533960292581,0.29713114754098363,0.33770572948892463,0.2764976958525346,0.3782238300851908,0.41197954711468227,0.35230748769783216,0.4169934640522876,0.3962853671237632
0.8142723813626247,0.7860181508791833,0.8334220141179809,0.7572765607322842,0.7921626984126984,0.8071821417017147,0.6674733785091965,0.8932485505891153,0.7734686104089477,0.7749828493025384,0.8208944281524927,0.7745074606480691,0.8079579316389133,0.7038349983886562,0.8204643039080125,0,0.8741046727555235,0.6446854523740357,0.7858277954348454,0.6751682368775236,0.7923044516219632,0.736851277404064,0.8225910294012447,0.6092167000388512,0.7944264512225504,0.8428638855607595,0.8306556665219279,0.799557692982764,0.8294764246456465,0.757183608154178,0.710285047507918,0.7729383619476499,0.6768690745661516,0.8300109529025191,0.7290796045255326,0.8090176214596562,0.7920144534778681
0.5429985564033821,0.5452971725331794,0.5619451949054419,0.5402597402597402,0.5589645254074784,0.49480249480249483,0.7014034040011944,0.45893719806763283,0.5066439522998296,0.6127334911865299,0.483025052680871,0.5680152914941065,0.5166787527193618,0.6464281261688068,0.5166554884864744,0.8741046727555235,0,0.6430005017561465,0.4635605898696303,0.6191327670987931,0.5207305936073059,0.504047870468145,0.4208931097191352,0.7133562954458477,0.46540880503144655,0.4997794441993824,0.46660903393127295,0.5578678349762687,0.43490423929416827,0.5262332229388182,0.5645576868021758,0.5397968605724839,0.6071715279636072,0.38826751883131705,0.6830635118306351,0.4527363184079602,0.5696528075439349
0.6369797733771048,0.5462064740120495,0.6014729950900164,0.45657429793565185,0.49638087470690184,0.5869842620161634,0.5039956287138857,0.6807692307692308,0.5196865443425076,0.44637586093801246,0.5605188945290468,0.4998160412067697,0.44945598417408505,0.3983353151010702,0.41899194882541085,0.6446854523740357,0.6430005017561465,0,0.5047988784643589,0.1368421052631579,0.6015493097626378,0.2892175943947061,0.5779105103217018,0.36182374052904426,0.40735385250981204,0.5449167397020158,0.5447348443769656,0.44837172359015093,0.49356130288929767,0.40354273545639335,0.3062176165803109,0.42471775402138073,0.3268147166058999,0.5137604456824513,0.40933018696678164,0.4766607755483938,0.5479481641468682
0.5713821138211382,0.496,0.6486194662964677,0.46682750301568154,0.4653161448741559,0.5346097201767305,0.5699682763482552,0.5739009349512632,0.5289359921907684,0.4761316410198809,0.5495333811916726,0.4669481461934292,0.4921519730086548,0.48701995279982835,0.4166955316937998,0.7858277954348454,0.4635605898696303,0.5047988784643589,0,0.4530703944083874,0.4831759149940968,0.3403981096949735,0.45792,0.5796817833744576,0.44654875567381436,0.5756640959725793,0.5819838056680162,0.3305797315238236,0.4351042367182246,0.3583404376243251,0.4490165319174611,0.4127456819535438,0.42404558404558407,0.4910242872228089,0.48763754045307445,0.46063863420803036,0.38729679906150494
0.6289415790760206,0.5588373183309893,0.6258367586611862,0.5067944801432634,0.5140383715489003,0.6170944369397028,0.6083707025411061,0.6866411673041507,0.5618819950016299,0.5103795153177869,0.592845870594424,0.5138903339923004,0.5192677138659736,0.4703188303681522,0.40097361004355625,0.6751682368775236,0.6191327670987931,0.1368421052631579,0.4530703944083874,0,0.5901453224341507,0.335108153078203,0.5670127988408596,0.40065288356909684,0.4955468471677948,0.5495106139570357,0.5510050251256281,0.4275337646124163,0.5541353383458647,0.40352811466372657,0.32706657621862584,0.40329218106995884,0.33561580457111134,0.5040186673580503,0.395920877318848,0.5068198133524767,0.507938492311539
0.6230924272962857,0.6609100877192983,0.7029811787333425,0.5472932057648057,0.5604485776805251,0.6464456348631823,0.6646903820816864,0.6599690880989181,0.6023597339023472,0.5667594597381174,0.6582914572864321,0.5572537313432836,0.5620648890056482,0.5870725439810239,0.4654490106544901,0.7923044516219632,0.5207305936073059,0.6015493097626378,0.4831759149940968,0.5901453224341507,0,0.47808201568324976,0.26880499574226513,0.6036337556777432,0.5323590814196242,0.5557231186849646,0.6073765615704938,0.5495709570957096,0.5705812574139977,0.4689813632882308,0.5292304304745128,0.4874866879659212,0.5701598579040853,0.5239271380055572,0.6030982279075225,0.5237292895254142,0.529498743161319
0.5098560044736474,0.47514327602292417,0.5653219342773177,0.39697542533081287,0.4063040297911956,0.5094180489176272,0.506112865355032,0.579436152570481,0.45754832395400047,0.4373107207752877,0.4208365019011407,0.44302027499417385,0.4143222506393862,0.3499273607748184,0.33480891249815553,0.736851277404064,0.504047870468145,0.2892175943947061,0.3403981096949735,0.335108153078203,0.47808201568324976,0,0.45264028677788504,0.42521166509877706,0.32521645021645024,0.4463293360631764,0.5215697590535276,0.37779491133384735,0.4372032801035822,0.30257430667827384,0.2986006458557589,0.3387744526493069,0.30967478011863364,0.431264023934181,0.37534372135655364,0.40619456951835176,0.40860832137733144
0.573208722741433,0.583751846381093,0.6662224196653339,0.4939852541715173,0.5251989389920424,0.6182416549130231,0.6257531416767086,0.5861808570889182,0.5339336110737805,0.5539082088738689,0.5816501198219788,0.5117849407567843,0.4849724848313814,0.5598415346121768,0.515221707478491,0.8225910294012447,0.4208931097191352,0.5779105103217018,0.45792,0.5670127988408596,0.26880499574226513,0.45264028677788504,0,0.5551858937037345,0.428142363718276,0.465028665028665,0.5285575992255567,0.5375230529153071,0.4634930845931168,0.46223316912972084,0.5341825406100269,0.4700830231892356,0.5624101713653953,0.4381720430107527,0.57248280175109445,0.4569436021831413,0.5565175565175565
0.6403589700578713,0.6128086042532388,0.7113250652741514,0.5786610246335198,0.5653023028724876,0.6435543588017503,0.5356579639039776,0.7144444444444444,0.5556242274412856,0.553965658217498,0.615689731159101,0.5702516476932294,0.5993645750595711,0.46220602848625375,0.6030137698103404,0.6092167000388512,0.7133562954458477,0.36182374052904426,0.5796817833744576,0.40065288356909684,0.6036337556777432,0.42521166509877706,0.5551858937037345,0,0.5872389409636573,0.6640248104755341,0.6841295615759336,0.5818992989165074,0.6133435713676307,0.4930918741706346,0.40867709815078235,0.531427656337577,0.4063788836953533,0.6178088171104321,0.544228774633279,0.5442598561864617,0.5744463373083475
0.5307211465162373,0.4360978433926762,0.5319210679048172,0.40559085133418044,0.40101083032490975,0.42760736196319016,0.4592157863400527,0.5022075055187638,0.4044854881266491,0.37736254295532645,0.3696706236415315,0.3642964446670005,0.31303625795737616,0.41588737025999384,0.4387837619278667,0.7944264512225504,0.46540880503144655,0.40735385250981204,0.44654875567381436,0.4955468471677948,0.5323590814196242,0.32521645021645024,0.428142363718276,0.5872389409636573,0,0.3039718129404228,0.35363736783967176,0.3964941569282137,0.2918043102092182,0.3401369679065395,0.4142134314627415,0.3468070175438597,0.3943815331010453,0.30520439993432935,0.4106220801573642,0.3110616184112843,0.40338770388958595
0.55503746877602,0.5291896144767899,0.5190911959608709,0.42564242755604154,0.3956992622822163,0.4126718069057995,0.5649379630456128,0.5477263416632527,0.42897808141189864,0.4827586206896552,0.3864013266998342,0.3771859026096314,0.335431654676259,0.4847989539065054,0.37821993249244984,0.8428638855607595,0.4997794441993824,0.5449167397020158,0.5756640959725793,0.5495106139570357,0.5557231186849646,0.4463293360631764,0.465028665028665,0.6640248104755341,0.3039718129404228,0,0.2685457375064845,0.40277359059391016,0.3792865759090126,0.33903960539677935,0.4185703758290346,0.30512859534317455,0.43592120509849364,0.3017879718258985,0.387598944591029,0.3347354796958421,0.42871865338371695
0.5395211544768777,0.4305210918114144,0.39107448297309905,0.37967337022540154,0.35396039603960394,0.3342135665951477,0.5308073654390935,0.5252261306532663,0.39345413681696867,0.4617557338153881,0.4286231884057971,0.3221735087020061,0.26858832224685886,0.47896440129449835,0.3589653967144355,0.8306556665219279,0.46660903393127295,0.5447348443769656,0.5819838056680162,0.5510050251256281,0.6073765615704938,0.5215697590535276,0.5285575992255567,0.6841295615759336,0.35363736783967176,0.2685457375064845,0,0.4157871265051286,0.3266621438263229,0.32379043801889495,0.39696417729204614,0.35084033613445376,0.39745500401238104,0.26927175843694495,0.36687084582301577,0.30889384762511957,0.4400676246830093
0.5884299899266081,0.5284285518564187,0.5589123867069486,0.4658595641646489,0.45181134654818866,0.5096960926193922,0.5458961060344117,0.5712324064538277,0.5099121706398996,0.4331065759637188,0.5438706639460054,0.41012174743375507,0.4007352941176471,0.4601323979843889,0.3509812870835235,0.799557692982764,0.5578678349762687,0.44837172359015093,0.3305797315238236,0.4275337646124163,0.5495709570957096,0.37779491133384735,0.5375230529153071,0.5818992989165074,0.3964941569282137,0.40277359059391016,0.4157871265051286,0,0.316140506891952,0.32627280847262985,0.3211534228483381,0.2971390552228876,0.35826195947357425,0.3834284832587564,0.39277334584702017,0.3970526315789474,0.3839787171149867
0.510624387054593,0.42547928262213974,0.4760502247713533,0.40207295732938486,0.3689080814312153,0.371607172232275,0.5219158713326264,0.4322322322322322,0.36657795209413085,0.41111486867320485,0.38880866425992777,0.3372200874519677,0.27192336035372144,0.4477933261571582,0.477533960292581,0.8294764246456465,0.43490423929416827,0.49356130288929767,0.4351042367182246,0.5541353383458647,0.5705812574139977,0.4372032801035822,0.4634930845931168,0.6133435713676307,0.2918043102092182,0.3792865759090126,0.3266621438263229,0.316140506891952,0,0.35055666571510136,0.3984251968503937,0.4302812687013764,0.4317739906210683,0.2867256637168142,0.4990250877421032,0.25166825548141086,0.3792754844144903
0.4836293007769145,0.40539825350621855,0.4584272642885559,0.31447352975701376,0.2735674676524954,0.3580694657553355,0.42560051587941317,0.5704190632703369,0.3690606392028193,0.31834153197470133,0.37164404223227754,0.26270695843464165,0.2513015873015873,0.3244701348747592,0.29713114754098363,0.757183608154178,0.5262332229388182,0.40354273545639335,0.3583404376243251,0.40352811466372657,0.4689813632882308,0.30257430667827384,0.46223316912972084,0.4930918741706346,0.3401369679065395,0.33903960539677935,0.32379043801889495,0.32627280847262985,0.35055666571510136,0,0.23360085607276618,0.1939799331103679,0.21468524356757857,0.28724035608308607,0.33029716497779804,0.2034127843986999,0.3113167259786477
0.5589452524535887,0.510389462927217,0.5178612059158134,0.4180999180999181,0.391816842343874,0.44689950106913756,0.4416697180519956,0.5906735751295337,0.43089259337412955,0.35807314897413023,0.45856073105724077,0.33744689459842203,0.3277071459886015,0.32203972826554306,0.33770572948892463,0.710285047507918,0.5645576868021758,0.3062176165803109,0.4490165319174611,0.32706657621862584,0.5292304304745128,0.2986006458557589,0.5341825406100269,0.40867709815078235,0.4142134314627415,0.4185703758290346,0.39696417729204614,0.3211534228483381,0.3984251968503937,0.23360085607276618,0,0.265654438656766,0.137700776033207,0.36312429590687195,0.30362838915470497,0.28553225993281595,0.41334300217548947
0.5657856520476329,0.49281370923161966,0.5883086300041557,0.42417957789435157,0.3792057363485935,0.46107784431137727,0.48047004303210855,0.5995141419399618,0.4650309852029847,0.3864508766469551,0.4473684210526316,0.3087191822008419,0.3483384085793724,0.3654802147544243,0.2764976958525346,0.7729383619476499,0.5397968605724839,0.42471775402138073,0.4127456819535438,0.40329218106995884,0.4874866879659212,0.3387744526493069,0.4700830231892356,0.531427656337577,0.3468070175438597,0.30512859534317455,0.35084033613445376,0.2971390552228876,0.4302812687013764,0.1939799331103679,0.265654438656766,0,0.2585427399852802,0.2938610158928015,0.24713390852145137,0.33135089209855567,0.365955542294495
0.5116825041922862,0.443571812802582,0.5307178271179134,0.39294071762870514,0.3852432606594351,0.4026498989445318,0.3633599660609489,0.6522628483763744,0.4204294601645595,0.36006154898273207,0.44639655790605953,0.30788509735878156,0.3343736995422389,0.28315589667409424,0.3782238300851908,0.6768690745661516,0.6071715279636072,0.3268147166058999,0.42404558404558407,0.33561580457111134,0.5701598579040853,0.30967478011863364,0.5624101713653953,0.4063788836953533,0.3943815331010453,0.43592120509849364,0.39745500401238104,0.35826195947357425,0.4317739906210683,0.21468524356757857,0.137700776033207,0.2585427399852802,0,0.4030907160552082,0.22661596958174904,0.3360377151628111,0.3569961196073956
0.44805194805194803,0.41502741051273784,0.46936135812449475,0.39466703895016053,0.34802187198456097,0.34388439704111473,0.5505882352941176,0.4184817086064707,0.3537028953877492,0.4340499709471238,0.3083048919226394,0.34239802224969096,0.28639361865316765,0.4853723404255319,0.41197954711468227,0.8300109529025191,0.38826751883131705,0.5137604456824513,0.4910242872228089,0.5040186673580503,0.5239271380055572,0.431264023934181,0.4381720430107527,0.6178088171104321,0.30520439993432935,0.3017879718258985,0.26927175843694495,0.3834284832587564,0.2867256637168142,0.28724035608308607,0.36312429590687195,0.2938610158928015,0.4030907160552082,0,0.4460751312777703,0.21300597213005973,0.34768036690774384
0.6268524382520583,0.5374166161309885,0.606951871657754,0.487508146860743,0.46253480208207237,0.5180753564154786,0.4517681203696632,0.7017129356172475,0.5363391655450875,0.41679188580015025,0.5653956539565396,0.3515658515658516,0.40481195982247137,0.3783319779524713,0.35230748769783216,0.7290796045255326,0.6830635118306351,0.40933018696678164,0.48763754045307445,0.395920877318848,0.6030982279075225,0.37534372135655364,0.57248280175109445,0.544228774633279,0.4106220801573642,0.387598944591029,0.36687084582301577,0.39277334584702017,0.4990250877421032,0.33029716497779804,0.30362838915470497,0.24713390852145137,0.22661596958174904,0.4460751312777703,0,0.45805971998513195,0.44528008298755184
0.4544334975369458,0.3713117148699971,0.4236344999267828,0.34340976047137184,0.29903818128825416,0.33529502865107635,0.47614161108260644,0.43904708728829334,0.29200478914460554,0.369229105849281,0.33491044271713416,0.284794952681388,0.2676252966634092,0.39697972693421596,0.4169934640522876,0.8090176214596562,0.4527363184079602,0.4766607755483938,0.46063863420803036,0.5068198133524767,0.5237292895254142,0.40619456951835176,0.4569436021831413,0.5442598561864617,0.3110616184112843,0.3347354796958421,0.30889384762511957,0.3970526315789474,0.25166825548141086,0.2034127843986999,0.28553225993281595,0.33135089209855567,0.3360377151628111,0.21300597213005973,0.45805971998513195,0,0.3689212735624901
0.45119765357666614,0.42901186989363344,0.5499227202472952,0.43098818474758327,0.2938643702906351,0.31584125942932106,0.494133215703573,0.5337056242520941,0.3897736797988265,0.4517435320584927,0.37110991185465014,0.35051546391752575,0.38330393885949443,0.42464281877752713,0.3962853671237632,0.7920144534778681,0.5696528075439349,0.5479481641468682,0.38729679906150494,0.507938492311539,0.529498743161319,0.40860832137733144,0.5565175565175565,0.5744463373083475,0.40338770388958595,0.42871865338371695,0.4400676246830093,0.3839787171149867,0.3792754844144903,0.3113167259786477,0.41334300217548947,0.365955542294495,0.3569961196073956,0.34768036690774384,0.44528008298755184,0.3689212735624901,0
